routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
411,Vitorino Braga,10074062,05:40:00,5,0,1,3,2025-01-02T00:00:00.000Z,-43.344524500000,-21.751067260000,"Rua Vitorino Braga, 361"
411,Vitorino Braga,10074066,05:40:00,4,0,1,4,2025-01-02T00:00:00.000Z,-43.342992650000,-21.750084430000,"Rua Vitorino Braga, 581"
411,Vitorino Braga,10070872,05:40:00,2,6,0,6,2025-01-02T00:00:00.000Z,-43.339302300000,-21.749828340000,"Rua Clorindo Burnier, 34"
411,Vitorino Braga,10071661,05:40:00,3,0,1,5,2025-01-02T00:00:00.000Z,-43.340280890000,-21.749018880000,"Rua São José, 39"
411,Vitorino Braga,10073568,05:40:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.339069370000,-21.750883100000,"Rua Professora Amélia Glanzman, 177 - Ponto Final do Vitorino Braga"
411,Vitorino Braga,10073564,06:09:00,22,0,0,12,2025-01-02T00:00:00.000Z,-43.335992580000,-21.751213270000,"Rua Dante Bellei, 180"
411,Vitorino Braga,10073567,06:09:00,24,1,0,14,2025-01-02T00:00:00.000Z,-43.337961260000,-21.751455190000,"Rua Ademir Pedretti dos Santos, 95"
411,Vitorino Braga,10073568,06:09:00,25,7,0,21,2025-01-02T00:00:00.000Z,-43.339069370000,-21.750883100000,"Rua Professora Amélia Glanzman, 177 - Ponto Final do Vitorino Braga"
411,Vitorino Braga,10070926,06:09:00,7,0,0,12,2025-01-02T00:00:00.000Z,-43.343963620000,-21.752609250000,"Rua Professor Lander, 120"
411,Vitorino Braga,10070909,06:09:00,6,0,0,12,2025-01-02T00:00:00.000Z,-43.344730380000,-21.752897260000,"Rua Professor Lander, 42"
411,Vitorino Braga,10070886,06:09:00,8,0,0,12,2025-01-02T00:00:00.000Z,-43.341774700000,-21.750502800000,"Rua Baependi, 349"
411,Vitorino Braga,10071950,06:09:00,16,0,0,12,2025-01-02T00:00:00.000Z,-43.338984500000,-21.751801320000,"Rua João Salvi, 191"
411,Vitorino Braga,10073657,06:09:00,18,0,0,12,2025-01-02T00:00:00.000Z,-43.339347840000,-21.752871720000,"Rua Jorge Raimundo, 531"
411,Vitorino Braga,10073563,06:09:00,14,0,0,12,2025-01-02T00:00:00.000Z,-43.337415670000,-21.751373280000,"Rua Pedro Paulo Vieira, 140"
411,Vitorino Braga,10070875,06:09:00,11,0,0,12,2025-01-02T00:00:00.000Z,-43.338068490000,-21.750011440000,"Rua São José, 278"
411,Vitorino Braga,10073654,06:09:00,21,0,0,12,2025-01-02T00:00:00.000Z,-43.336436150000,-21.752544320000,"Rua Dante Bellei, 40"
411,Vitorino Braga,10072914,06:09:00,4,0,0,12,2025-01-02T00:00:00.000Z,-43.342872620000,-21.756135940000,"Avenida Sete de Setembro, 1477"
411,Vitorino Braga,10074792,06:09:00,3,0,0,12,2025-01-02T00:00:00.000Z,-43.342208860000,-21.758752820000,"Avenida Brasil, 1990"
411,Vitorino Braga,10074779,06:09:00,2,0,0,12,2025-01-02T00:00:00.000Z,-43.338359830000,-21.761135100000,"Avenida Brasil, 1220"
411,Vitorino Braga,10073638,06:09:00,23,1,0,13,2025-01-02T00:00:00.000Z,-43.335423230000,-21.750475010000,"Rua São José, 503"
411,Vitorino Braga,10071698,06:09:00,12,0,0,12,2025-01-02T00:00:00.000Z,-43.336778280000,-21.750472590000,"Rua São José, 440"
411,Vitorino Braga,10073562,06:09:00,13,0,0,12,2025-01-02T00:00:00.000Z,-43.336925510000,-21.750792710000,"Rua Pedro Paulo Vieira, 60"
411,Vitorino Braga,10070872,06:09:00,10,0,0,12,2025-01-02T00:00:00.000Z,-43.339302300000,-21.749828340000,"Rua Clorindo Burnier, 34"
411,Vitorino Braga,10073658,06:09:00,19,0,0,12,2025-01-02T00:00:00.000Z,-43.338503250000,-21.753053360000,"Rua Jorge Raimundo, 431 - Ponto Final do Santa Cândida"
411,Vitorino Braga,10071108,06:09:00,1,12,0,12,2025-01-02T00:00:00.000Z,-43.349331860000,-21.758144610000,"Avenida Getúlio Vargas, 835"
411,Vitorino Braga,10073656,06:09:00,20,0,0,12,2025-01-02T00:00:00.000Z,-43.337221510000,-21.753332140000,"Rua Jorge Raimundo, 301"
411,Vitorino Braga,10070881,06:09:00,9,0,0,12,2025-01-02T00:00:00.000Z,-43.340143570000,-21.749885560000,"Rua Baependi, 123"
411,Vitorino Braga,10072916,06:09:00,5,0,0,12,2025-01-02T00:00:00.000Z,-43.343643190000,-21.754751210000,"Rua Barão de Juiz de Fora, 126"
411,Vitorino Braga,10342888,06:09:00,17,0,0,12,2025-01-02T00:00:00.000Z,-43.340294160000,-21.751532900000,"Rua João Salvi, 106"
411,Vitorino Braga,10342890,06:09:00,15,0,0,12,2025-01-02T00:00:00.000Z,-43.337318080000,-21.751979260000,"Rua João Salvi, 371"
411,Vitorino Braga,10074066,06:39:00,4,0,1,0,2025-01-02T00:00:00.000Z,-43.342992650000,-21.750084430000,"Rua Vitorino Braga, 581"
411,Vitorino Braga,10073568,06:39:00,1,1,0,1,2025-01-02T00:00:00.000Z,-43.339069370000,-21.750883100000,"Rua Professora Amélia Glanzman, 177 - Ponto Final do Vitorino Braga"
411,Vitorino Braga,10074062,06:39:00,5,3,0,3,2025-01-02T00:00:00.000Z,-43.344524500000,-21.751067260000,"Rua Vitorino Braga, 361"
