routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
222,B.Pastor/S. Catarina,10071092,06:15:00,3,0,3,0,2025-01-02T00:00:00.000Z,-43.346980630000,-21.771461110000,"Avenida Barão do Rio Branco, 3375"
222,B.Pastor/S. Catarina,10071958,06:15:00,9,2,2,13,2025-01-02T00:00:00.000Z,-43.353675840000,-21.751693730000,"Avenida dos Andradas, 540"
222,B.Pastor/S. Catarina,10071087,06:15:00,5,1,1,1,2025-01-02T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
222,B.Pastor/S. Catarina,10074797,06:15:00,14,0,0,17,2025-01-02T00:00:00.000Z,-43.359889980000,-21.751049040000,"Rua Engenheiro José Carlos Moraes Sarmento, 420"
222,B.Pastor/S. Catarina,10074502,06:15:00,10,0,0,13,2025-01-02T00:00:00.000Z,-43.354704980000,-21.750381580000,"Avenida dos Andradas, 716"
222,B.Pastor/S. Catarina,10074696,06:15:00,16,0,0,20,2025-01-02T00:00:00.000Z,-43.361219770000,-21.755050350000,"Rua Visconde de Mauá, 154"
222,B.Pastor/S. Catarina,10070852,06:15:00,2,3,0,3,2025-01-02T00:00:00.000Z,-43.346061410000,-21.774887080000,"Avenida Barão do Rio Branco, 3801"
222,B.Pastor/S. Catarina,10074801,06:15:00,13,0,0,17,2025-01-02T00:00:00.000Z,-43.358970640000,-21.750310900000,"Rua Engenheiro José Carlos Moraes Sarmento, 330"
222,B.Pastor/S. Catarina,10071104,06:15:00,7,12,6,13,2025-01-02T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
222,B.Pastor/S. Catarina,10074311,06:15:00,11,3,0,16,2025-01-02T00:00:00.000Z,-43.355200180000,-21.749746010000,"Avenida dos Andradas, 806"
222,B.Pastor/S. Catarina,10074833,06:15:00,12,1,0,17,2025-01-02T00:00:00.000Z,-43.357871300000,-21.749652050000,"Rua Engenheiro José Carlos Moraes Sarmento, 200"
222,B.Pastor/S. Catarina,10071096,06:15:00,4,1,0,1,2025-01-02T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
222,B.Pastor/S. Catarina,10071090,06:15:00,6,7,1,7,2025-01-02T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
222,B.Pastor/S. Catarina,10074693,06:15:00,17,3,1,22,2025-01-02T00:00:00.000Z,-43.359745740000,-21.755611420000,"Rua Visconde de Mauá, 280"
222,B.Pastor/S. Catarina,10074806,06:15:00,15,5,2,20,2025-01-02T00:00:00.000Z,-43.360828520000,-21.753038370000,"Rua Engenheiro José Carlos Moraes Sarmento, 490"
222,B.Pastor/S. Catarina,10073017,06:15:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10071960,06:15:00,8,1,1,13,2025-01-02T00:00:00.000Z,-43.352169040000,-21.753467560000,"Avenida dos Andradas, 236"
222,B.Pastor/S. Catarina,10074690,06:15:00,18,0,2,20,2025-01-02T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10073042,06:50:00,34,0,0,2,2025-01-02T00:00:00.000Z,-43.343322750000,-21.775501250000,"Rua Vicente Adão Botti, 45"
222,B.Pastor/S. Catarina,10074690,06:50:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.358577040000,-21.757176750000,"Rua Visconde de Mauá, 464 - Ponto Final do Santa Catarina"
222,B.Pastor/S. Catarina,10073017,06:50:00,35,0,0,2,2025-01-02T00:00:00.000Z,-43.343859080000,-21.776375980000,"Avenida Doutor José Procópio Teixeira, 165 - Ponto Final das Linhas 221 e 222"
222,B.Pastor/S. Catarina,10070851,06:50:00,22,0,0,1,2025-01-02T00:00:00.000Z,-43.346865120000,-21.772382900000,"Avenida Barão do Rio Branco, 3470"
222,B.Pastor/S. Catarina,10070785,06:50:00,23,2,1,2,2025-01-02T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
222,B.Pastor/S. Catarina,10070950,06:50:00,7,0,0,0,2025-01-02T00:00:00.000Z,-43.356067780000,-21.754163740000,"Rua da Laguna, 483"
222,B.Pastor/S. Catarina,10070849,06:50:00,18,1,1,1,2025-01-02T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
222,B.Pastor/S. Catarina,10070933,06:50:00,32,0,0,2,2025-01-02T00:00:00.000Z,-43.341134660000,-21.774781220000,"Rua Vicente Adão Botti, 227"
222,B.Pastor/S. Catarina,10074130,06:50:00,17,0,0,1,2025-01-02T00:00:00.000Z,-43.352077480000,-21.754156110000,"Avenida dos Andradas, 183"
222,B.Pastor/S. Catarina,10070953,06:50:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.357322580000,-21.754839490000,"Rua Olímpio Reis, 325"
222,B.Pastor/S. Catarina,10070857,06:50:00,24,0,0,2,2025-01-02T00:00:00.000Z,-43.345467090000,-21.777818320000,"Avenida Barão do Rio Branco, 4100"
222,B.Pastor/S. Catarina,10073322,06:50:00,27,0,0,2,2025-01-02T00:00:00.000Z,-43.340866090000,-21.777813050000,"Avenida Senador Salgado Filho, 440"
222,B.Pastor/S. Catarina,10070975,06:50:00,11,0,0,0,2025-01-02T00:00:00.000Z,-43.360725400000,-21.754787370000,"Rua da Laguna, 45"
222,B.Pastor/S. Catarina,10070935,06:50:00,31,0,0,2,2025-01-02T00:00:00.000Z,-43.340592030000,-21.775305740000,"Rua Delorme de Carvalho, 225"
222,B.Pastor/S. Catarina,10070972,06:50:00,9,0,0,0,2025-01-02T00:00:00.000Z,-43.358191130000,-21.754360830000,"Rua da Laguna, 315"
222,B.Pastor/S. Catarina,10070850,06:50:00,19,1,1,1,2025-01-02T00:00:00.000Z,-43.349557910000,-21.762090170000,"Avenida Barão do Rio Branco, 2300"
222,B.Pastor/S. Catarina,10074799,06:50:00,13,0,0,0,2025-01-02T00:00:00.000Z,-43.359539510000,-21.751069360000,"Rua Engenheiro José Carlos Moraes Sarmento, 393"
222,B.Pastor/S. Catarina,10070879,06:50:00,26,0,0,2,2025-01-02T00:00:00.000Z,-43.342134840000,-21.778010270000,"Avenida Senador Salgado Filho, 290"
222,B.Pastor/S. Catarina,10074808,06:50:00,12,0,0,0,2025-01-02T00:00:00.000Z,-43.360607150000,-21.752609250000,"Rua Engenheiro José Carlos Moraes Sarmento, 575"
222,B.Pastor/S. Catarina,10074445,06:50:00,15,0,0,0,2025-01-02T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
222,B.Pastor/S. Catarina,10070866,06:50:00,3,0,0,0,2025-01-02T00:00:00.000Z,-43.356346130000,-21.758573530000,"Rua Vilela Filho, 66"
222,B.Pastor/S. Catarina,10070894,06:50:00,5,0,0,0,2025-01-02T00:00:00.000Z,-43.358303190000,-21.755960770000,"Rua Olímpio Reis, 311"
222,B.Pastor/S. Catarina,10073129,06:50:00,29,0,0,2,2025-01-02T00:00:00.000Z,-43.340320590000,-21.776397710000,"Praça Doutor João Tostes, 100"
222,B.Pastor/S. Catarina,10070854,06:50:00,21,0,0,1,2025-01-02T00:00:00.000Z,-43.348094290000,-21.767628700000,"Avenida Barão do Rio Branco, 2900"
