routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
400,Alto Grajaú / Via Capitão Bicalho,10071632,06:30:00,12,0,1,0,2025-01-02T00:00:00.000Z,-43.346309180000,-21.745799320000,"Rua Missões, 266"
400,Alto Grajaú / Via Capitão Bicalho,10071515,06:30:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.341884570000,-21.746268540000,"Rua Wadi Abdo Farah, 50 - Ponto Final do Alto Grajaú"
400,Alto Grajaú / Via Capitão Bicalho,10071506,06:30:00,10,0,2,2,2025-01-02T00:00:00.000Z,-43.344774070000,-21.743893180000,"Rua Francisco Falci, 44"
400,Alto Grajaú / Via Capitão Bicalho,10071569,06:30:00,4,0,0,0,2025-01-02T00:00:00.000Z,-43.342128220000,-21.747472250000,"Rua Miguel Jacobe, 265"
400,Alto Grajaú / Via Capitão Bicalho,10071552,06:30:00,8,0,0,0,2025-01-02T00:00:00.000Z,-43.342075350000,-21.743627550000,"Rua Alvina de Araújo Alves, 209"
400,Alto Grajaú / Via Capitão Bicalho,10071545,06:30:00,5,0,0,0,2025-01-02T00:00:00.000Z,-43.341009620000,-21.747291290000,"Rua Miguel Jacobe, 111"
400,Alto Grajaú / Via Capitão Bicalho,10071499,06:30:00,9,4,0,4,2025-01-02T00:00:00.000Z,-43.344345390000,-21.743399960000,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
400,Alto Grajaú / Via Capitão Bicalho,10071621,06:30:00,13,0,0,0,2025-01-02T00:00:00.000Z,-43.348316910000,-21.746388450000,"Rua Missões, 63"
400,Alto Grajaú / Via Capitão Bicalho,10071519,06:30:00,2,0,0,0,2025-01-02T00:00:00.000Z,-43.342727600000,-21.746423140000,"Rua Miguel Jacobe, 425"
400,Alto Grajaú / Via Capitão Bicalho,10071502,06:30:00,11,1,2,1,2025-01-02T00:00:00.000Z,-43.345243150000,-21.745031210000,"Rua Francisco Falci, 170"
400,Alto Grajaú / Via Capitão Bicalho,10071560,06:30:00,7,0,0,0,2025-01-02T00:00:00.000Z,-43.340905720000,-21.744656160000,"Rua Alvina de Araújo Alves, 924"
400,Alto Grajaú / Via Capitão Bicalho,10071541,06:30:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.340518240000,-21.746462690000,"Rua Antônio Alves Teixeira, 58"
400,Alto Grajaú / Via Capitão Bicalho,10071520,06:30:00,3,0,0,0,2025-01-02T00:00:00.000Z,-43.342976990000,-21.747186190000,"Rua Miguel Jacobe, 357"
400,Alto Grajaú / Via Capitão Bicalho,10071209,06:30:00,14,1,0,1,2025-01-02T00:00:00.000Z,-43.348580180000,-21.747388370000,"Rua Carmela Dutra, 408"
400,Alto Grajaú / Via Capitão Bicalho,10071594,07:00:00,18,0,0,1,2025-01-02T00:00:00.000Z,-43.349053620000,-21.747642680000,"Rua Cândido Portinari, 136"
400,Alto Grajaú / Via Capitão Bicalho,10071572,07:00:00,29,0,0,12,2025-01-02T00:00:00.000Z,-43.342099370000,-21.747359570000,"Rua Miguel Jacobe, 172"
400,Alto Grajaú / Via Capitão Bicalho,10071595,07:00:00,16,0,0,0,2025-01-02T00:00:00.000Z,-43.349369760000,-21.745343150000,"Rua Carmela Dutra, 200"
400,Alto Grajaú / Via Capitão Bicalho,10071508,07:00:00,31,0,1,11,2025-01-02T00:00:00.000Z,-43.342616320000,-21.746481060000,"Rua Miguel Jacobe, 450"
400,Alto Grajaú / Via Capitão Bicalho,10071011,07:00:00,24,0,0,1,2025-01-02T00:00:00.000Z,-43.344136480000,-21.743532950000,"Rua Professor Batista de Andrade, 60"
400,Alto Grajaú / Via Capitão Bicalho,10071495,07:00:00,23,0,0,1,2025-01-02T00:00:00.000Z,-43.344685790000,-21.744111040000,"Rua Francisco Falci, 51"
400,Alto Grajaú / Via Capitão Bicalho,10071549,07:00:00,28,0,0,12,2025-01-02T00:00:00.000Z,-43.341060640000,-21.747170320000,"Rua Miguel Jacobe, 140"
400,Alto Grajaú / Via Capitão Bicalho,10071511,07:00:00,30,0,0,12,2025-01-02T00:00:00.000Z,-43.342804790000,-21.747179610000,"Rua Miguel Jacobe, 370"
400,Alto Grajaú / Via Capitão Bicalho,10071625,07:00:00,17,1,0,1,2025-01-02T00:00:00.000Z,-43.349407200000,-21.746276860000,"Rua Argeu da Cunha, 40"
400,Alto Grajaú / Via Capitão Bicalho,10071564,07:00:00,26,11,0,12,2025-01-02T00:00:00.000Z,-43.340858460000,-21.744882580000,"Rua Alvina de Araújo Alves, 935"
