routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
603,Carlos Chagas,10073462,05:20,1,0,0,0,2024-11-01,-43.39130712,-21.74631231,05:20:36,"Rua Guilardo Xavier Furtado, 425 - Ponto Final do Carlos Chagas"
603,Carlos Chagas,10073453,05:20,2,0,0,0,2024-11-01,-43.39135646,-21.7451509,05:20:46,"Rua Guilardo Xavier Furtado, 305"
603,Carlos Chagas,10073471,05:20,3,0,0,0,2024-11-01,-43.39102781,-21.74439855,05:20:56,"Rua Guilardo Xavier Furtado, 215"
603,Carlos Chagas,10073414,05:20,4,2,0,2,2024-11-01,-43.39081264,-21.74243633,05:21:36,"Rua Eunice Weaver, 119"
603,Carlos Chagas,10073417,05:20,5,0,0,2,2024-11-01,-43.38987295,-21.74182484,05:22:16,"Rua Eunice Weaver, 55"
603,Carlos Chagas,10073407,05:20,6,2,0,4,2024-11-01,-43.38936234,-21.73986816,05:23:16,"Rua Eunice Weaver, 263"
603,Carlos Chagas,10073399,05:20,7,0,0,4,2024-11-01,-43.38863027,-21.73925042,05:23:56,"Rua Eunice Weaver, 225"
603,Carlos Chagas,10073513,05:20,8,0,0,4,2024-11-01,-43.38750255,-21.73986165,05:24:16,"Rua José Martins da Silva, 209"
603,Carlos Chagas,10073511,05:20,9,3,0,7,2024-11-01,-43.38656998,-21.73995018,05:24:32,"Rua Mariano Fontes, 99"
603,Carlos Chagas,10073660,05:20,10,0,0,7,2024-11-01,-43.38584333,-21.74037364,05:25:02,"Rua Osmar Côrtes Claro, 265"
603,Carlos Chagas,10073662,05:20,11,0,0,7,2024-11-01,-43.38513859,-21.7404591,05:25:33,"Rua Elmira Celestina Fontes, 39"
603,Carlos Chagas,10074581,05:20,12,1,0,8,2024-11-01,-43.38416373,-21.74041748,05:25:56,"Avenida Olavo Bilac, 617"
603,Carlos Chagas,10074574,05:20,13,3,0,11,2024-11-01,-43.38272929,-21.74062266,05:26:36,"Avenida Olavo Bilac, 495"
603,Carlos Chagas,10074578,05:20,14,3,0,14,2024-11-01,-43.38000107,-21.73887062,05:27:36,"Avenida Olavo Bilac, 131"
603,Carlos Chagas,10074566,05:20,15,0,1,13,2024-11-01,-43.37705552,-21.73937502,05:28:56,"Rua Bernardo Mascarenhas, 1697"
603,Carlos Chagas,10074572,05:20,16,3,0,16,2024-11-01,-43.37521744,-21.74103001,05:30:16,"Rua Bernardo Mascarenhas, 1425"
603,Carlos Chagas,10074589,05:20,17,1,0,17,2024-11-01,-43.37414551,-21.74197388,05:30:56,"Rua Bernardo Mascarenhas, 1277"
603,Carlos Chagas,10074553,05:20,18,0,6,11,2024-11-01,-43.37301254,-21.74280167,05:31:36,"Rua Bernardo Mascarenhas, 1125"
603,Carlos Chagas,10074548,05:20,19,0,0,11,2024-11-01,-43.37057906,-21.74428636,05:32:16,"Rua Bernardo Mascarenhas, 829"
603,Carlos Chagas,10074550,05:20,20,1,0,12,2024-11-01,-43.3690629,-21.74511871,05:33:16,"Rua Bernardo Mascarenhas, 647"
603,Carlos Chagas,10074549,05:20,21,0,0,12,2024-11-01,-43.3676796,-21.74591987,05:33:56,"Rua Bernardo Mascarenhas, 477"
603,Carlos Chagas,10074541,05:20,22,0,0,12,2024-11-01,-43.36540222,-21.74591255,05:34:16,"Avenida Coronel Vidal, 249"
