routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
531,Nova California,10074211,04:50,1,2,0,2,2024-11-02,-43.40228414,-21.79752858,04:50:43,"Rua Nestor Vasconcelos Netto, 32"
531,Nova California,10070874,04:50,2,0,0,2,2024-11-02,-43.40119457,-21.79730235,04:51:36,"Alameda dos Manacás, 150"
531,Nova California,10070339,04:50,3,0,0,2,2024-11-02,-43.39762485,-21.79432233,04:52:43,"Rua Otília de Souza Leal, 1405"
531,Nova California,10070389,04:50,4,0,0,2,2024-11-02,-43.3960327,-21.79360241,04:53:13,"Rua Otília de Souza Leal, 1171"
531,Nova California,10070384,04:50,5,1,0,3,2024-11-02,-43.39215184,-21.79153198,04:53:43,"Rua Otília de Souza Leal, 691"
531,Nova California,10070378,04:50,6,0,0,3,2024-11-02,-43.39076996,-21.79101753,04:54:23,"Rua Acácio Alves Alvim, 2515"
531,Nova California,10070367,04:50,7,1,0,4,2024-11-02,-43.39046623,-21.78959444,04:54:43,"Rua Acácio Alves Alvim, 2375"
531,Nova California,10070309,04:50,8,0,0,4,2024-11-02,-43.39101889,-21.78695333,04:55:43,"Rua Acácio Alves Alvim, 2095"
531,Nova California,10070303,04:50,9,1,0,5,2024-11-02,-43.39165115,-21.78410912,04:56:23,"Rua Acácio Alves Alvim, 1835"
531,Nova California,10070314,04:50,10,0,0,5,2024-11-02,-43.39164781,-21.77938925,04:57:43,"Rua José Victório Castegliani, 1001"
531,Nova California,10073753,04:50,11,1,1,5,2024-11-02,-43.38854503,-21.77743203,04:59:03,"Rua Professor Vilas Bouçada, 573"
531,Nova California,10073752,04:50,12,1,0,6,2024-11-02,-43.38718033,-21.7775116,04:59:43,"Rua Professor Vilas Bouçada, 563"
531,Nova California,10073751,04:50,13,1,0,7,2024-11-02,-43.3855629,-21.77845001,05:00:23,"Rua Professor Vilas Bouçada, 305"
531,Nova California,10073750,04:50,14,2,0,9,2024-11-02,-43.38472426,-21.77984316,05:01:03,"Rua Professor Vilas Bouçada, 131"
531,Nova California,10073786,04:50,15,0,0,9,2024-11-02,-43.38390481,-21.78034836,05:01:23,"Rua Álvaro José Rodrigues, 610"
531,Nova California,10072546,04:50,16,0,0,9,2024-11-02,-43.38355446,-21.77776611,05:02:43,"Avenida Presidente Costa e Silva, 3165"
531,Nova California,10072563,04:50,17,0,0,9,2024-11-02,-43.38352392,-21.77536042,05:03:03,"Avenida Presidente Costa e Silva, 2905"
531,Nova California,10072566,04:50,18,2,0,11,2024-11-02,-43.38288964,-21.77480504,05:03:23,"Avenida Presidente Costa e Silva, 2801"
531,Nova California,10072561,04:50,19,0,0,11,2024-11-02,-43.38224006,-21.77406701,05:04:03,"Avenida Presidente Costa e Silva, 2645"
531,Nova California,10072553,04:50,20,2,0,13,2024-11-02,-43.38032833,-21.7730555,05:04:23,"Avenida Presidente Costa e Silva, 2411"
531,Nova California,10072682,04:50,21,1,0,14,2024-11-02,-43.37858662,-21.77267113,05:05:03,"Avenida Presidente Costa e Silva, 2181"
531,Nova California,10072674,04:50,22,0,0,14,2024-11-02,-43.37654645,-21.77256457,05:06:03,"Avenida Presidente Costa e Silva, 1967"
531,Nova California,10073186,04:50,23,0,5,9,2024-11-02,-43.37415946,-21.77252426,05:06:43,"Avenida Presidente Costa e Silva, 1781"
531,Nova California,10073190,04:50,24,1,0,10,2024-11-02,-43.37262871,-21.77250671,05:07:23,"Avenida Presidente Costa e Silva, 1643"
531,Nova California,10073102,04:50,25,0,1,9,2024-11-02,-43.369825,-21.77209165,05:08:23,"Rua José Lourenço Kelmer, 1357"
531,Nova California,10073074,04:50,26,0,1,8,2024-11-02,-43.36924911,-21.77085791,05:09:03,"Rua José Lourenço Kelmer, 1217"
531,Nova California,10073147,04:50,27,1,0,9,2024-11-02,-43.36866319,-21.7688963,05:09:23,"Rua José Lourenço Kelmer, 1081"
531,Nova California,10073155,04:50,28,0,0,9,2024-11-02,-43.36777496,-21.76718182,05:09:53,"Rua José Lourenço Kelmer, 725"
531,Nova California,10073143,04:50,29,0,0,9,2024-11-02,-43.36698117,-21.76642664,05:10:23,"Rua José Lourenço Kelmer, 677"
531,Nova California,10392588,04:50,30,0,2,7,2024-11-02,-43.36746412,-21.7629546,05:11:03,"Rua José Lourenço Kelmer, 429"
531,Nova California,10073304,04:50,31,0,0,7,2024-11-02,-43.36897349,-21.76123464,05:11:23,"Rua José Lourenço Kelmer, 175"
531,Nova California,10073461,04:50,32,0,0,7,2024-11-02,-43.36923599,-21.75774956,05:12:43,"Estrada Engenheiro Gentil Forn, 1001"
531,Nova California,10072196,04:50,33,0,1,6,2024-11-02,-43.36151154,-21.75424569,05:14:43,"Estrada Engenheiro Gentil Forn, 55"
