routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
142,B. Aurora / Bandeirantes,10073207,05:00,1,0,0,0,2024-11-01,-43.35167694,-21.71983528,05:00,"Rua Marcelino Vaz de Magalhães, 385 - Ponto Final das Linhas 141 e 142"
142,B. Aurora / Bandeirantes,10073210,05:00,2,1,0,1,2024-11-01,-43.35171127,-21.72117615,05:05:05,"Rua Marcelino Vaz de Magalhães, 165"
142,B. Aurora / Bandeirantes,10073167,05:00,3,0,0,1,2024-11-01,-43.35334396,-21.72216225,05:05:45,"Rua Aurora Tristão, 301"
142,B. Aurora / Bandeirantes,10072850,05:00,4,0,0,1,2024-11-01,-43.3554899,-21.7221234,05:06:38,"Praça Artur Bernardes, 241"
142,B. Aurora / Bandeirantes,10072845,05:00,5,3,0,4,2024-11-01,-43.35547256,-21.72297287,05:07:25,"Rua Sargento Cunha, 561 - Ponto Final das Linhas 132 e 133"
142,B. Aurora / Bandeirantes,10073164,05:00,6,0,0,4,2024-11-01,-43.35567272,-21.72525602,05:08:25,"Rua Sargento Cunha, 303"
142,B. Aurora / Bandeirantes,10073165,05:00,7,0,0,4,2024-11-01,-43.35654068,-21.72747993,05:09:05,"Rua Sargento Cunha, 11"
142,B. Aurora / Bandeirantes,10069577,05:00,8,0,0,4,2024-11-01,-43.3566326,-21.72872222,05:09:25,"Avenida Juiz de Fora, 685"
142,B. Aurora / Bandeirantes,10069575,05:00,9,0,0,4,2024-11-01,-43.3567276,-21.73079872,05:09:45,"Avenida Juiz de Fora, 497"
142,B. Aurora / Bandeirantes,10069570,05:00,10,1,2,3,2024-11-01,-43.35785294,-21.73373985,05:10:45,"Rua Paracatu, 155"
142,B. Aurora / Bandeirantes,10073423,05:00,11,0,1,2,2024-11-01,-43.36005307,-21.73707059,05:11:45,"Rua Alencar Tristão, 333"
