routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
751,SANTA CRUZ / SANTA CLARA,10071128,05:15,1,0,0,0,2024-11-01,-43.4427954,-21.71514105,05:15:19,"Avenida Doutor Simeão de Faria, 2341 - CEASA"
751,SANTA CRUZ / SANTA CLARA,10071230,05:15,2,0,0,0,2024-11-01,-43.44148875,-21.71377551,05:15:39,"Avenida Doutor Simeão de Faria, 2401"
751,SANTA CRUZ / SANTA CLARA,10071213,05:15,3,0,0,0,2024-11-01,-43.44106293,-21.71363756,05:15:59,"Rua Joana D'Arc, 30"
751,SANTA CRUZ / SANTA CLARA,10072753,05:15,4,0,0,0,2024-11-01,-43.44128752,-21.71547127,05:16:41,"Rua Joana D'Arc, 61"
751,SANTA CRUZ / SANTA CLARA,10073689,05:15,5,5,0,5,2024-11-01,-43.44097257,-21.71734465,05:17:01,"Rua Joana D'Arc, 14"
751,SANTA CRUZ / SANTA CLARA,10072089,05:15,6,0,0,5,2024-11-01,-43.43974709,-21.72102774,05:18:31,Rua Joana D'Arc - Depósito ABC
751,SANTA CRUZ / SANTA CLARA,10073692,05:15,7,1,0,6,2024-11-01,-43.44078923,-21.71730964,05:18:51,"Rua Joana D'Arc, 14"
751,SANTA CRUZ / SANTA CLARA,10072726,05:15,8,3,0,9,2024-11-01,-43.44111764,-21.71544235,05:19:11,"Rua Joana D'Arc, 67"
751,SANTA CRUZ / SANTA CLARA,10071179,05:15,9,1,0,10,2024-11-01,-43.44072413,-21.71457112,05:19:31,"Rua João Mariano de Almeida, 40"
751,SANTA CRUZ / SANTA CLARA,10071172,05:15,10,1,0,11,2024-11-01,-43.43915558,-21.71425438,05:19:51,"Rua João Mariano de Almeida, 150"
751,SANTA CRUZ / SANTA CLARA,10071162,05:15,11,2,0,13,2024-11-01,-43.43797481,-21.71488494,05:20,"Rua Doutor Kalil Abraão Halack, 535"
751,SANTA CRUZ / SANTA CLARA,10071579,05:15,12,2,0,15,2024-11-01,-43.4363637,-21.71503153,05:20:31,"Rua Doutor Kalil Abraão Halack, 235"
751,SANTA CRUZ / SANTA CLARA,10071585,05:15,13,1,0,16,2024-11-01,-43.43712377,-21.7137074,05:21:20,"Rua Doutor Kalil Abraão Halack, 25"
751,SANTA CRUZ / SANTA CLARA,10071225,05:15,14,1,0,17,2024-11-01,-43.43793327,-21.71338691,05:21:33,"Rua João Ferreira de Morais, 35"
751,SANTA CRUZ / SANTA CLARA,10071189,05:15,15,0,1,16,2024-11-01,-43.43872571,-21.71204358,05:22:20,"Rua João Ferreira de Morais, 200"
751,SANTA CRUZ / SANTA CLARA,10070454,05:15,16,0,2,14,2024-11-01,-43.43857777,-21.71150515,05:22:33,"Avenida Doutor Simeão de Faria, 1991"
751,SANTA CRUZ / SANTA CLARA,10070461,05:15,17,6,0,20,2024-11-01,-43.43610382,-21.71030617,05:23:20,"Avenida Doutor Simeão de Faria, 1657"
751,SANTA CRUZ / SANTA CLARA,10070473,05:15,18,0,0,20,2024-11-01,-43.43458688,-21.70967655,05:24:20,"Avenida Doutor Simeão de Faria, 1195"
751,SANTA CRUZ / SANTA CLARA,10071524,05:15,19,0,1,19,2024-11-01,-43.43268585,-21.7093811,05:24:40,"Rua João Pereira da Silva, 22"
751,SANTA CRUZ / SANTA CLARA,10071527,05:15,20,6,0,25,2024-11-01,-43.43119431,-21.70866966,05:25,"Rua E, 70"
751,SANTA CRUZ / SANTA CLARA,10071521,05:15,21,1,3,23,2024-11-01,-43.43019867,-21.70898628,05:28:20,"Rua Custódio de Rezende Bastos, 665"
751,SANTA CRUZ / SANTA CLARA,10071196,05:15,22,0,0,23,2024-11-01,-43.43006897,-21.70750999,05:28:40,"Rua Custódio de Rezende Bastos, 17"
751,SANTA CRUZ / SANTA CLARA,10071494,05:15,23,2,0,25,2024-11-01,-43.43010366,-21.70624496,05:29,"Rua Custódio de Rezende Bastos, 92"
751,SANTA CRUZ / SANTA CLARA,10072813,05:15,24,0,0,25,2024-11-01,-43.42977714,-21.70488992,05:29:40,"Rua Custódio de Rezende Bastos, 275"
751,SANTA CRUZ / SANTA CLARA,10071192,05:15,25,0,0,25,2024-11-01,-43.4294821,-21.70422511,05:30,"Rua Custódio de Rezende Bastos, 195"
751,SANTA CRUZ / SANTA CLARA,10071574,05:15,26,0,0,25,2024-11-01,-43.4281658,-21.70324682,05:30,"Rua Custódio de Rezende Bastos, 63"
751,SANTA CRUZ / SANTA CLARA,10071202,05:15,27,0,1,24,2024-11-01,-43.42801738,-21.70193291,05:30:20,"Rua Álvaro Cruz Lemos, 220"
751,SANTA CRUZ / SANTA CLARA,10070420,05:15,28,2,0,26,2024-11-01,-43.42743099,-21.7009681,05:31,"Avenida Doutor Simeão de Faria, 319"
751,SANTA CRUZ / SANTA CLARA,10069665,05:15,29,0,2,24,2024-11-01,-43.42628552,-21.69960985,05:31:40,"Avenida Doutor Simeão de Faria, 61"
751,SANTA CRUZ / SANTA CLARA,10069612,05:15,30,0,0,24,2024-11-01,-43.42345428,-21.6999334,05:32:40,"Avenida Presidente Juscelino Kubitschek, 5531"
751,SANTA CRUZ / SANTA CLARA,10069610,05:15,31,0,0,24,2024-11-01,-43.4222374,-21.70114708,05:32:45,"Avenida Presidente Juscelino Kubitschek, 5681"
751,SANTA CRUZ / SANTA CLARA,10069608,05:15,32,0,1,23,2024-11-01,-43.42105639,-21.70241547,05:33,Avenida Presidente Juscelino Kubitschek
751,SANTA CRUZ / SANTA CLARA,10069626,05:15,33,0,1,22,2024-11-01,-43.41947937,-21.70394897,05:33:20,"Avenida Presidente Juscelino Kubitschek, 4905"
