routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
708,VALE DOS LÍRIOS,10072898,05:30:00,37,1,0,6,2025-01-04T00:00:00.000Z,-43.429643280000,-21.708652310000,"Rua Doutor Felício Pifano, 340"
708,VALE DOS LÍRIOS,10071842,05:30:00,81,0,0,1,2025-01-04T00:00:00.000Z,-43.340019230000,-21.761455540000,"Avenida Brasil, 1401 com Av. Pres. Itamar Franco"
708,VALE DOS LÍRIOS,10072867,05:30:00,42,0,0,6,2025-01-04T00:00:00.000Z,-43.429876690000,-21.709570740000,"Rua E, 241"
708,VALE DOS LÍRIOS,10069688,05:30:00,65,0,0,6,2025-01-04T00:00:00.000Z,-43.391468050000,-21.736152650000,"Avenida Presidente Juscelino Kubitschek, 567"
708,VALE DOS LÍRIOS,10072524,05:30:00,2,0,0,0,2025-01-04T00:00:00.000Z,-43.474784260000,-21.747562600000,Estrada para Barriga Lisa leste
708,VALE DOS LÍRIOS,10071225,05:30:00,25,0,0,1,2025-01-04T00:00:00.000Z,-43.437933270000,-21.713386910000,"Rua João Ferreira de Morais, 35"
708,VALE DOS LÍRIOS,10071071,05:30:00,74,0,0,4,2025-01-04T00:00:00.000Z,-43.362297060000,-21.744657520000,"Avenida Brasil, 5175"
708,VALE DOS LÍRIOS,10069721,05:30:00,62,0,0,6,2025-01-04T00:00:00.000Z,-43.396431800000,-21.726647770000,"Avenida Presidente Juscelino Kubitschek, 1601"
708,VALE DOS LÍRIOS,10070461,05:30:00,28,0,0,3,2025-01-04T00:00:00.000Z,-43.436103820000,-21.710306170000,"Avenida Doutor Simeão de Faria, 1657"
708,VALE DOS LÍRIOS,10069718,05:30:00,57,0,0,6,2025-01-04T00:00:00.000Z,-43.407745360000,-21.714702610000,"Avenida Presidente Juscelino Kubitschek, 3401"
708,VALE DOS LÍRIOS,10069992,05:30:00,1,0,0,0,2025-01-04T00:00:00.000Z,-43.476453900000,-21.750265850000,Retorno de Barriga Lisa
708,VALE DOS LÍRIOS,10073379,05:30:00,14,0,0,0,2025-01-04T00:00:00.000Z,-43.445802210000,-21.742406910000,BR-040 norte
708,VALE DOS LÍRIOS,10073415,05:30:00,13,0,0,0,2025-01-04T00:00:00.000Z,-43.442647100000,-21.754765640000,BR-040 norte
708,VALE DOS LÍRIOS,10071116,05:30:00,82,0,0,1,2025-01-04T00:00:00.000Z,-43.342952730000,-21.760570530000,"Travessa Doutor Prisco, 30"
708,VALE DOS LÍRIOS,10071527,05:30:00,31,0,0,5,2025-01-04T00:00:00.000Z,-43.431194310000,-21.708669660000,"Rua E, 70"
708,VALE DOS LÍRIOS,10072808,05:30:00,35,0,0,5,2025-01-04T00:00:00.000Z,-43.429527640000,-21.706675940000,"Rua Doutor Felício Pifano, 150"
708,VALE DOS LÍRIOS,10071230,05:30:00,18,0,0,0,2025-01-04T00:00:00.000Z,-43.441488750000,-21.713775510000,"Avenida Doutor Simeão de Faria, 2401"
708,VALE DOS LÍRIOS,10401725,05:30:00,7,0,0,0,2025-01-04T00:00:00.000Z,-43.458313820000,-21.744729290000,JFA-433 leste
708,VALE DOS LÍRIOS,10071057,05:30:00,73,0,2,4,2025-01-04T00:00:00.000Z,-43.366582510000,-21.743925090000,"Rua Doutor Henrique Burnier, 435"
708,VALE DOS LÍRIOS,10072419,05:30:00,43,0,0,6,2025-01-04T00:00:00.000Z,-43.430719970000,-21.708013820000,"Rua Quarto Mirante, 71"
708,VALE DOS LÍRIOS,10072900,05:30:00,36,0,0,5,2025-01-04T00:00:00.000Z,-43.429627780000,-21.707921920000,"Rua Doutor Felício Pifano, 270"
