routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
766,ZONA NORTE / CENTRO,10074390,00:45:00,31,0,0,0,2025-01-02T00:00:00.000Z,-43.432974810000,-21.704238600000,"Rua José Paulino Sobrinho, 130"
766,ZONA NORTE / CENTRO,10074392,00:45:00,30,0,0,0,2025-01-02T00:00:00.000Z,-43.431770820000,-21.704745850000,"Rua José Paulino Sobrinho, 11"
766,ZONA NORTE / CENTRO,10069718,00:45:00,87,0,0,3,2025-01-02T00:00:00.000Z,-43.407745360000,-21.714702610000,"Avenida Presidente Juscelino Kubitschek, 3401"
766,ZONA NORTE / CENTRO,10069698,00:45:00,85,0,0,5,2025-01-02T00:00:00.000Z,-43.415081020000,-21.710115430000,"Avenida Presidente Juscelino Kubitschek, 4201"
766,ZONA NORTE / CENTRO,10072245,00:45:00,46,0,0,0,2025-01-02T00:00:00.000Z,-43.441606400000,-21.708737830000,"Rua Doutor Antônio Mourão Guimarães, 410"
766,ZONA NORTE / CENTRO,10070032,00:45:00,115,0,0,1,2025-01-02T00:00:00.000Z,-43.346024760000,-21.780088120000,"Rua Barão de Aquino, 11"
766,ZONA NORTE / CENTRO,10072123,00:45:00,53,0,0,0,2025-01-02T00:00:00.000Z,-43.444085000000,-21.703374130000,"Rua Célio Braga de Araújo, 120"
766,ZONA NORTE / CENTRO,10071815,00:45:00,10,0,0,0,2025-01-02T00:00:00.000Z,-43.425923940000,-21.702615740000,"Rua Guimarães Júnior, 90"
766,ZONA NORTE / CENTRO,10072267,00:45:00,47,0,0,0,2025-01-02T00:00:00.000Z,-43.442367870000,-21.708041160000,"Rua Doutor Antônio Mourão Guimarães, 496"
766,ZONA NORTE / CENTRO,10069670,00:45:00,98,0,0,2,2025-01-02T00:00:00.000Z,-43.381166580000,-21.739188340000,"Avenida Coronel Vidal, 801"
766,ZONA NORTE / CENTRO,10071382,00:45:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.421748400000,-21.704219820000,"Rua Doutor Dias da Cruz, 415"
766,ZONA NORTE / CENTRO,10073685,00:45:00,62,0,0,0,2025-01-02T00:00:00.000Z,-43.442092660000,-21.694877750000,"Avenida Pedro Timponi, 206"
766,ZONA NORTE / CENTRO,10069714,00:45:00,89,0,0,3,2025-01-02T00:00:00.000Z,-43.400913240000,-21.718812940000,"Avenida Presidente Juscelino Kubitschek, 2943"
766,ZONA NORTE / CENTRO,10071202,00:45:00,26,0,0,0,2025-01-02T00:00:00.000Z,-43.428017380000,-21.701932910000,"Rua Álvaro Cruz Lemos, 220"
766,ZONA NORTE / CENTRO,10070208,00:45:00,71,0,0,0,2025-01-02T00:00:00.000Z,-43.435100310000,-21.689367120000,"Rua Henrique Dias, 125"
766,ZONA NORTE / CENTRO,10073984,00:45:00,60,0,0,0,2025-01-02T00:00:00.000Z,-43.443610310000,-21.693531470000,"Rua Martins Barbosa, 1001"
766,ZONA NORTE / CENTRO,10069728,00:45:00,90,0,1,2,2025-01-02T00:00:00.000Z,-43.397156590000,-21.720830920000,"Avenida Presidente Juscelino Kubitschek, 2673"
766,ZONA NORTE / CENTRO,10073707,00:45:00,61,0,0,0,2025-01-02T00:00:00.000Z,-43.442226890000,-21.693449020000,"Avenida Pedro Timponi, 120"
