routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
717,BENFICA,10073632,05:35,1,0,0,0,2024-11-02,-43.4373703,-21.69034736,05:35:41,"Rua Evaristo da Veiga, 274 - Ponto Final do Benfica"
717,BENFICA,10073630,05:35,2,1,0,1,2024-11-02,-43.43704559,-21.6899913,05:35:46,"Rua Henrique Dias, 327"
717,BENFICA,10070208,05:35,3,1,0,2,2024-11-02,-43.43510031,-21.68936712,05:36:26,"Rua Henrique Dias, 125"
717,BENFICA,10069926,05:35,4,2,0,4,2024-11-02,-43.43422616,-21.68910243,05:37:06,"Rua Henrique Dias, 33"
717,BENFICA,10070262,05:35,5,0,0,4,2024-11-02,-43.43270051,-21.69100571,05:38:06,Avenida Presidente Juscelino Kubitschek
717,BENFICA,10070403,05:35,6,0,0,4,2024-11-02,-43.43220901,-21.69226456,05:38:26,"Avenida Presidente Juscelino Kubitschek, 6313"
717,BENFICA,10070398,05:35,7,0,0,4,2024-11-02,-43.43114471,-21.69452095,05:38:36,"Avenida Presidente Juscelino Kubitschek, 6145"
717,BENFICA,10070414,05:35,8,0,0,4,2024-11-02,-43.4296527,-21.69548979,05:38:46,"Avenida Presidente Juscelino Kubitschek, 5901"
717,BENFICA,10070408,05:35,9,1,0,5,2024-11-02,-43.42580032,-21.69803441,05:39:26,"Avenida Presidente Juscelino Kubitschek, 5637"
717,BENFICA,10069612,05:35,10,1,0,6,2024-11-02,-43.42345428,-21.6999334,05:40:46,"Avenida Presidente Juscelino Kubitschek, 5531"
717,BENFICA,10069610,05:35,11,1,0,7,2024-11-02,-43.4222374,-21.70114708,05:41:06,"Avenida Presidente Juscelino Kubitschek, 5681"
717,BENFICA,10069608,05:35,12,0,0,7,2024-11-02,-43.42105639,-21.70241547,05:41:26,Avenida Presidente Juscelino Kubitschek
717,BENFICA,10069626,05:35,13,1,2,6,2024-11-02,-43.41947937,-21.70394897,05:41:46,"Avenida Presidente Juscelino Kubitschek, 4905"
717,BENFICA,10069624,05:35,14,0,2,4,2024-11-02,-43.41827178,-21.70518943,05:42:06,"Avenida Presidente Juscelino Kubitschek, 5035"
717,BENFICA,10069633,05:35,15,0,0,4,2024-11-02,-43.41664994,-21.70713591,05:42:26,"Avenida Presidente Juscelino Kubitschek, 4795"
717,BENFICA,10069628,05:35,16,0,0,4,2024-11-02,-43.41618145,-21.70808879,05:42:46,"Avenida Presidente Juscelino Kubitschek, 4455"
717,BENFICA,10069698,05:35,17,0,0,4,2024-11-02,-43.41508102,-21.71011543,05:43:06,"Avenida Presidente Juscelino Kubitschek, 4201"
717,BENFICA,10069694,05:35,18,3,1,6,2024-11-02,-43.41021657,-21.71345723,05:43:46,"Avenida Presidente Juscelino Kubitschek, 3689"
717,BENFICA,10069718,05:35,19,3,1,8,2024-11-02,-43.40774536,-21.71470261,05:44:46,"Avenida Presidente Juscelino Kubitschek, 3401"
717,BENFICA,10070128,05:35,20,0,0,8,2024-11-02,-43.40533066,-21.71630669,05:46:06,"Avenida Presidente Juscelino Kubitschek, 3201"
717,BENFICA,10069714,05:35,21,1,0,9,2024-11-02,-43.40091324,-21.71881294,05:46:46,"Avenida Presidente Juscelino Kubitschek, 2943"
717,BENFICA,10069728,05:35,22,0,0,9,2024-11-02,-43.39715659,-21.72083092,05:47:19,"Avenida Presidente Juscelino Kubitschek, 2673"
