routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
702,JÓQUEI CLUBE,10074550,05:45:00,30,0,1,8,2025-01-02T00:00:00.000Z,-43.369062900000,-21.745118710000,"Rua Bernardo Mascarenhas, 647"
702,JÓQUEI CLUBE,10074130,05:45:00,37,0,0,0,2025-01-02T00:00:00.000Z,-43.352077480000,-21.754156110000,"Avenida dos Andradas, 183"
702,JÓQUEI CLUBE,10074545,05:45:00,34,0,2,3,2025-01-02T00:00:00.000Z,-43.357604980000,-21.748689650000,"Avenida dos Andradas, 1103"
702,JÓQUEI CLUBE,10069668,05:45:00,16,0,0,7,2025-01-02T00:00:00.000Z,-43.395401000000,-21.732545850000,"Avenida Presidente Juscelino Kubitschek, 921"
702,JÓQUEI CLUBE,10074581,05:45:00,22,1,1,6,2025-01-02T00:00:00.000Z,-43.384163730000,-21.740417480000,"Avenida Olavo Bilac, 617"
702,JÓQUEI CLUBE,10074548,05:45:00,29,0,0,9,2025-01-02T00:00:00.000Z,-43.370579060000,-21.744286360000,"Rua Bernardo Mascarenhas, 829"
702,JÓQUEI CLUBE,10437486,05:45:00,9,0,0,4,2025-01-02T00:00:00.000Z,-43.399966940000,-21.724829310000,"Rua Major José Teixeira, 153"
702,JÓQUEI CLUBE,10074566,05:45:00,25,0,0,7,2025-01-02T00:00:00.000Z,-43.377055520000,-21.739375020000,"Rua Bernardo Mascarenhas, 1697"
702,JÓQUEI CLUBE,10074518,05:45:00,3,1,0,2,2025-01-02T00:00:00.000Z,-43.400371790000,-21.728201930000,"Rua Detetive José Felipe, 201"
702,JÓQUEI CLUBE,10071954,05:45:00,38,0,0,0,2025-01-02T00:00:00.000Z,-43.350414280000,-21.756219860000,"Rua Jarbas de Leri Santos, 1665"
702,JÓQUEI CLUBE,10074578,05:45:00,24,0,0,7,2025-01-02T00:00:00.000Z,-43.380001070000,-21.738870620000,"Avenida Olavo Bilac, 131"
702,JÓQUEI CLUBE,10074463,05:45:00,5,1,0,3,2025-01-02T00:00:00.000Z,-43.399266000000,-21.727695720000,"Rua Visconde de Uberaba, 255"
702,JÓQUEI CLUBE,10074512,05:45:00,4,0,0,2,2025-01-02T00:00:00.000Z,-43.400806850000,-21.727907340000,"Rua Detetive José Felipe, 175"
702,JÓQUEI CLUBE,10069688,05:45:00,18,0,0,7,2025-01-02T00:00:00.000Z,-43.391468050000,-21.736152650000,"Avenida Presidente Juscelino Kubitschek, 567"
702,JÓQUEI CLUBE,10074559,05:45:00,12,1,0,5,2025-01-02T00:00:00.000Z,-43.397037510000,-21.725924280000,"Rua Vila Vidal, 341"
702,JÓQUEI CLUBE,10071001,05:45:00,14,0,0,7,2025-01-02T00:00:00.000Z,-43.396741510000,-21.728097920000,"Rua Vila Vidal, 89"
702,JÓQUEI CLUBE,10074539,05:45:00,33,0,2,5,2025-01-02T00:00:00.000Z,-43.363403320000,-21.747002810000,"Avenida Rui Barbosa, 11"
702,JÓQUEI CLUBE,10074469,05:45:00,6,1,0,4,2025-01-02T00:00:00.000Z,-43.398433800000,-21.727099320000,"Rua Wenceslau Braz, 71"
702,JÓQUEI CLUBE,10074541,05:45:00,32,0,0,7,2025-01-02T00:00:00.000Z,-43.365402220000,-21.745912550000,"Avenida Coronel Vidal, 249"
702,JÓQUEI CLUBE,10074553,05:45:00,28,3,2,9,2025-01-02T00:00:00.000Z,-43.373012540000,-21.742801670000,"Rua Bernardo Mascarenhas, 1125"
702,JÓQUEI CLUBE,10074558,05:45:00,13,2,0,7,2025-01-02T00:00:00.000Z,-43.396876460000,-21.727099630000,"Rua Vila Vidal, 221"
702,JÓQUEI CLUBE,10074445,05:45:00,35,0,1,2,2025-01-02T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
702,JÓQUEI CLUBE,13179700,05:45:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.398255530000,-21.729338750000,"Rua Severino de Andrade Campos, 21 - Ponto Final da Linha 702"
702,JÓQUEI CLUBE,10074574,05:45:00,23,2,1,7,2025-01-02T00:00:00.000Z,-43.382729290000,-21.740622660000,"Avenida Olavo Bilac, 495"
702,JÓQUEI CLUBE,10074572,05:45:00,26,1,0,8,2025-01-02T00:00:00.000Z,-43.375217440000,-21.741030010000,"Rua Bernardo Mascarenhas, 1425"
702,JÓQUEI CLUBE,10074592,05:45:00,10,0,0,4,2025-01-02T00:00:00.000Z,-43.399262900000,-21.724333680000,"Rua Dona Ambrosina Nunes Lima, 239"
702,JÓQUEI CLUBE,10069689,05:45:00,17,0,0,7,2025-01-02T00:00:00.000Z,-43.393146510000,-21.735592580000,"Avenida Presidente Juscelino Kubitschek, 765"
702,JÓQUEI CLUBE,10074495,05:45:00,20,0,0,7,2025-01-02T00:00:00.000Z,-43.386908650000,-21.738557510000,"Avenida Olavo Bilac, 985"
702,JÓQUEI CLUBE,10074589,05:45:00,27,0,0,8,2025-01-02T00:00:00.000Z,-43.374145510000,-21.741973880000,"Rua Bernardo Mascarenhas, 1277"
702,JÓQUEI CLUBE,13179702,05:45:00,8,0,0,4,2025-01-02T00:00:00.000Z,-43.399910800000,-21.725796380000,"Rua Major José Teixeira, 245"
702,JÓQUEI CLUBE,10072041,05:45:00,11,0,0,4,2025-01-02T00:00:00.000Z,-43.397362710000,-21.724672940000,"Rua Dona Ambrosina Nunes Lima, 45"
702,JÓQUEI CLUBE,10074549,05:45:00,31,0,1,7,2025-01-02T00:00:00.000Z,-43.367679600000,-21.745919870000,"Rua Bernardo Mascarenhas, 477"
702,JÓQUEI CLUBE,10069686,05:45:00,19,0,0,7,2025-01-02T00:00:00.000Z,-43.389839170000,-21.736551090000,"Avenida Presidente Juscelino Kubitschek, 313"
702,JÓQUEI CLUBE,10074562,05:45:00,15,0,0,7,2025-01-02T00:00:00.000Z,-43.396549220000,-21.728773120000,"Rua Vila Vidal, 31"
702,JÓQUEI CLUBE,10071099,05:45:00,39,1,0,1,2025-01-02T00:00:00.000Z,-43.348048090000,-21.759115680000,"Avenida Getúlio Vargas, 661"
702,JÓQUEI CLUBE,13179701,05:45:00,7,0,0,4,2025-01-02T00:00:00.000Z,-43.399553930000,-21.726574710000,"Rua Constança Vidal, 360"
702,JÓQUEI CLUBE,10074446,05:45:00,36,0,2,0,2025-01-02T00:00:00.000Z,-43.354052070000,-21.751410390000,"Avenida dos Andradas, 555"
702,JÓQUEI CLUBE,10074500,05:45:00,21,0,1,6,2025-01-02T00:00:00.000Z,-43.385562900000,-21.739736250000,"Avenida Olavo Bilac, 763"
702,JÓQUEI CLUBE,13179704,05:45:00,2,1,0,1,2025-01-02T00:00:00.000Z,-43.398855890000,-21.728765110000,"Rua Severino de Andrade Campos, 52"
702,JÓQUEI CLUBE,10074548,07:20:00,29,1,0,12,2025-01-02T00:00:00.000Z,-43.370579060000,-21.744286360000,"Rua Bernardo Mascarenhas, 829"
702,JÓQUEI CLUBE,10069688,07:20:00,18,0,1,14,2025-01-02T00:00:00.000Z,-43.391468050000,-21.736152650000,"Avenida Presidente Juscelino Kubitschek, 567"
702,JÓQUEI CLUBE,10074500,07:20:00,21,0,1,14,2025-01-02T00:00:00.000Z,-43.385562900000,-21.739736250000,"Avenida Olavo Bilac, 763"
702,JÓQUEI CLUBE,10074572,07:20:00,26,0,0,13,2025-01-02T00:00:00.000Z,-43.375217440000,-21.741030010000,"Rua Bernardo Mascarenhas, 1425"
702,JÓQUEI CLUBE,10074592,07:20:00,10,0,0,7,2025-01-02T00:00:00.000Z,-43.399262900000,-21.724333680000,"Rua Dona Ambrosina Nunes Lima, 239"
702,JÓQUEI CLUBE,10074469,07:20:00,6,1,0,7,2025-01-02T00:00:00.000Z,-43.398433800000,-21.727099320000,"Rua Wenceslau Braz, 71"
702,JÓQUEI CLUBE,10074463,07:20:00,5,1,0,6,2025-01-02T00:00:00.000Z,-43.399266000000,-21.727695720000,"Rua Visconde de Uberaba, 255"
702,JÓQUEI CLUBE,10074581,07:20:00,22,0,1,13,2025-01-02T00:00:00.000Z,-43.384163730000,-21.740417480000,"Avenida Olavo Bilac, 617"
702,JÓQUEI CLUBE,10074518,07:20:00,3,2,0,5,2025-01-02T00:00:00.000Z,-43.400371790000,-21.728201930000,"Rua Detetive José Felipe, 201"
702,JÓQUEI CLUBE,10074562,07:20:00,15,0,0,12,2025-01-02T00:00:00.000Z,-43.396549220000,-21.728773120000,"Rua Vila Vidal, 31"
702,JÓQUEI CLUBE,10072041,07:20:00,11,1,0,8,2025-01-02T00:00:00.000Z,-43.397362710000,-21.724672940000,"Rua Dona Ambrosina Nunes Lima, 45"
702,JÓQUEI CLUBE,13179704,07:20:00,2,1,0,3,2025-01-02T00:00:00.000Z,-43.398855890000,-21.728765110000,"Rua Severino de Andrade Campos, 52"
702,JÓQUEI CLUBE,10074445,07:20:00,35,0,4,8,2025-01-02T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
702,JÓQUEI CLUBE,13179700,07:20:00,1,2,0,2,2025-01-02T00:00:00.000Z,-43.398255530000,-21.729338750000,"Rua Severino de Andrade Campos, 21 - Ponto Final da Linha 702"
702,JÓQUEI CLUBE,10437486,07:20:00,9,0,0,7,2025-01-02T00:00:00.000Z,-43.399966940000,-21.724829310000,"Rua Major José Teixeira, 153"
702,JÓQUEI CLUBE,13179701,07:20:00,7,0,0,7,2025-01-02T00:00:00.000Z,-43.399553930000,-21.726574710000,"Rua Constança Vidal, 360"
702,JÓQUEI CLUBE,10074512,07:20:00,4,1,1,5,2025-01-02T00:00:00.000Z,-43.400806850000,-21.727907340000,"Rua Detetive José Felipe, 175"
702,JÓQUEI CLUBE,10074495,07:20:00,20,0,0,15,2025-01-02T00:00:00.000Z,-43.386908650000,-21.738557510000,"Avenida Olavo Bilac, 985"
702,JÓQUEI CLUBE,10074541,07:20:00,32,0,0,12,2025-01-02T00:00:00.000Z,-43.365402220000,-21.745912550000,"Avenida Coronel Vidal, 249"
702,JÓQUEI CLUBE,10074558,07:20:00,13,4,0,12,2025-01-02T00:00:00.000Z,-43.396876460000,-21.727099630000,"Rua Vila Vidal, 221"
702,JÓQUEI CLUBE,10074566,07:20:00,25,0,0,13,2025-01-02T00:00:00.000Z,-43.377055520000,-21.739375020000,"Rua Bernardo Mascarenhas, 1697"
702,JÓQUEI CLUBE,10071099,07:20:00,39,1,0,1,2025-01-02T00:00:00.000Z,-43.348048090000,-21.759115680000,"Avenida Getúlio Vargas, 661"
702,JÓQUEI CLUBE,10069668,07:20:00,16,2,0,14,2025-01-02T00:00:00.000Z,-43.395401000000,-21.732545850000,"Avenida Presidente Juscelino Kubitschek, 921"
702,JÓQUEI CLUBE,10074446,07:20:00,36,0,1,7,2025-01-02T00:00:00.000Z,-43.354052070000,-21.751410390000,"Avenida dos Andradas, 555"
702,JÓQUEI CLUBE,10074553,07:20:00,28,0,1,11,2025-01-02T00:00:00.000Z,-43.373012540000,-21.742801670000,"Rua Bernardo Mascarenhas, 1125"
702,JÓQUEI CLUBE,10074539,07:20:00,33,1,1,12,2025-01-02T00:00:00.000Z,-43.363403320000,-21.747002810000,"Avenida Rui Barbosa, 11"
702,JÓQUEI CLUBE,10074549,07:20:00,31,0,0,12,2025-01-02T00:00:00.000Z,-43.367679600000,-21.745919870000,"Rua Bernardo Mascarenhas, 477"
702,JÓQUEI CLUBE,10071954,07:20:00,38,0,2,0,2025-01-02T00:00:00.000Z,-43.350414280000,-21.756219860000,"Rua Jarbas de Leri Santos, 1665"
702,JÓQUEI CLUBE,10071001,07:20:00,14,0,0,12,2025-01-02T00:00:00.000Z,-43.396741510000,-21.728097920000,"Rua Vila Vidal, 89"
702,JÓQUEI CLUBE,10074578,07:20:00,24,0,0,13,2025-01-02T00:00:00.000Z,-43.380001070000,-21.738870620000,"Avenida Olavo Bilac, 131"
