routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
447,NOSSA SENHORA DE LOURDES,10070580,05:00,1,0,0,0,2024-11-01,-43.3211689,-21.77372975,05:00,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10070523,05:00,2,0,0,0,2024-11-01,-43.32150066,-21.77289678,05:00:16,"Rua José Francisco Garcia, 485"
447,NOSSA SENHORA DE LOURDES,10070588,05:00,3,1,0,1,2024-11-01,-43.32273125,-21.77182787,05:01:03,"Rua José Francisco Garcia, 335"
447,NOSSA SENHORA DE LOURDES,10070593,05:00,4,0,0,1,2024-11-01,-43.32326591,-21.77120633,05:01:43,"Rua José Francisco Garcia, 225"
447,NOSSA SENHORA DE LOURDES,10366651,05:00,5,3,0,4,2024-11-01,-43.32319065,-21.7695177,05:02:03,"Rua José Francisco Garcia, 15"
447,NOSSA SENHORA DE LOURDES,10074843,05:00,6,0,0,4,2024-11-01,-43.32437515,-21.76854324,05:02:06,"Rua Nossa Senhora de Lourdes, 641"
447,NOSSA SENHORA DE LOURDES,10074891,05:00,7,0,0,4,2024-11-01,-43.32491849,-21.76847584,05:03:01,"Rua José Mazocoli, 34"
447,NOSSA SENHORA DE LOURDES,10070643,05:00,8,0,3,1,2024-11-01,-43.32571625,-21.76846518,05:03:23,"Rua Doutor José Rafael de Souza Antunes, 395 - Praça Cardoso Sobrinho"
447,NOSSA SENHORA DE LOURDES,10073556,05:00,9,1,0,2,2024-11-01,-43.3271941,-21.76776527,05:03:43,"Rua Doutor José Rafael de Souza Antunes, 225"
447,NOSSA SENHORA DE LOURDES,10074689,05:00,10,0,1,1,2024-11-01,-43.32868493,-21.76582951,05:04:43,"Rua Inácio da Gama, 619"
447,NOSSA SENHORA DE LOURDES,10074781,05:00,11,0,0,1,2024-11-01,-43.33065033,-21.76486206,05:04:49,"Avenida Brasil, 475"
447,NOSSA SENHORA DE LOURDES,10074707,05:00,12,0,0,1,2024-11-01,-43.33272934,-21.76393318,05:05:43,"Rua Costa Carvalho, 91"
447,NOSSA SENHORA DE LOURDES,10074709,05:00,13,0,0,1,2024-11-01,-43.3339485,-21.76218434,05:06:12,"Avenida Sete de Setembro, 150"
447,NOSSA SENHORA DE LOURDES,10072297,05:00,14,0,0,1,2024-11-01,-43.3349961,-21.76140816,05:06:32,"Avenida Sete de Setembro, 276"
447,NOSSA SENHORA DE LOURDES,10072302,05:00,15,1,1,1,2024-11-01,-43.3380295,-21.76032385,05:06:43,"Avenida Sete de Setembro, 623"
447,NOSSA SENHORA DE LOURDES,10074194,05:00,16,0,1,0,2024-11-01,-43.34233862,-21.76050596,05:09:03,"Rua Ângelo Falci, 55"
447,NOSSA SENHORA DE LOURDES,10071108,05:00,17,0,0,0,2024-11-01,-43.34933186,-21.75814461,05:12:22,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10071108,06:13,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,06:13,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,06:13,2,0,0,0,2024-11-01,-43.33747897,-21.76092295,06:17:42,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,06:13,3,0,0,0,2024-11-01,-43.3353256,-21.76137585,06:19:06,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,06:13,4,0,0,0,2024-11-01,-43.3338623,-21.7625351,06:19:26,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,06:13,5,0,0,0,2024-11-01,-43.33275282,-21.76409001,06:19:46,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,06:13,6,0,0,0,2024-11-01,-43.33090591,-21.7649765,06:20:06,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,06:13,7,0,0,0,2024-11-01,-43.32950974,-21.76560402,06:20:26,"Avenida Brasil, 600"
447,NOSSA SENHORA DE LOURDES,10073553,06:13,8,0,0,0,2024-11-01,-43.32888794,-21.76745224,06:20:46,"Rua Doutor José Rafael de Souza Antunes, 59"
447,NOSSA SENHORA DE LOURDES,10070888,06:13,9,0,0,0,2024-11-01,-43.32764656,-21.76773269,06:21:30,"Rua Doutor José Rafael de Souza Antunes, 170"
447,NOSSA SENHORA DE LOURDES,10366641,06:13,10,0,0,0,2024-11-01,-43.32608258,-21.76840697,06:22:26,"Rua Doutor José Rafael de Souza Antunes, 346"
447,NOSSA SENHORA DE LOURDES,10073546,06:13,11,0,0,0,2024-11-01,-43.32454908,-21.76866691,06:22:39,"Rua Nossa Senhora de Lourdes, 620"
447,NOSSA SENHORA DE LOURDES,10070640,06:13,12,0,0,0,2024-11-01,-43.32452011,-21.76912424,06:23:23,"Rua Doutor Dilermando Cruz, 20"
447,NOSSA SENHORA DE LOURDES,10070646,06:13,13,0,0,0,2024-11-01,-43.32605362,-21.7693882,06:23:46,"Rua Doutor Dilermando Cruz, 208"
447,NOSSA SENHORA DE LOURDES,10070532,06:13,14,0,0,0,2024-11-01,-43.32746017,-21.76953953,06:24:26,"Rua Doutor Dilermando Cruz, 348"
447,NOSSA SENHORA DE LOURDES,10070528,06:13,15,1,0,1,2024-11-01,-43.32750833,-21.77034389,06:24:55,"Praça Doutor Jair Garcia, 32"
447,NOSSA SENHORA DE LOURDES,10070530,06:13,16,1,0,2,2024-11-01,-43.32678151,-21.77013471,06:25:37,"Rua Maria Garcia, 228"
447,NOSSA SENHORA DE LOURDES,10070551,06:13,17,0,0,2,2024-11-01,-43.32566071,-21.7701149,06:26:26,"Rua Doutor João Lustosa, 213"
447,NOSSA SENHORA DE LOURDES,10070557,06:13,18,2,0,4,2024-11-01,-43.32463074,-21.7700386,06:26:46,"Rua Doutor João Lustosa, 139"
447,NOSSA SENHORA DE LOURDES,10070591,06:13,19,0,0,4,2024-11-01,-43.32384491,-21.76987839,06:27:26,"Rua Doutor João Lustosa, 57"
447,NOSSA SENHORA DE LOURDES,10070505,06:13,20,0,0,4,2024-11-01,-43.32314765,-21.76944351,06:27:46,"Rua Nossa Senhora de Lourdes, 862"
447,NOSSA SENHORA DE LOURDES,10070516,06:13,21,2,0,6,2024-11-01,-43.32278561,-21.76983624,06:28:06,"Rua Mariano Alonso A. de Castilho, 39"
447,NOSSA SENHORA DE LOURDES,10070512,06:13,22,1,0,7,2024-11-01,-43.32270992,-21.77099472,06:28:26,"Rua Padre José Bonifácio Gemert, 118"
447,NOSSA SENHORA DE LOURDES,10070525,06:13,23,1,0,8,2024-11-01,-43.322227,-21.77221033,06:28:46,"Rua Padre José Bonifácio Gemert, 250"
447,NOSSA SENHORA DE LOURDES,10070583,06:13,24,0,1,7,2024-11-01,-43.32162571,-21.77297828,06:29:06,"Rua José Francisco Garcia, 490"
447,NOSSA SENHORA DE LOURDES,10070580,06:13,25,0,0,7,2024-11-01,-43.3211689,-21.77372975,06:29:26,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10071108,07:03,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,07:03,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,07:03,2,0,0,0,2024-11-01,-43.33747897,-21.76092295,07:08:08,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,07:03,3,0,0,0,2024-11-01,-43.3353256,-21.76137585,07:10:08,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,07:03,4,0,0,0,2024-11-01,-43.3338623,-21.7625351,07:10:28,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,07:03,5,0,0,0,2024-11-01,-43.33275282,-21.76409001,07:11:08,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,07:03,6,0,0,0,2024-11-01,-43.33090591,-21.7649765,07:13:08,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,07:03,7,0,0,0,2024-11-01,-43.32950974,-21.76560402,07:13:28,"Avenida Brasil, 600"
447,NOSSA SENHORA DE LOURDES,10073553,07:03,8,2,0,2,2024-11-01,-43.32888794,-21.76745224,07:14:08,"Rua Doutor José Rafael de Souza Antunes, 59"
447,NOSSA SENHORA DE LOURDES,10070888,07:03,9,1,1,2,2024-11-01,-43.32764656,-21.76773269,07:14:48,"Rua Doutor José Rafael de Souza Antunes, 170"
447,NOSSA SENHORA DE LOURDES,10366641,07:03,10,0,0,2,2024-11-01,-43.32608258,-21.76840697,07:16:08,"Rua Doutor José Rafael de Souza Antunes, 346"
447,NOSSA SENHORA DE LOURDES,10073546,07:03,11,0,0,2,2024-11-01,-43.32454908,-21.76866691,07:16:16,"Rua Nossa Senhora de Lourdes, 620"
447,NOSSA SENHORA DE LOURDES,10070640,07:03,12,0,0,2,2024-11-01,-43.32452011,-21.76912424,07:16:44,"Rua Doutor Dilermando Cruz, 20"
447,NOSSA SENHORA DE LOURDES,10070646,07:03,13,0,0,2,2024-11-01,-43.32605362,-21.7693882,07:17:08,"Rua Doutor Dilermando Cruz, 208"
447,NOSSA SENHORA DE LOURDES,10070532,07:03,14,1,1,2,2024-11-01,-43.32746017,-21.76953953,07:17:28,"Rua Doutor Dilermando Cruz, 348"
447,NOSSA SENHORA DE LOURDES,10070528,07:03,15,2,0,4,2024-11-01,-43.32750833,-21.77034389,07:17:44,"Praça Doutor Jair Garcia, 32"
447,NOSSA SENHORA DE LOURDES,10070530,07:03,16,1,0,5,2024-11-01,-43.32678151,-21.77013471,07:19:09,"Rua Maria Garcia, 228"
447,NOSSA SENHORA DE LOURDES,10070551,07:03,17,0,0,5,2024-11-01,-43.32566071,-21.7701149,07:19:34,"Rua Doutor João Lustosa, 213"
447,NOSSA SENHORA DE LOURDES,10070557,07:03,18,0,0,5,2024-11-01,-43.32463074,-21.7700386,07:19:59,"Rua Doutor João Lustosa, 139"
447,NOSSA SENHORA DE LOURDES,10070591,07:03,19,0,0,5,2024-11-01,-43.32384491,-21.76987839,07:20:24,"Rua Doutor João Lustosa, 57"
447,NOSSA SENHORA DE LOURDES,10070505,07:03,20,0,0,5,2024-11-01,-43.32314765,-21.76944351,07:20:49,"Rua Nossa Senhora de Lourdes, 862"
447,NOSSA SENHORA DE LOURDES,10070516,07:03,21,0,0,5,2024-11-01,-43.32278561,-21.76983624,07:21:29,"Rua Mariano Alonso A. de Castilho, 39"
447,NOSSA SENHORA DE LOURDES,10070512,07:03,22,2,0,7,2024-11-01,-43.32270992,-21.77099472,07:21:49,"Rua Padre José Bonifácio Gemert, 118"
447,NOSSA SENHORA DE LOURDES,10070525,07:03,23,1,0,8,2024-11-01,-43.322227,-21.77221033,07:22:09,"Rua Padre José Bonifácio Gemert, 250"
447,NOSSA SENHORA DE LOURDES,10070583,07:03,24,0,1,7,2024-11-01,-43.32162571,-21.77297828,07:22:29,"Rua José Francisco Garcia, 490"
447,NOSSA SENHORA DE LOURDES,10070580,07:03,25,0,0,7,2024-11-01,-43.3211689,-21.77372975,07:22:49,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10071108,07:53,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,07:53,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,07:53,2,1,0,1,2024-11-01,-43.33747897,-21.76092295,07:57:24,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,07:53,3,0,0,1,2024-11-01,-43.3353256,-21.76137585,07:58:10,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,07:53,4,1,0,2,2024-11-01,-43.3338623,-21.7625351,07:58:50,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,07:53,5,0,0,2,2024-11-01,-43.33275282,-21.76409001,07:59:50,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,07:53,6,1,1,2,2024-11-01,-43.33090591,-21.7649765,08:00:50,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,07:53,7,0,0,2,2024-11-01,-43.32950974,-21.76560402,08:01:30,"Avenida Brasil, 600"
447,NOSSA SENHORA DE LOURDES,10073553,07:53,8,0,1,1,2024-11-01,-43.32888794,-21.76745224,08:02:27,"Rua Doutor José Rafael de Souza Antunes, 59"
447,NOSSA SENHORA DE LOURDES,10070888,07:53,9,0,1,0,2024-11-01,-43.32764656,-21.76773269,08:03:10,"Rua Doutor José Rafael de Souza Antunes, 170"
447,NOSSA SENHORA DE LOURDES,10366641,07:53,10,0,0,0,2024-11-01,-43.32608258,-21.76840697,08:03:30,"Rua Doutor José Rafael de Souza Antunes, 346"
447,NOSSA SENHORA DE LOURDES,10073546,07:53,11,0,0,0,2024-11-01,-43.32454908,-21.76866691,08:03:54,"Rua Nossa Senhora de Lourdes, 620"
447,NOSSA SENHORA DE LOURDES,10070640,07:53,12,0,0,0,2024-11-01,-43.32452011,-21.76912424,08:04:24,"Rua Doutor Dilermando Cruz, 20"
447,NOSSA SENHORA DE LOURDES,10070646,07:53,13,0,0,0,2024-11-01,-43.32605362,-21.7693882,08:05:10,"Rua Doutor Dilermando Cruz, 208"
447,NOSSA SENHORA DE LOURDES,10070532,07:53,14,1,0,1,2024-11-01,-43.32746017,-21.76953953,08:05:30,"Rua Doutor Dilermando Cruz, 348"
447,NOSSA SENHORA DE LOURDES,10070528,07:53,15,0,0,1,2024-11-01,-43.32750833,-21.77034389,08:06:10,"Praça Doutor Jair Garcia, 32"
447,NOSSA SENHORA DE LOURDES,10070530,07:53,16,1,0,2,2024-11-01,-43.32678151,-21.77013471,08:06:58,"Rua Maria Garcia, 228"
447,NOSSA SENHORA DE LOURDES,10070551,07:53,17,1,0,3,2024-11-01,-43.32566071,-21.7701149,08:07:22,"Rua Doutor João Lustosa, 213"
447,NOSSA SENHORA DE LOURDES,10070557,07:53,18,0,0,3,2024-11-01,-43.32463074,-21.7700386,08:07:46,"Rua Doutor João Lustosa, 139"
447,NOSSA SENHORA DE LOURDES,10070591,07:53,19,0,0,3,2024-11-01,-43.32384491,-21.76987839,08:08:10,"Rua Doutor João Lustosa, 57"
447,NOSSA SENHORA DE LOURDES,10070505,07:53,20,0,0,3,2024-11-01,-43.32314765,-21.76944351,08:08:50,"Rua Nossa Senhora de Lourdes, 862"
447,NOSSA SENHORA DE LOURDES,10070516,07:53,21,0,0,3,2024-11-01,-43.32278561,-21.76983624,08:09:10,"Rua Mariano Alonso A. de Castilho, 39"
447,NOSSA SENHORA DE LOURDES,10070512,07:53,22,0,0,3,2024-11-01,-43.32270992,-21.77099472,08:09:30,"Rua Padre José Bonifácio Gemert, 118"
447,NOSSA SENHORA DE LOURDES,10070525,07:53,23,2,0,5,2024-11-01,-43.322227,-21.77221033,08:09:50,"Rua Padre José Bonifácio Gemert, 250"
447,NOSSA SENHORA DE LOURDES,10070583,07:53,24,0,1,4,2024-11-01,-43.32162571,-21.77297828,08:10:10,"Rua José Francisco Garcia, 490"
447,NOSSA SENHORA DE LOURDES,10070580,07:53,25,0,0,4,2024-11-01,-43.3211689,-21.77372975,08:10:30,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10071108,12:53,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,12:53,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,12:53,2,1,0,1,2024-11-01,-43.33747897,-21.76092295,12:56:58,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,12:53,3,0,0,1,2024-11-01,-43.3353256,-21.76137585,12:58:38,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,12:53,4,0,0,1,2024-11-01,-43.3338623,-21.7625351,12:59:18,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,12:53,5,0,0,1,2024-11-01,-43.33275282,-21.76409001,12:59:38,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,12:53,6,0,1,0,2024-11-01,-43.33090591,-21.7649765,13:01:18,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,12:53,7,0,0,0,2024-11-01,-43.32950974,-21.76560402,13:01:58,"Avenida Brasil, 600"
447,NOSSA SENHORA DE LOURDES,10073553,12:53,8,0,0,0,2024-11-01,-43.32888794,-21.76745224,13:02:18,"Rua Doutor José Rafael de Souza Antunes, 59"
447,NOSSA SENHORA DE LOURDES,10070888,12:53,9,1,0,1,2024-11-01,-43.32764656,-21.76773269,13:03:03,"Rua Doutor José Rafael de Souza Antunes, 170"
447,NOSSA SENHORA DE LOURDES,10366641,12:53,10,0,0,1,2024-11-01,-43.32608258,-21.76840697,13:03:58,"Rua Doutor José Rafael de Souza Antunes, 346"
447,NOSSA SENHORA DE LOURDES,10073546,12:53,11,0,0,1,2024-11-01,-43.32454908,-21.76866691,13:04:34,"Rua Nossa Senhora de Lourdes, 620"
447,NOSSA SENHORA DE LOURDES,10070640,12:53,12,0,0,1,2024-11-01,-43.32452011,-21.76912424,13:05:10,"Rua Doutor Dilermando Cruz, 20"
447,NOSSA SENHORA DE LOURDES,10070646,12:53,13,0,0,1,2024-11-01,-43.32605362,-21.7693882,13:05:38,"Rua Doutor Dilermando Cruz, 208"
447,NOSSA SENHORA DE LOURDES,10070532,12:53,14,1,1,1,2024-11-01,-43.32746017,-21.76953953,13:05:58,"Rua Doutor Dilermando Cruz, 348"
447,NOSSA SENHORA DE LOURDES,10070528,12:53,15,1,0,2,2024-11-01,-43.32750833,-21.77034389,13:06:48,"Praça Doutor Jair Garcia, 32"
447,NOSSA SENHORA DE LOURDES,10070530,12:53,16,2,0,4,2024-11-01,-43.32678151,-21.77013471,13:08:11,"Rua Maria Garcia, 228"
447,NOSSA SENHORA DE LOURDES,10070551,12:53,17,0,0,4,2024-11-01,-43.32566071,-21.7701149,13:09:18,"Rua Doutor João Lustosa, 213"
447,NOSSA SENHORA DE LOURDES,10070557,12:53,18,0,0,4,2024-11-01,-43.32463074,-21.7700386,13:09:38,"Rua Doutor João Lustosa, 139"
447,NOSSA SENHORA DE LOURDES,10070591,12:53,19,0,0,4,2024-11-01,-43.32384491,-21.76987839,13:09:58,"Rua Doutor João Lustosa, 57"
447,NOSSA SENHORA DE LOURDES,10070505,12:53,20,0,0,4,2024-11-01,-43.32314765,-21.76944351,13:10:38,"Rua Nossa Senhora de Lourdes, 862"
447,NOSSA SENHORA DE LOURDES,10070516,12:53,21,0,0,4,2024-11-01,-43.32278561,-21.76983624,13:11:18,"Rua Mariano Alonso A. de Castilho, 39"
447,NOSSA SENHORA DE LOURDES,10070512,12:53,22,1,0,5,2024-11-01,-43.32270992,-21.77099472,13:11:38,"Rua Padre José Bonifácio Gemert, 118"
447,NOSSA SENHORA DE LOURDES,10070525,12:53,23,2,0,7,2024-11-01,-43.322227,-21.77221033,13:11:58,"Rua Padre José Bonifácio Gemert, 250"
447,NOSSA SENHORA DE LOURDES,10070583,12:53,24,2,1,8,2024-11-01,-43.32162571,-21.77297828,13:12:18,"Rua José Francisco Garcia, 490"
447,NOSSA SENHORA DE LOURDES,10070580,12:53,25,0,0,8,2024-11-01,-43.3211689,-21.77372975,13:12:38,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10071108,16:13,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,16:13,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,16:13,2,0,0,0,2024-11-01,-43.33747897,-21.76092295,16:20:02,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,16:13,3,0,0,0,2024-11-01,-43.3353256,-21.76137585,16:21:02,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,16:13,4,0,0,0,2024-11-01,-43.3338623,-21.7625351,16:21:42,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,16:13,5,0,0,0,2024-11-01,-43.33275282,-21.76409001,16:22:02,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,16:13,6,0,0,0,2024-11-01,-43.33090591,-21.7649765,16:23:02,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,16:13,7,0,0,0,2024-11-01,-43.32950974,-21.76560402,16:24:02,"Avenida Brasil, 600"
447,NOSSA SENHORA DE LOURDES,10073553,16:13,8,0,0,0,2024-11-01,-43.32888794,-21.76745224,16:25,"Rua Doutor José Rafael de Souza Antunes, 59"
447,NOSSA SENHORA DE LOURDES,10070888,16:13,9,1,0,1,2024-11-01,-43.32764656,-21.76773269,16:25:22,"Rua Doutor José Rafael de Souza Antunes, 170"
447,NOSSA SENHORA DE LOURDES,10366641,16:13,10,0,0,1,2024-11-01,-43.32608258,-21.76840697,16:26:22,"Rua Doutor José Rafael de Souza Antunes, 346"
447,NOSSA SENHORA DE LOURDES,10073546,16:13,11,0,0,1,2024-11-01,-43.32454908,-21.76866691,16:27:03,"Rua Nossa Senhora de Lourdes, 620"
447,NOSSA SENHORA DE LOURDES,10070640,16:13,12,0,0,1,2024-11-01,-43.32452011,-21.76912424,16:28,"Rua Doutor Dilermando Cruz, 20"
447,NOSSA SENHORA DE LOURDES,10070646,16:13,13,0,0,1,2024-11-01,-43.32605362,-21.7693882,16:28:23,"Rua Doutor Dilermando Cruz, 208"
447,NOSSA SENHORA DE LOURDES,10070532,16:13,14,1,1,1,2024-11-01,-43.32746017,-21.76953953,16:29:23,"Rua Doutor Dilermando Cruz, 348"
447,NOSSA SENHORA DE LOURDES,10070528,16:13,15,7,0,8,2024-11-01,-43.32750833,-21.77034389,16:29:38,"Praça Doutor Jair Garcia, 32"
447,NOSSA SENHORA DE LOURDES,10070530,16:13,16,0,0,8,2024-11-01,-43.32678151,-21.77013471,16:30:25,"Rua Maria Garcia, 228"
447,NOSSA SENHORA DE LOURDES,10070551,16:13,17,0,0,8,2024-11-01,-43.32566071,-21.7701149,16:31:11,"Rua Doutor João Lustosa, 213"
447,NOSSA SENHORA DE LOURDES,10070557,16:13,18,0,0,8,2024-11-01,-43.32463074,-21.7700386,16:31:58,"Rua Doutor João Lustosa, 139"
447,NOSSA SENHORA DE LOURDES,10070591,16:13,19,0,0,8,2024-11-01,-43.32384491,-21.76987839,16:32:44,"Rua Doutor João Lustosa, 57"
447,NOSSA SENHORA DE LOURDES,10070505,16:13,20,0,0,8,2024-11-01,-43.32314765,-21.76944351,16:33:31,"Rua Nossa Senhora de Lourdes, 862"
447,NOSSA SENHORA DE LOURDES,10070516,16:13,21,0,0,8,2024-11-01,-43.32278561,-21.76983624,16:34:17,"Rua Mariano Alonso A. de Castilho, 39"
447,NOSSA SENHORA DE LOURDES,10070512,16:13,22,0,0,8,2024-11-01,-43.32270992,-21.77099472,16:34:37,"Rua Padre José Bonifácio Gemert, 118"
447,NOSSA SENHORA DE LOURDES,10070525,16:13,23,0,0,8,2024-11-01,-43.322227,-21.77221033,16:34:57,"Rua Padre José Bonifácio Gemert, 250"
447,NOSSA SENHORA DE LOURDES,10070583,16:13,24,0,1,7,2024-11-01,-43.32162571,-21.77297828,16:35:17,"Rua José Francisco Garcia, 490"
447,NOSSA SENHORA DE LOURDES,10070580,16:13,25,0,0,7,2024-11-01,-43.3211689,-21.77372975,16:35:37,"Rua José Francisco Garcia, 575 - Ponto Final da Linha 447"
447,NOSSA SENHORA DE LOURDES,10071108,17:03,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,17:03,"Avenida Getúlio Vargas, 835"
447,NOSSA SENHORA DE LOURDES,10072305,17:03,2,1,0,1,2024-11-01,-43.33747897,-21.76092295,17:09:43,"Rua Djalma de Carvalho, 37"
447,NOSSA SENHORA DE LOURDES,10072295,17:03,3,0,0,1,2024-11-01,-43.3353256,-21.76137585,17:11:23,"Avenida Sete de Setembro, 309"
447,NOSSA SENHORA DE LOURDES,10072326,17:03,4,0,0,1,2024-11-01,-43.3338623,-21.7625351,17:13:03,"Avenida Sete de Setembro, 109"
447,NOSSA SENHORA DE LOURDES,10074698,17:03,5,0,0,1,2024-11-01,-43.33275282,-21.76409001,17:13:43,"Rua Costa Carvalho, 100"
447,NOSSA SENHORA DE LOURDES,10074716,17:03,6,0,0,1,2024-11-01,-43.33090591,-21.7649765,17:16:23,"Avenida Brasil, 450"
447,NOSSA SENHORA DE LOURDES,10074713,17:03,7,1,0,2,2024-11-01,-43.32950974,-21.76560402,17:19:03,"Avenida Brasil, 600"
