routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
427,Linhares,10070624,06:50,1,0,0,0,2024-11-02,-43.33300471,-21.72344565,06:50,"Rua Antônio Ribeiro de Almeida, 1651 - Ponto Final da Vila Almeida"
427,Linhares,10070622,06:50,2,0,0,0,2024-11-02,-43.33398079,-21.72285689,06:52:59,"Rua Antônio Ribeiro de Almeida, 1001"
427,Linhares,10070620,06:50,3,0,0,0,2024-11-02,-43.33368301,-21.72211395,06:53:13,"Rua Antônio Ribeiro de Almeida, 1551"
427,Linhares,10070614,06:50,4,1,0,1,2024-11-02,-43.33067668,-21.72108859,06:54:39,"Rua Antônio Ribeiro de Almeida, 825"
427,Linhares,10070600,06:50,5,1,1,1,2024-11-02,-43.32935655,-21.72004805,06:55:59,"Rua Antônio Ribeiro de Almeida, 1151"
427,Linhares,10070596,06:50,6,0,0,1,2024-11-02,-43.32777012,-21.71902755,06:56:39,"Rua Antônio Ribeiro de Almeida, 955"
427,Linhares,10070598,06:50,7,0,0,1,2024-11-02,-43.32662428,-21.71621637,06:57:19,"Rua Antônio Ribeiro de Almeida, 485"
427,Linhares,10070604,06:50,8,0,0,1,2024-11-02,-43.32604861,-21.71546585,06:57:39,"Rua Antônio Ribeiro de Almeida, 401"
427,Linhares,10070605,06:50,9,0,0,1,2024-11-02,-43.32424164,-21.71527444,06:57:59,"Rua Antônio Ribeiro de Almeida, 271"
427,Linhares,10070601,06:50,10,2,0,3,2024-11-02,-43.32177234,-21.71565591,06:58:39,"Rua Antônio Ribeiro de Almeida, 15"
427,Linhares,10071357,06:50,11,0,0,3,2024-11-02,-43.32213188,-21.71775111,06:59:59,"Rua Diva Garcia, 4011"
427,Linhares,10071355,06:50,12,2,0,5,2024-11-02,-43.32159066,-21.71922099,07:00:17,"Rua Diva Garcia, 3385"
427,Linhares,10071332,06:50,13,0,1,4,2024-11-02,-43.3211962,-21.72014384,07:01:05,"Rua Diva Garcia, 3361"
427,Linhares,10071333,06:50,14,0,0,4,2024-11-02,-43.32201385,-21.72177696,07:01:34,"Rua Diva Garcia, 3327"
427,Linhares,10071400,06:50,15,0,0,4,2024-11-02,-43.32235718,-21.72364998,07:02:19,"Rua Diva Garcia, 3247"
427,Linhares,10071391,06:50,16,0,0,4,2024-11-02,-43.32272196,-21.72605705,07:02:39,"Rua Diva Garcia, 3061"
427,Linhares,10071336,06:50,17,0,0,4,2024-11-02,-43.32332193,-21.7280062,07:02:59,"Rua Diva Garcia, 2849"
427,Linhares,10071341,06:50,18,0,0,4,2024-11-02,-43.32456589,-21.73035622,07:03:39,"Rua Diva Garcia, 2537"
427,Linhares,10071342,06:50,19,2,4,2,2024-11-02,-43.32668757,-21.73277371,07:04:19,"Rua Diva Garcia, 2199"
427,Linhares,10071339,06:50,20,3,0,5,2024-11-02,-43.32894063,-21.73400603,07:05:39,"Rua Diva Garcia, 1965"
427,Linhares,10071365,06:50,21,0,4,1,2024-11-02,-43.33088684,-21.73555183,07:06:58,"Rua Diva Garcia, 1663"
427,Linhares,10071363,06:50,22,0,0,1,2024-11-02,-43.3321606,-21.73753497,07:07:38,"Rua Diva Garcia, 1385"
427,Linhares,10071364,06:50,23,0,0,1,2024-11-02,-43.33239829,-21.73910141,07:07:58,"Rua Diva Garcia, 1195"
427,Linhares,10071368,06:50,24,0,0,1,2024-11-02,-43.33536446,-21.74168567,07:08:28,"Rua Diva Garcia, 651"
427,Linhares,10071366,06:50,25,0,0,1,2024-11-02,-43.33644414,-21.74201498,07:08:58,"Rua Diva Garcia, 567"
427,Linhares,10071367,06:50,26,0,0,1,2024-11-02,-43.33857488,-21.74324036,07:09:18,"Rua Diva Garcia, 169"
427,Linhares,10071371,06:50,27,0,0,1,2024-11-02,-43.33868301,-21.74571142,07:10:18,"Rua Vitorino Braga, 1269"
427,Linhares,10074101,06:50,28,0,0,1,2024-11-02,-43.3391571,-21.74756241,07:10:38,"Rua Vitorino Braga, 1015"
427,Linhares,10074103,06:50,29,1,0,2,2024-11-02,-43.34044011,-21.74875691,07:10:38,"Rua Vitorino Braga, 883"
427,Linhares,10074066,06:50,30,0,0,2,2024-11-02,-43.34299265,-21.75008443,07:11:38,"Rua Vitorino Braga, 581"
427,Linhares,10074062,06:50,31,0,0,2,2024-11-02,-43.3445245,-21.75106726,07:11:58,"Rua Vitorino Braga, 361"
427,Linhares,10074067,06:50,32,0,0,2,2024-11-02,-43.34532261,-21.75245094,07:12:18,"Avenida Garibaldi Campinhos, 333"
427,Linhares,10073807,06:50,33,0,0,2,2024-11-02,-43.34744996,-21.75424023,07:13:58,"Rua Benjamin Constant, 263"
427,Linhares,10070915,06:50,34,0,0,2,2024-11-02,-43.34981918,-21.75532532,07:14:38,"Rua Benjamin Constant, 570"
427,Linhares,10071108,06:50,35,10,2,10,2024-11-02,-43.34933186,-21.75814461,07:14:58,"Avenida Getúlio Vargas, 835"
427,Linhares,10071108,08:40,1,0,0,0,2024-11-02,-43.34933186,-21.75814461,08:40,"Avenida Getúlio Vargas, 835"
427,Linhares,10070903,08:40,2,4,0,4,2024-11-02,-43.34353638,-21.75967216,08:46:52,"Avenida Francisco Bernardino, 162"
427,Linhares,10073810,08:40,3,0,0,4,2024-11-02,-43.34828949,-21.75475502,08:47:12,"Rua Benjamin Constant, 369"
427,Linhares,10070909,08:40,4,2,0,6,2024-11-02,-43.34473038,-21.75289726,08:49:51,"Rua Professor Lander, 42"
427,Linhares,10074098,08:40,5,0,1,5,2024-11-02,-43.34366989,-21.7511156,08:51:11,"Rua do Monte, 142"
427,Linhares,10074095,08:40,6,0,0,5,2024-11-02,-43.34225988,-21.75015302,08:51:31,"Rua do Monte, 344"
427,Linhares,10071422,08:40,7,1,0,6,2024-11-02,-43.3389076,-21.7482357,08:52:31,"Rua João Henrique Vila Real, 111"
427,Linhares,10071430,08:40,8,0,0,6,2024-11-02,-43.33840549,-21.74709246,08:53:01,"Rua João Henrique Vila Real, 275"
427,Linhares,10071439,08:40,9,2,0,8,2024-11-02,-43.33830928,-21.74333191,08:53:31,"Rua João Henrique Vila Real, 124"
427,Linhares,10071442,08:40,10,0,0,8,2024-11-02,-43.33526218,-21.74197349,08:53:51,"Rua João Henrique Vila Real, 1100"
427,Linhares,10071434,08:40,11,3,0,11,2024-11-02,-43.33201992,-21.73932963,08:55:31,"Rua Diva Garcia, 1180"
427,Linhares,10071436,08:40,12,0,1,10,2024-11-02,-43.33041,-21.73635483,08:57:11,"Rua João Henrique Vila Real, 1580"
427,Linhares,10071381,08:40,13,2,0,12,2024-11-02,-43.32869339,-21.73396873,08:58:02,"Rua Diva Garcia, 1986"
427,Linhares,10071384,08:40,14,1,2,11,2024-11-02,-43.32687771,-21.7330024,08:59:11,"Rua Diva Garcia, 2184"
427,Linhares,10071374,08:40,15,0,2,9,2024-11-02,-43.32563019,-21.73167419,09:00:11,"Rua Diva Garcia, 2390"
427,Linhares,10071378,08:40,16,0,0,9,2024-11-02,-43.32456589,-21.73056984,09:00:31,"Rua Diva Garcia, 2530"
427,Linhares,10071386,08:40,17,0,0,9,2024-11-02,-43.32367194,-21.72957626,09:01:11,"Rua Diva Garcia, 2648"
427,Linhares,10071389,08:40,18,0,0,9,2024-11-02,-43.32305801,-21.72775083,09:01:31,"Rua Diva Garcia, 2900"
427,Linhares,10071338,08:40,19,0,0,9,2024-11-02,-43.32257462,-21.72607656,09:02:11,"Rua Diva Garcia, 3062"
427,Linhares,10071803,08:40,20,0,0,9,2024-11-02,-43.32221376,-21.7233947,09:03:11,"Rua Diva Garcia, 3250"
427,Linhares,10071396,08:40,21,0,0,9,2024-11-02,-43.32187271,-21.72194937,09:04:50,"Rua Diva Garcia, 3324"
427,Linhares,10071467,08:40,22,0,0,9,2024-11-02,-43.32091474,-21.71991853,09:06:10,"Rua Diva Garcia, 3370"
427,Linhares,10071463,08:40,23,0,0,9,2024-11-02,-43.32141364,-21.71910218,09:06:50,"Rua Diva Garcia, 3730"
427,Linhares,10071352,08:40,24,0,0,9,2024-11-02,-43.32189452,-21.71779558,09:07:09,"Rua Diva Garcia, 4000"
427,Linhares,10071484,08:40,25,0,0,9,2024-11-02,-43.32129288,-21.71590996,09:07:28,"Rua Diva Garcia, 3830"
427,Linhares,10072083,08:40,26,0,0,9,2024-11-02,-43.32427216,-21.71508636,09:09:10,"Rua Antônio Ribeiro de Almeida, 270"
427,Linhares,10070715,08:40,27,0,0,9,2024-11-02,-43.32621372,-21.71534932,09:09:30,"Rua Antônio Ribeiro de Almeida, 394"
427,Linhares,10070725,08:40,28,0,0,9,2024-11-02,-43.3279953,-21.71884155,09:10:30,"Rua Antônio Ribeiro de Almeida, 950"
427,Linhares,10070728,08:40,29,0,0,9,2024-11-02,-43.32938015,-21.71981676,09:10:50,"Rua Maria Maurício Alves, 10"
427,Linhares,10070721,08:40,30,0,0,9,2024-11-02,-43.32994532,-21.71944187,09:11:29,"Rua Maria Maurício Alves, 122"
427,Linhares,10070611,08:40,31,0,0,9,2024-11-02,-43.33329773,-21.715271,09:12:09,"Rua Maria Maurício Alves, 400"
427,Linhares,10070729,08:40,32,0,0,9,2024-11-02,-43.33274078,-21.71635056,09:12:48,"Rua Maria Maurício Alves, 351"
427,Linhares,10070723,08:40,33,0,0,9,2024-11-02,-43.33065033,-21.71905518,09:13:08,"Rua Maria Maurício Alves, 181"
427,Linhares,10070619,08:40,34,0,0,9,2024-11-02,-43.33001709,-21.71967125,09:13:28,"Rua Maria Maurício Alves, 121"
427,Linhares,10070621,08:40,35,0,0,9,2024-11-02,-43.33067023,-21.72090967,09:13:48,"Rua Antônio Ribeiro de Almeida, 860"
427,Linhares,10070616,08:40,36,0,0,9,2024-11-02,-43.33370662,-21.72198074,09:14:08,"Rua Antônio Ribeiro de Almeida, 1550"
427,Linhares,10072080,08:40,37,0,0,9,2024-11-02,-43.33409631,-21.72294593,09:14:28,"Rua Antônio Ribeiro de Almeida, 1000"
427,Linhares,10070624,08:40,38,0,0,9,2024-11-02,-43.33300471,-21.72344565,09:14:48,"Rua Antônio Ribeiro de Almeida, 1651 - Ponto Final da Vila Almeida"
427,Linhares,10070624,11:15,1,0,0,0,2024-11-02,-43.33300471,-21.72344565,11:15,"Rua Antônio Ribeiro de Almeida, 1651 - Ponto Final da Vila Almeida"
427,Linhares,10070622,11:15,2,0,0,0,2024-11-02,-43.33398079,-21.72285689,11:20:03,"Rua Antônio Ribeiro de Almeida, 1001"
427,Linhares,10070620,11:15,3,0,0,0,2024-11-02,-43.33368301,-21.72211395,11:20:18,"Rua Antônio Ribeiro de Almeida, 1551"
427,Linhares,10070614,11:15,4,1,0,1,2024-11-02,-43.33067668,-21.72108859,11:21:03,"Rua Antônio Ribeiro de Almeida, 825"
427,Linhares,10070600,11:15,5,3,1,3,2024-11-02,-43.32935655,-21.72004805,11:21:43,"Rua Antônio Ribeiro de Almeida, 1151"
427,Linhares,10070596,11:15,6,0,0,3,2024-11-02,-43.32777012,-21.71902755,11:22:23,"Rua Antônio Ribeiro de Almeida, 955"
427,Linhares,10070598,11:15,7,0,0,3,2024-11-02,-43.32662428,-21.71621637,11:23:03,"Rua Antônio Ribeiro de Almeida, 485"
427,Linhares,10070604,11:15,8,1,0,4,2024-11-02,-43.32604861,-21.71546585,11:23:43,"Rua Antônio Ribeiro de Almeida, 401"
427,Linhares,10070605,11:15,9,0,0,4,2024-11-02,-43.32424164,-21.71527444,11:24:23,"Rua Antônio Ribeiro de Almeida, 271"
427,Linhares,10070601,11:15,10,2,0,6,2024-11-02,-43.32177234,-21.71565591,11:25:03,"Rua Antônio Ribeiro de Almeida, 15"
427,Linhares,10071357,11:15,11,0,0,6,2024-11-02,-43.32213188,-21.71775111,11:26:03,"Rua Diva Garcia, 4011"
427,Linhares,10071355,11:15,12,1,0,7,2024-11-02,-43.32159066,-21.71922099,11:26:22,"Rua Diva Garcia, 3385"
427,Linhares,10071332,11:15,13,4,1,10,2024-11-02,-43.3211962,-21.72014384,11:27:02,"Rua Diva Garcia, 3361"
427,Linhares,10071333,11:15,14,4,0,14,2024-11-02,-43.32201385,-21.72177696,11:28:02,"Rua Diva Garcia, 3327"
427,Linhares,10071400,11:15,15,1,0,15,2024-11-02,-43.32235718,-21.72364998,11:29:18,"Rua Diva Garcia, 3247"
427,Linhares,10071391,11:15,16,1,0,16,2024-11-02,-43.32272196,-21.72605705,11:30:22,"Rua Diva Garcia, 3061"
427,Linhares,10071336,11:15,17,0,0,16,2024-11-02,-43.32332193,-21.7280062,11:30:42,"Rua Diva Garcia, 2849"
427,Linhares,10071341,11:15,18,2,0,18,2024-11-02,-43.32456589,-21.73035622,11:31:22,"Rua Diva Garcia, 2537"
427,Linhares,10071342,11:15,19,1,4,15,2024-11-02,-43.32668757,-21.73277371,11:32:22,"Rua Diva Garcia, 2199"
427,Linhares,10071339,11:15,20,1,0,16,2024-11-02,-43.32894063,-21.73400603,11:33:42,"Rua Diva Garcia, 1965"
427,Linhares,10071365,11:15,21,0,4,12,2024-11-02,-43.33088684,-21.73555183,11:35:22,"Rua Diva Garcia, 1663"
427,Linhares,10071363,11:15,22,0,0,12,2024-11-02,-43.3321606,-21.73753497,11:36:22,"Rua Diva Garcia, 1385"
427,Linhares,10071364,11:15,23,0,0,12,2024-11-02,-43.33239829,-21.73910141,11:36:42,"Rua Diva Garcia, 1195"
427,Linhares,10071368,11:15,24,0,0,12,2024-11-02,-43.33536446,-21.74168567,11:37:22,"Rua Diva Garcia, 651"
427,Linhares,10071366,11:15,25,0,0,12,2024-11-02,-43.33644414,-21.74201498,11:37:42,"Rua Diva Garcia, 567"
427,Linhares,10071367,11:15,26,0,0,12,2024-11-02,-43.33857488,-21.74324036,11:38:02,"Rua Diva Garcia, 169"
427,Linhares,10071371,11:15,27,0,0,12,2024-11-02,-43.33868301,-21.74571142,11:38:22,"Rua Vitorino Braga, 1269"
427,Linhares,10074101,11:15,28,0,0,12,2024-11-02,-43.3391571,-21.74756241,11:38:42,"Rua Vitorino Braga, 1015"
427,Linhares,10074103,11:15,29,0,0,12,2024-11-02,-43.34044011,-21.74875691,11:39:02,"Rua Vitorino Braga, 883"
427,Linhares,10074066,11:15,30,0,0,12,2024-11-02,-43.34299265,-21.75008443,11:39:42,"Rua Vitorino Braga, 581"
427,Linhares,10074062,11:15,31,0,0,12,2024-11-02,-43.3445245,-21.75106726,11:40:02,"Rua Vitorino Braga, 361"
