routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
116,Centro / Vivendas da Serra,10073815,10:55,1,0,0,0,2024-11-02,-43.34699631,-21.7598877,10:55,"Avenida Getúlio Vargas, 511"
116,Centro / Vivendas da Serra,10070903,10:55,2,1,0,1,2024-11-02,-43.34353638,-21.75967216,11:05:33,"Avenida Francisco Bernardino, 162"
116,Centro / Vivendas da Serra,10073892,10:55,3,0,0,1,2024-11-02,-43.34975433,-21.75461006,11:07:23,"Avenida Francisco Bernardino, 648"
116,Centro / Vivendas da Serra,10070863,10:55,4,4,1,4,2024-11-02,-43.35257764,-21.7499392,11:09:13,"Avenida Barão do Rio Branco, 1225"
116,Centro / Vivendas da Serra,10070910,10:55,5,6,0,10,2024-11-02,-43.35335962,-21.74683461,11:10:13,"Avenida Barão do Rio Branco, 867"
116,Centro / Vivendas da Serra,10072603,10:55,6,0,1,9,2024-11-02,-43.35471826,-21.74128772,11:13:13,"Avenida Barão do Rio Branco, 227"
116,Centro / Vivendas da Serra,10072607,10:55,7,0,0,9,2024-11-02,-43.35644674,-21.73490181,11:14:53,"Avenida Barão do Rio Branco, 229"
116,Centro / Vivendas da Serra,10072596,10:55,8,0,0,9,2024-11-02,-43.35672099,-21.73390055,11:15:13,"Avenida Barão do Rio Branco, 11"
116,Centro / Vivendas da Serra,10073392,10:55,9,2,0,11,2024-11-02,-43.35657319,-21.73034947,11:16:13,"Avenida Juiz de Fora, 550"
116,Centro / Vivendas da Serra,10073454,10:55,10,0,0,11,2024-11-02,-43.35640511,-21.72867707,11:17:33,"Avenida Juiz de Fora, 690"
116,Centro / Vivendas da Serra,10073478,10:55,11,0,0,11,2024-11-02,-43.35470116,-21.72729574,11:17:49,"Avenida Juiz de Fora, 1060"
116,Centro / Vivendas da Serra,10073476,10:55,12,0,0,11,2024-11-02,-43.35143661,-21.72562408,11:18:53,"Avenida Juiz de Fora, 1530"
