routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
537,Jardim da Serra,10071090,05:45:00,65,1,14,11,2025-01-02T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
537,Jardim da Serra,10071964,05:45:00,62,0,2,27,2025-01-02T00:00:00.000Z,-43.348846440000,-21.770535030000,"Rua Doutor Romualdo, 155"
537,Jardim da Serra,10070290,05:45:00,11,0,0,2,2025-01-02T00:00:00.000Z,-43.388740540000,-21.798937160000,"Rua dos Pinheirais, 140"
537,Jardim da Serra,10073732,05:45:00,42,0,0,26,2025-01-02T00:00:00.000Z,-43.377669330000,-21.789790990000,"Rua Judite de Paula, 35"
537,Jardim da Serra,10073851,05:45:00,51,0,0,25,2025-01-02T00:00:00.000Z,-43.368662100000,-21.782949350000,"Avenida Dom Orione, 255"
537,Jardim da Serra,10071042,05:45:00,6,0,0,2,2025-01-02T00:00:00.000Z,-43.394447330000,-21.798452380000,"Rua Porto Alegre, 801"
537,Jardim da Serra,10073645,05:45:00,56,2,0,27,2025-01-02T00:00:00.000Z,-43.360545150000,-21.774970180000,"Rua Monsenhor Gustavo Freire, 899"
537,Jardim da Serra,10070256,05:45:00,27,0,0,24,2025-01-02T00:00:00.000Z,-43.385073780000,-21.778133390000,"Rua Álvaro José Rodrigues, 205"
537,Jardim da Serra,10074593,05:45:00,33,2,0,26,2025-01-02T00:00:00.000Z,-43.383057720000,-21.787630820000,"Rua José Apolônio dos Reis, 226"
537,Jardim da Serra,10070293,05:45:00,25,0,0,20,2025-01-02T00:00:00.000Z,-43.386991860000,-21.777161270000,"Rua Álvaro José Rodrigues, 569"
537,Jardim da Serra,10073777,05:45:00,31,0,0,24,2025-01-02T00:00:00.000Z,-43.382940770000,-21.785156450000,"Rua Liduíno Vieira dos Reis, 30"
537,Jardim da Serra,10070373,05:45:00,54,1,1,25,2025-01-02T00:00:00.000Z,-43.362770310000,-21.777412710000,"Rua Monsenhor Gustavo Freire, 1195"
537,Jardim da Serra,10070216,05:45:00,7,0,0,2,2025-01-02T00:00:00.000Z,-43.392889850000,-21.799243920000,"Rua Porto Alegre, 151"
537,Jardim da Serra,10073708,05:45:00,45,0,0,26,2025-01-02T00:00:00.000Z,-43.376220220000,-21.787435530000,"Avenida Eugênio do Nascimento, 1351"
537,Jardim da Serra,10073787,05:45:00,30,0,0,24,2025-01-02T00:00:00.000Z,-43.383685950000,-21.782659650000,"Rua Álvaro José Rodrigues, 3620"
537,Jardim da Serra,10073726,05:45:00,40,0,0,26,2025-01-02T00:00:00.000Z,-43.381007430000,-21.788573140000,"Rua Judith de Paula, 26"
537,Jardim da Serra,10069513,05:45:00,46,0,0,26,2025-01-02T00:00:00.000Z,-43.376567600000,-21.785304820000,"Rua Francisco Fayer Sobrinho, 50"
537,Jardim da Serra,10073768,05:45:00,34,1,0,27,2025-01-02T00:00:00.000Z,-43.382623070000,-21.788318520000,"Avenida Eugênio do Nascimento, 1005"
537,Jardim da Serra,10071096,05:45:00,63,1,3,25,2025-01-02T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
537,Jardim da Serra,10070261,05:45:00,29,0,0,24,2025-01-02T00:00:00.000Z,-43.384125590000,-21.780302050000,"Rua Álvaro José Rodrigues, 3416"
537,Jardim da Serra,10070257,05:45:00,26,4,0,24,2025-01-02T00:00:00.000Z,-43.385655990000,-21.777577210000,"Rua Álvaro José Rodrigues, 275"
537,Jardim da Serra,10070303,05:45:00,22,1,0,9,2025-01-02T00:00:00.000Z,-43.391651150000,-21.784109120000,"Rua Acácio Alves Alvim, 1835"
537,Jardim da Serra,10070295,05:45:00,18,1,0,3,2025-01-02T00:00:00.000Z,-43.392279270000,-21.792414450000,"Rua das Rosas, 155"
537,Jardim da Serra,10073791,05:45:00,50,0,1,25,2025-01-02T00:00:00.000Z,-43.370947010000,-21.783810970000,"Avenida Dom Orione, 625 - Embrapa"
537,Jardim da Serra,10073674,05:45:00,39,0,1,26,2025-01-02T00:00:00.000Z,-43.381558780000,-21.788908440000,"Rua Francisco Batista de Oliveira, 820"
537,Jardim da Serra,10073643,05:45:00,58,0,0,29,2025-01-02T00:00:00.000Z,-43.358623200000,-21.773916470000,"Rua Monsenhor Gustavo Freire, 657"
537,Jardim da Serra,10071104,05:45:00,66,2,8,5,2025-01-02T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
537,Jardim da Serra,10070212,05:45:00,5,0,0,2,2025-01-02T00:00:00.000Z,-43.395553590000,-21.799070360000,"Rua Porto Alegre, 975"
537,Jardim da Serra,10070213,05:45:00,4,0,0,2,2025-01-02T00:00:00.000Z,-43.396948460000,-21.801151700000,"Rua Maceió, 345"
537,Jardim da Serra,10073703,05:45:00,44,0,0,26,2025-01-02T00:00:00.000Z,-43.376332160000,-21.788764950000,"Rua Francisco Batista de Oliveira, 99"
537,Jardim da Serra,10070297,05:45:00,14,0,0,2,2025-01-02T00:00:00.000Z,-43.389129640000,-21.794749470000,"Rua dos Pinheirais, 320"
537,Jardim da Serra,10366694,05:45:00,36,0,0,27,2025-01-02T00:00:00.000Z,-43.378872210000,-21.788749820000,"Avenida Eugênio do Nascimento, 535"
537,Jardim da Serra,10073648,05:45:00,59,0,0,29,2025-01-02T00:00:00.000Z,-43.356659050000,-21.773165260000,"Rua Monsenhor Gustavo Freire, 429"
537,Jardim da Serra,10070289,05:45:00,12,0,0,2,2025-01-02T00:00:00.000Z,-43.388562320000,-21.797325130000,"Rua dos Pinheirais, 146"
537,Jardim da Serra,10073687,05:45:00,37,0,0,27,2025-01-02T00:00:00.000Z,-43.379102820000,-21.789812200000,"Rua Elói Américo Mendes, 16"
537,Jardim da Serra,10070309,05:45:00,21,2,0,8,2025-01-02T00:00:00.000Z,-43.391018890000,-21.786953330000,"Rua Acácio Alves Alvim, 2095"
537,Jardim da Serra,10073975,05:45:00,53,0,0,25,2025-01-02T00:00:00.000Z,-43.364354260000,-21.779853600000,"Rua Vicente Beghelli, 165"
537,Jardim da Serra,10070286,05:45:00,9,0,0,2,2025-01-02T00:00:00.000Z,-43.389049530000,-21.801246740000,"Rua das Petúnias, 45"
537,Jardim da Serra,10070199,05:45:00,1,0,0,0,2025-01-02T00:00:00.000Z,-43.399068000000,-21.805390470000,Rua Fortaleza - Ponto Final do Jardim da Serra
537,Jardim da Serra,10073730,05:45:00,41,0,0,26,2025-01-02T00:00:00.000Z,-43.379439350000,-21.789131780000,"Rua Judite de Paula, 39"
537,Jardim da Serra,10073693,05:45:00,38,0,0,27,2025-01-02T00:00:00.000Z,-43.380577090000,-21.788990870000,"Rua Elói Américo Mendes, 132"
537,Jardim da Serra,10070288,05:45:00,13,0,0,2,2025-01-02T00:00:00.000Z,-43.388577470000,-21.795822140000,"Rua dos Pinheirais, 240"
537,Jardim da Serra,10073647,05:45:00,60,0,0,29,2025-01-02T00:00:00.000Z,-43.354885820000,-21.773002200000,"Rua Monsenhor Gustavo Freire, 253"
537,Jardim da Serra,10073863,05:45:00,48,0,0,26,2025-01-02T00:00:00.000Z,-43.375793460000,-21.783287790000,"Avenida Engenheiro Waldir Pedro Monachesi, 325"
537,Jardim da Serra,10070367,05:45:00,20,0,0,6,2025-01-02T00:00:00.000Z,-43.390466230000,-21.789594440000,"Rua Acácio Alves Alvim, 2375"
537,Jardim da Serra,10070304,05:45:00,17,0,0,2,2025-01-02T00:00:00.000Z,-43.391604420000,-21.793179400000,"Rua das Margaridas, 845"
537,Jardim da Serra,10073644,05:45:00,57,2,0,29,2025-01-02T00:00:00.000Z,-43.359275820000,-21.774250450000,"Rua Monsenhor Gustavo Freire, 741"
537,Jardim da Serra,10071087,05:45:00,64,2,3,24,2025-01-02T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
537,Jardim da Serra,10070255,05:45:00,28,0,0,24,2025-01-02T00:00:00.000Z,-43.384503490000,-21.779241770000,"Rua Álvaro José Rodrigues, 13"
537,Jardim da Serra,10074591,05:45:00,32,0,0,24,2025-01-02T00:00:00.000Z,-43.382827410000,-21.786440950000,"Rua José Apolônio dos Reis, 170 - Ponto Final do Dom Orione"
537,Jardim da Serra,10070287,05:45:00,8,0,0,2,2025-01-02T00:00:00.000Z,-43.390486130000,-21.801628540000,"Rua das Petúnias, 95"
537,Jardim da Serra,10073754,05:45:00,52,0,0,25,2025-01-02T00:00:00.000Z,-43.364918590000,-21.780777720000,"Rua Vicente Begheli, 315"
537,Jardim da Serra,10069811,05:45:00,61,0,0,29,2025-01-02T00:00:00.000Z,-43.352050780000,-21.771301270000,"Avenida Presidente Itamar Franco, 1901"
537,Jardim da Serra,10070305,05:45:00,16,0,0,2,2025-01-02T00:00:00.000Z,-43.390707380000,-21.794023510000,"Rua das Margaridas, 755"
537,Jardim da Serra,10070292,05:45:00,10,0,0,2,2025-01-02T00:00:00.000Z,-43.387742630000,-21.799626140000,"Rua das Margaridas, 26"
537,Jardim da Serra,10070335,05:45:00,55,0,0,25,2025-01-02T00:00:00.000Z,-43.361583110000,-21.775712850000,"Rua Monsenhor Gustavo Freire, 983"
537,Jardim da Serra,10070296,05:45:00,15,0,0,2,2025-01-02T00:00:00.000Z,-43.389513660000,-21.794171090000,"Rua dos Pinheirais, 390"
537,Jardim da Serra,10070294,05:45:00,24,8,0,20,2025-01-02T00:00:00.000Z,-43.388172150000,-21.776839470000,"Rua Álvaro José Rodrigues, 475"
537,Jardim da Serra,10073866,05:45:00,47,0,0,26,2025-01-02T00:00:00.000Z,-43.377481820000,-21.784270500000,"Avenida Engenheiro Waldir Pedro Monachesi, 551"
537,Jardim da Serra,10074440,05:45:00,67,0,5,0,2025-01-02T00:00:00.000Z,-43.350521320000,-21.754441080000,"Rua Silva Jardim, 152"
537,Jardim da Serra,10070314,05:45:00,23,3,0,12,2025-01-02T00:00:00.000Z,-43.391647810000,-21.779389250000,"Rua José Victório Castegliani, 1001"
537,Jardim da Serra,10073721,05:45:00,43,0,0,26,2025-01-02T00:00:00.000Z,-43.376605990000,-21.789928550000,"Rua Francisco Batista de Oliveira, 305"
537,Jardim da Serra,10070901,05:45:00,2,2,0,2,2025-01-02T00:00:00.000Z,-43.398767230000,-21.803695180000,"Rua Brasília, 5"
537,Jardim da Serra,10070378,05:45:00,19,3,0,6,2025-01-02T00:00:00.000Z,-43.390769960000,-21.791017530000,"Rua Acácio Alves Alvim, 2515"
537,Jardim da Serra,10073759,05:45:00,35,0,0,27,2025-01-02T00:00:00.000Z,-43.380101170000,-21.787893480000,"Avenida Eugênio do Nascimento, 701"
537,Jardim da Serra,10070210,05:45:00,3,0,0,2,2025-01-02T00:00:00.000Z,-43.396525740000,-21.803121770000,"Rua Maceió, 475"
537,Jardim da Serra,10073823,05:45:00,49,0,0,26,2025-01-02T00:00:00.000Z,-43.372871880000,-21.784021250000,"Avenida Engenheiro Waldir Pedro Monachesi, 15 - Ponto Final do Dom Bosco"
537,Jardim da Serra,10073977,06:35:00,17,0,0,7,2025-01-02T00:00:00.000Z,-43.364276050000,-21.779216880000,"Rua Vicente Beghelli, 70"
537,Jardim da Serra,10073796,06:35:00,20,0,1,1,2025-01-02T00:00:00.000Z,-43.370643810000,-21.783582060000,"Avenida Dom Orione, 610 - Embrapa"
537,Jardim da Serra,10073757,06:35:00,38,0,0,0,2025-01-02T00:00:00.000Z,-43.382618550000,-21.786211130000,"Rua José Apolônio dos Reis, 335"
537,Jardim da Serra,10070247,06:35:00,61,0,0,0,2025-01-02T00:00:00.000Z,-43.399232910000,-21.801718740000,"Rua Natal, 241"
537,Jardim da Serra,10070849,06:35:00,2,10,0,15,2025-01-02T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
537,Jardim da Serra,10073756,06:35:00,36,0,0,0,2025-01-02T00:00:00.000Z,-43.382668260000,-21.787817000000,"Avenida Eugênio do Nascimento, 4324"
537,Jardim da Serra,10074211,06:35:00,57,0,0,0,2025-01-02T00:00:00.000Z,-43.402284140000,-21.797528580000,"Rua Nestor Vasconcelos Netto, 32"
537,Jardim da Serra,10073690,06:35:00,33,0,0,0,2025-01-02T00:00:00.000Z,-43.379171140000,-21.789947400000,"Rua Elói Américo Mendes, 13"
537,Jardim da Serra,10073728,06:35:00,29,0,0,0,2025-01-02T00:00:00.000Z,-43.379394530000,-21.788933220000,"Rua Judite de Paula, 190"
537,Jardim da Serra,10073755,06:35:00,18,0,5,2,2025-01-02T00:00:00.000Z,-43.365238190000,-21.780749810000,"Rua Vicente Begheli, 512"
537,Jardim da Serra,10073783,06:35:00,42,4,0,4,2025-01-02T00:00:00.000Z,-43.384535200000,-21.778867390000,"Rua Álvaro José Rodrigues, 30"
537,Jardim da Serra,10074440,06:35:00,1,5,0,5,2025-01-02T00:00:00.000Z,-43.350521320000,-21.754441080000,"Rua Silva Jardim, 152"
537,Jardim da Serra,10073695,06:35:00,32,0,0,0,2025-01-02T00:00:00.000Z,-43.380651710000,-21.789176610000,"Rua Elói Américo Mendes, 55"
537,Jardim da Serra,10073781,06:35:00,43,0,0,4,2025-01-02T00:00:00.000Z,-43.384904630000,-21.778026260000,"Rua Álvaro José Rodrigues, 220"
537,Jardim da Serra,10069530,06:35:00,24,0,1,0,2025-01-02T00:00:00.000Z,-43.376706360000,-21.785405240000,"Rua Francisco Fayer Sobrinho, 65"
537,Jardim da Serra,10073771,06:35:00,40,0,0,0,2025-01-02T00:00:00.000Z,-43.383461120000,-21.782625530000,"Rua Álvaro José Rodrigues, 3645"
537,Jardim da Serra,10073774,06:35:00,39,0,0,0,2025-01-02T00:00:00.000Z,-43.383336900000,-21.783743420000,"Rua Álvaro José Rodrigues, 3701"
537,Jardim da Serra,10073806,06:35:00,21,0,0,1,2025-01-02T00:00:00.000Z,-43.372894290000,-21.783657070000,"Avenida Engenheiro Waldir Pedro Monachesi, 50"
537,Jardim da Serra,10071772,06:35:00,15,0,2,8,2025-01-02T00:00:00.000Z,-43.362159730000,-21.776167340000,"Rua Monsenhor Gustavo Freire, 1056"
537,Jardim da Serra,10073873,06:35:00,23,0,0,1,2025-01-02T00:00:00.000Z,-43.377618310000,-21.783961620000,"Avenida Engenheiro Waldir Pedro Monachesi, 532"
537,Jardim da Serra,10070336,06:35:00,14,0,1,10,2025-01-02T00:00:00.000Z,-43.361012450000,-21.775027850000,"Avenida Olegário Maciel, 2480"
537,Jardim da Serra,10070222,06:35:00,56,0,0,0,2025-01-02T00:00:00.000Z,-43.401470180000,-21.796566010000,"Alameda dos Ipês, 78 - Ponto Final do Nova Califórnia"
537,Jardim da Serra,10070925,06:35:00,60,0,0,0,2025-01-02T00:00:00.000Z,-43.399651350000,-21.800319260000,"Rua Natal, 351"
537,Jardim da Serra,10366668,06:35:00,7,1,0,17,2025-01-02T00:00:00.000Z,-43.354065490000,-21.772841140000,"Avenida Presidente Itamar Franco, 2118"
537,Jardim da Serra,10395505,06:35:00,37,0,0,0,2025-01-02T00:00:00.000Z,-43.382916440000,-21.787816670000,"Rua José Apolônio dos Reis, 251"
537,Jardim da Serra,10071798,06:35:00,9,0,0,17,2025-01-02T00:00:00.000Z,-43.357177730000,-21.773067470000,"Rua Monsenhor Gustavo Freire, 460"
537,Jardim da Serra,10070315,06:35:00,47,0,0,2,2025-01-02T00:00:00.000Z,-43.391749980000,-21.779248870000,"Rua José Victório Castegliani, 1000"
