routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
113,Vila Mont. / Jd. Gaucho,11939681,05:40,1,0,0,0,2024-11-02,-43.34902574,-21.69505851,05:40,"Rua Maria de Lourdes, 517 - Ponto Final da Linha 113"
113,Vila Mont. / Jd. Gaucho,11939680,05:40,2,1,0,1,2024-11-02,-43.3504686,-21.69453468,05:40:18,"Rua Maria Aparecida, 45"
113,Vila Mont. / Jd. Gaucho,11939679,05:40,3,0,0,1,2024-11-02,-43.34965444,-21.69337927,05:41:18,"Rua Maria Aparecida, 377"
113,Vila Mont. / Jd. Gaucho,11939678,05:40,4,1,0,2,2024-11-02,-43.34916505,-21.69276579,05:41:38,"Rua Raimundo Pinto, 150"
113,Vila Mont. / Jd. Gaucho,11939614,05:40,5,2,0,4,2024-11-02,-43.3489316,-21.69124266,05:42:18,"Rua Rio de Janeiro, 140"
113,Vila Mont. / Jd. Gaucho,10073797,05:40,6,6,0,10,2024-11-02,-43.3491388,-21.69066028,05:43:18,"Rua Diomar Monteiro, 85"
113,Vila Mont. / Jd. Gaucho,10069562,05:40,7,4,3,11,2024-11-02,-43.3510738,-21.69178009,05:44:38,"Avenida Juiz de Fora, 1065"
113,Vila Mont. / Jd. Gaucho,10073238,05:40,8,0,0,11,2024-11-02,-43.35321504,-21.69425832,05:45:38,"Avenida Juiz de Fora, 701"
113,Vila Mont. / Jd. Gaucho,10069561,05:40,9,0,0,11,2024-11-02,-43.35519683,-21.69557935,05:46:18,"Avenida Juiz de Fora, 407"
113,Vila Mont. / Jd. Gaucho,10069558,05:40,10,0,0,11,2024-11-02,-43.35687476,-21.6977747,05:46:38,"Avenida Juiz de Fora, 165"
113,Vila Mont. / Jd. Gaucho,10069559,05:40,11,0,0,11,2024-11-02,-43.35749179,-21.6987544,05:46:58,"Avenida Juiz de Fora, 25"
113,Vila Mont. / Jd. Gaucho,10069555,05:40,12,0,0,11,2024-11-02,-43.35871557,-21.70212107,05:47:38,Avenida Juiz de Fora
113,Vila Mont. / Jd. Gaucho,10069556,05:40,13,0,0,11,2024-11-02,-43.36021428,-21.70724753,05:48:18,"Avenida Juiz de Fora, 587"
113,Vila Mont. / Jd. Gaucho,10069553,05:40,14,3,0,14,2024-11-02,-43.35962935,-21.70898318,05:48:38,"Avenida Juiz de Fora, 495"
113,Vila Mont. / Jd. Gaucho,10069584,05:40,15,0,0,14,2024-11-02,-43.35701752,-21.70967674,05:49:18,"Avenida Juiz de Fora, 967"
113,Vila Mont. / Jd. Gaucho,10069582,05:40,16,0,0,14,2024-11-02,-43.35544586,-21.71077538,05:50:18,"Avenida Juiz de Fora, 839"
113,Vila Mont. / Jd. Gaucho,10069583,05:40,17,0,0,14,2024-11-02,-43.35326385,-21.71150208,05:50:39,"Avenida Juiz de Fora, 629"
113,Vila Mont. / Jd. Gaucho,10069580,05:40,18,0,0,14,2024-11-02,-43.35223127,-21.71486015,05:51:19,"Avenida Juiz de Fora, 31"
113,Vila Mont. / Jd. Gaucho,10069581,05:40,19,1,0,15,2024-11-02,-43.35123551,-21.71720329,05:51:38,"Avenida Juiz de Fora, 29"
113,Vila Mont. / Jd. Gaucho,10069578,05:40,20,1,0,16,2024-11-02,-43.35148096,-21.72539699,05:53:39,"Avenida Juiz de Fora, 1529"
113,Vila Mont. / Jd. Gaucho,10069579,05:40,21,0,0,16,2024-11-02,-43.35506058,-21.72585106,05:54:35,"Avenida Juiz de Fora, 1327"
113,Vila Mont. / Jd. Gaucho,10069576,05:40,22,0,0,16,2024-11-02,-43.35581488,-21.72709791,05:55:08,"Avenida Juiz de Fora, 961"
113,Vila Mont. / Jd. Gaucho,10069577,05:40,23,0,1,15,2024-11-02,-43.3566326,-21.72872222,05:55:19,"Avenida Juiz de Fora, 685"
113,Vila Mont. / Jd. Gaucho,10069575,05:40,24,0,0,15,2024-11-02,-43.3567276,-21.73079872,05:55:39,"Avenida Juiz de Fora, 497"
113,Vila Mont. / Jd. Gaucho,10069570,05:40,25,0,0,15,2024-11-02,-43.35785294,-21.73373985,05:56:19,"Rua Paracatu, 155"
113,Vila Mont. / Jd. Gaucho,10073423,05:40,26,0,0,15,2024-11-02,-43.36005307,-21.73707059,05:56:59,"Rua Alencar Tristão, 333"
113,Vila Mont. / Jd. Gaucho,10073420,05:40,27,0,0,15,2024-11-02,-43.36134067,-21.73810364,05:57:19,"Rua Alencar Tristão, 217"
113,Vila Mont. / Jd. Gaucho,10073376,05:40,28,0,0,15,2024-11-02,-43.36266126,-21.73914253,05:57:39,"Rua Alencar Tristão, 15"
