routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
612,Esplanada / Granbery,10069905,16:40,1,0,0,0,2024-11-01,-43.37876308,-21.73968458,16:40,"Rua Coronel Aprígio Ribeiro, 80 - Ponto Final do Esplanada"
612,Esplanada / Granbery,10069913,16:40,2,0,0,0,2024-11-01,-43.38006592,-21.74078369,16:40:04,"Rua Coronel Aprígio Ribeiro, 240"
612,Esplanada / Granbery,10074868,16:40,3,0,0,0,2024-11-01,-43.38051126,-21.7412836,16:40:43,"Rua Coronel Aprígio Ribeiro, 292"
612,Esplanada / Granbery,10069874,16:40,4,0,0,0,2024-11-01,-43.37955165,-21.74128914,16:41:04,"Rua Maria Luísa Tostes, 295"
612,Esplanada / Granbery,10069884,16:40,5,0,0,0,2024-11-01,-43.37839448,-21.74046326,16:41:24,"Rua Maria Luísa Tostes, 251"
612,Esplanada / Granbery,10069882,16:40,6,0,0,0,2024-11-01,-43.37740016,-21.74018023,16:41:44,"Rua Maria Luísa Tostes, 95"
612,Esplanada / Granbery,10074572,16:40,7,1,0,1,2024-11-01,-43.37521744,-21.74103001,16:43:07,"Rua Bernardo Mascarenhas, 1425"
612,Esplanada / Granbery,10074589,16:40,8,0,0,1,2024-11-01,-43.37414551,-21.74197388,16:44:04,"Rua Bernardo Mascarenhas, 1277"
612,Esplanada / Granbery,10074553,16:40,9,3,1,3,2024-11-01,-43.37301254,-21.74280167,16:44:44,"Rua Bernardo Mascarenhas, 1125"
612,Esplanada / Granbery,10074548,16:40,10,1,0,4,2024-11-01,-43.37057906,-21.74428636,16:46:23,"Rua Bernardo Mascarenhas, 829"
612,Esplanada / Granbery,10074550,16:40,11,0,0,4,2024-11-01,-43.3690629,-21.74511871,16:47:23,"Rua Bernardo Mascarenhas, 647"
612,Esplanada / Granbery,10074549,16:40,12,0,0,4,2024-11-01,-43.3676796,-21.74591987,16:47:43,"Rua Bernardo Mascarenhas, 477"
612,Esplanada / Granbery,10074541,16:40,13,1,0,5,2024-11-01,-43.36540222,-21.74591255,16:48:13,"Avenida Coronel Vidal, 249"
612,Esplanada / Granbery,10074539,16:40,14,1,0,6,2024-11-01,-43.36340332,-21.74700281,16:49:23,"Avenida Rui Barbosa, 11"
612,Esplanada / Granbery,10074545,16:40,15,1,0,7,2024-11-01,-43.35760498,-21.74868965,16:50:43,"Avenida dos Andradas, 1103"
612,Esplanada / Granbery,10074445,16:40,16,0,0,7,2024-11-01,-43.3554039,-21.74975014,16:52:03,"Avenida dos Andradas, 811"
612,Esplanada / Granbery,10074446,16:40,17,0,0,7,2024-11-01,-43.35405207,-21.75141039,16:52:43,"Avenida dos Andradas, 555"
612,Esplanada / Granbery,10074442,16:40,18,2,1,8,2024-11-01,-43.35259628,-21.75338745,16:55:43,"Avenida dos Andradas, 309"
612,Esplanada / Granbery,10070849,16:40,19,2,8,2,2024-11-01,-43.35045248,-21.75856372,16:58:42,"Avenida Barão do Rio Branco, 1896"
612,Esplanada / Granbery,10070850,16:40,20,2,2,2,2024-11-01,-43.34955791,-21.76209017,17:00:42,"Avenida Barão do Rio Branco, 2300"
612,Esplanada / Granbery,10070853,16:40,21,5,2,5,2024-11-01,-43.34887789,-21.76458928,17:02:22,"Avenida Barão do Rio Branco, 2570"
612,Esplanada / Granbery,10072757,16:40,22,1,5,1,2024-11-01,-43.35034538,-21.76838477,17:04:28,"Avenida Presidente Itamar Franco, 1622"
612,Esplanada / Granbery,10072052,16:40,23,1,1,1,2024-11-01,-43.35139298,-21.76967632,17:06:35,"Rua Francisco Brandi, 132"
612,Esplanada / Granbery,10073625,16:40,24,0,1,0,2024-11-01,-43.35009754,-21.76843834,17:08:41,"Avenida Presidente Itamar Franco, 1619"
612,Esplanada / Granbery,10072756,16:40,25,0,0,0,2024-11-01,-43.34879673,-21.76672451,17:10:47,"Avenida Presidente Itamar Franco, 1339"
