routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
105,Centro / Filgueiras,10073797,04:00:00,31,2,3,8,2025-01-02T00:00:00.000Z,-43.349138800000,-21.690660280000,"Rua Diomar Monteiro, 85"
105,Centro / Filgueiras,10129234,04:00:00,46,0,0,6,2025-01-02T00:00:00.000Z,-43.351906310000,-21.718057670000,"Rua Monte Líbano, 715"
105,Centro / Filgueiras,10129239,04:00:00,54,0,0,8,2025-01-02T00:00:00.000Z,-43.352131170000,-21.722837390000,"Rua José Libânio Rodrigues, 173"
105,Centro / Filgueiras,10071599,04:00:00,30,1,0,9,2025-01-02T00:00:00.000Z,-43.347679140000,-21.690945080000,"Rua Diomar Monteiro, 221"
105,Centro / Filgueiras,10071628,04:00:00,20,0,0,6,2025-01-02T00:00:00.000Z,-43.325658740000,-21.682519690000,"Rua Diomar Monteiro, 2901"
105,Centro / Filgueiras,10074676,04:00:00,3,0,0,3,2025-01-02T00:00:00.000Z,-43.305972460000,-21.659677510000,"Rua João Carlos da Fonseca, 55"
105,Centro / Filgueiras,10073815,04:00:00,72,0,6,0,2025-01-02T00:00:00.000Z,-43.346996310000,-21.759887700000,"Avenida Getúlio Vargas, 511"
105,Centro / Filgueiras,10069570,04:00:00,62,0,0,8,2025-01-02T00:00:00.000Z,-43.357852940000,-21.733739850000,"Rua Paracatu, 155"
105,Centro / Filgueiras,10071615,04:00:00,17,0,0,6,2025-01-02T00:00:00.000Z,-43.320857460000,-21.677961730000,"Rua Diomar Monteiro, 2455"
105,Centro / Filgueiras,10071513,04:00:00,10,0,0,6,2025-01-02T00:00:00.000Z,-43.309446990000,-21.669093080000,"Avenida Orlando Riani, 925"
105,Centro / Filgueiras,10071071,04:00:00,68,0,2,6,2025-01-02T00:00:00.000Z,-43.362297060000,-21.744657520000,"Avenida Brasil, 5175"
105,Centro / Filgueiras,10071584,04:00:00,26,0,0,8,2025-01-02T00:00:00.000Z,-43.339641810000,-21.690402480000,"Rua Diomar Monteiro, 1055"
105,Centro / Filgueiras,10129236,04:00:00,48,0,0,6,2025-01-02T00:00:00.000Z,-43.354359670000,-21.718593410000,"Rua Monte Líbano, 453"
105,Centro / Filgueiras,10129238,04:00:00,53,0,0,8,2025-01-02T00:00:00.000Z,-43.353182600000,-21.722523430000,"Rua José Libânio Rodrigues, 303"
105,Centro / Filgueiras,10071592,04:00:00,29,0,0,8,2025-01-02T00:00:00.000Z,-43.346339580000,-21.690665820000,"Rua Diomar Monteiro, 357"
105,Centro / Filgueiras,10129240,04:00:00,55,0,0,8,2025-01-02T00:00:00.000Z,-43.351223530000,-21.723101510000,"Rua José Libânio Rodrigues, 115"
105,Centro / Filgueiras,10069577,04:00:00,60,0,0,8,2025-01-02T00:00:00.000Z,-43.356632600000,-21.728722220000,"Avenida Juiz de Fora, 685"
105,Centro / Filgueiras,10071510,04:00:00,11,0,0,6,2025-01-02T00:00:00.000Z,-43.311494470000,-21.670384630000,"Avenida Orlando Riani, 735"
105,Centro / Filgueiras,10071608,04:00:00,19,0,0,6,2025-01-02T00:00:00.000Z,-43.323974790000,-21.681400710000,"Rua Diomar Monteiro, 3175"
105,Centro / Filgueiras,10071576,04:00:00,28,0,0,8,2025-01-02T00:00:00.000Z,-43.344875340000,-21.690395610000,"Rua Diomar Monteiro, 459"
105,Centro / Filgueiras,10071075,04:00:00,69,0,0,6,2025-01-02T00:00:00.000Z,-43.355824900000,-21.745074950000,"Avenida Brasil, 3013"
105,Centro / Filgueiras,10129233,04:00:00,8,1,0,4,2025-01-02T00:00:00.000Z,-43.305587170000,-21.665628320000,"Rua Vereador José Joaquim Sobreira, 115"
105,Centro / Filgueiras,10069553,04:00:00,40,0,0,6,2025-01-02T00:00:00.000Z,-43.359629350000,-21.708983180000,"Avenida Juiz de Fora, 495"
105,Centro / Filgueiras,10074668,04:00:00,4,0,0,3,2025-01-02T00:00:00.000Z,-43.307526460000,-21.660338210000,"Rua Vereador José Joaquim Sobreira, 555"
105,Centro / Filgueiras,10069576,04:00:00,59,0,0,8,2025-01-02T00:00:00.000Z,-43.355814880000,-21.727097910000,"Avenida Juiz de Fora, 961"
105,Centro / Filgueiras,10071612,04:00:00,18,0,0,6,2025-01-02T00:00:00.000Z,-43.321988700000,-21.680109740000,"Rua Diomar Monteiro, 3295"
