routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
313,Sarandira,10074579,03:30:00,30,0,0,23,2025-01-02T00:00:00.000Z,-43.272271870000,-21.747153740000,BR-267 oeste
313,Sarandira,10074253,03:30:00,54,0,0,22,2025-01-02T00:00:00.000Z,-43.325603490000,-21.789531710000,BR-267 oeste
313,Sarandira,10074263,03:30:00,57,0,0,22,2025-01-02T00:00:00.000Z,-43.323165890000,-21.778123860000,"Avenida Francisco Valadares, 2785"
313,Sarandira,10273906,03:30:00,3,0,0,24,2025-01-02T00:00:00.000Z,-43.179873780000,-21.813701240000,JFA-479 norte
313,Sarandira,10273889,03:30:00,13,0,0,23,2025-01-02T00:00:00.000Z,-43.176298540000,-21.775245000000,JFA-460 norte
313,Sarandira,10273905,03:30:00,4,0,1,23,2025-01-02T00:00:00.000Z,-43.181685570000,-21.804679630000,JFA-479 norte
313,Sarandira,10069823,03:30:00,43,0,0,22,2025-01-02T00:00:00.000Z,-43.297916410000,-21.779715910000,BR-267 oeste
313,Sarandira,10074261,03:30:00,58,0,0,22,2025-01-02T00:00:00.000Z,-43.326156620000,-21.778068540000,"Avenida Francisco Valadares, 2235"
313,Sarandira,10273903,03:30:00,6,0,0,23,2025-01-02T00:00:00.000Z,-43.177413660000,-21.796577000000,JFA-260 leste
313,Sarandira,10273867,03:30:00,29,0,0,23,2025-01-02T00:00:00.000Z,-43.266724570000,-21.749838170000,BR-267 oeste
313,Sarandira,10074904,03:30:00,36,0,0,23,2025-01-02T00:00:00.000Z,-43.289661550000,-21.767741650000,"Rua Padre Acácio Duarte, 567"
313,Sarandira,10074197,03:30:00,69,0,0,19,2025-01-02T00:00:00.000Z,-43.339985900000,-21.762404870000,"Rua da Bahia, 31"
313,Sarandira,10074911,03:30:00,39,0,0,22,2025-01-02T00:00:00.000Z,-43.293376070000,-21.772804870000,"Rua Padre Acácio Duarte, 31"
313,Sarandira,10069803,03:30:00,41,0,0,22,2025-01-02T00:00:00.000Z,-43.295562740000,-21.776287080000,BR-267 oeste
313,Sarandira,10273896,03:30:00,9,0,0,23,2025-01-02T00:00:00.000Z,-43.169851360000,-21.789307030000,Estrada para Sarandira norte
313,Sarandira,10074278,03:30:00,51,0,0,22,2025-01-02T00:00:00.000Z,-43.311210630000,-21.787729260000,BR-267 oeste
313,Sarandira,10074183,03:30:00,66,0,1,19,2025-01-02T00:00:00.000Z,-43.337223550000,-21.769080500000,"Rua Osório de Almeida, 969"
313,Sarandira,10069816,03:30:00,45,0,0,22,2025-01-02T00:00:00.000Z,-43.300960540000,-21.784775640000,"Avenida Doutor Francisco Álvares de Assis, 515"
313,Sarandira,10074241,03:30:00,1,6,0,6,2025-01-02T00:00:00.000Z,-43.186944360000,-21.830029190000,"Rua Luiza de Assis Oliveira, 201 - Ponto Final do Sarandira"
313,Sarandira,10273887,03:30:00,14,0,0,23,2025-01-02T00:00:00.000Z,-43.175885480000,-21.773227420000,JFA-460 norte
313,Sarandira,10074965,03:30:00,40,0,0,22,2025-01-02T00:00:00.000Z,-43.293831470000,-21.774494410000,BR-267 oeste - Trevo do Retiro
313,Sarandira,10273899,03:30:00,8,0,0,23,2025-01-02T00:00:00.000Z,-43.173047020000,-21.796372780000,Estrada para Sarandira norte
313,Sarandira,10069547,03:30:00,63,0,0,20,2025-01-02T00:00:00.000Z,-43.330564060000,-21.770101340000,"Avenida Francisco Valadare, 701 - Ponte"
313,Sarandira,10069829,03:30:00,34,0,0,23,2025-01-02T00:00:00.000Z,-43.286360620000,-21.761461260000,BR-267 oeste
313,Sarandira,10074076,03:30:00,37,0,0,23,2025-01-02T00:00:00.000Z,-43.291194920000,-21.769485470000,"Rua Padre Acácio Duarte, 301 - Ponto Final do Jardim Esperança"
313,Sarandira,10069754,03:30:00,32,0,0,23,2025-01-02T00:00:00.000Z,-43.282722470000,-21.753948210000,BR-267 oeste
313,Sarandira,10074229,03:30:00,15,0,0,23,2025-01-02T00:00:00.000Z,-43.172547220000,-21.766375730000,JFA-460 norte
313,Sarandira,10273891,03:30:00,12,0,0,23,2025-01-02T00:00:00.000Z,-43.176734630000,-21.776751180000,JFA-460 norte
313,Sarandira,10071406,03:30:00,48,0,0,22,2025-01-02T00:00:00.000Z,-43.302608490000,-21.790866850000,"Avenida Doutor Francisco Álvares de Assis, 409"
313,Sarandira,10074203,03:30:00,67,0,0,19,2025-01-02T00:00:00.000Z,-43.336701300000,-21.765830680000,"Praça Pantaleone Arcuri Neto, 187"
313,Sarandira,10070896,03:30:00,71,0,7,4,2025-01-02T00:00:00.000Z,-43.348381040000,-21.756914140000,"Rua São Sebastião, 437"
313,Sarandira,10074259,03:30:00,59,0,0,22,2025-01-02T00:00:00.000Z,-43.328437810000,-21.777570720000,"Avenida Francisco Valadares, 1931"
313,Sarandira,10273879,03:30:00,20,0,0,23,2025-01-02T00:00:00.000Z,-43.195324370000,-21.748458710000,BR-267 oeste
313,Sarandira,10070903,03:30:00,70,0,8,11,2025-01-02T00:00:00.000Z,-43.343536380000,-21.759672160000,"Avenida Francisco Bernardino, 162"
313,Sarandira,10069742,03:30:00,31,0,0,23,2025-01-02T00:00:00.000Z,-43.281703600000,-21.751923660000,BR-267 oeste
313,Sarandira,10273885,03:30:00,17,0,0,23,2025-01-02T00:00:00.000Z,-43.185267400000,-21.751545550000,BR-267 oeste
313,Sarandira,10273877,03:30:00,23,0,0,23,2025-01-02T00:00:00.000Z,-43.210842060000,-21.752577120000,BR-267 oeste
313,Sarandira,10273893,03:30:00,11,0,0,23,2025-01-02T00:00:00.000Z,-43.177517830000,-21.782323750000,JFA-460 norte
313,Sarandira,10071410,03:30:00,47,0,0,22,2025-01-02T00:00:00.000Z,-43.300987240000,-21.789215090000,"Avenida Doutor Francisco Álvares de Assis, 33"
313,Sarandira,10074226,03:30:00,5,0,0,23,2025-01-02T00:00:00.000Z,-43.182213790000,-21.801513880000,JFA-260 leste - Entrada JFA-479
313,Sarandira,10074251,03:30:00,55,0,0,22,2025-01-02T00:00:00.000Z,-43.322509770000,-21.786979680000,BR-267 oeste
313,Sarandira,10071414,03:30:00,46,0,0,22,2025-01-02T00:00:00.000Z,-43.299659730000,-21.787694930000,"Avenida Doutor Francisco Álvares de Assis, 161"
313,Sarandira,10074249,03:30:00,56,0,0,22,2025-01-02T00:00:00.000Z,-43.321525460000,-21.780966660000,"Avenida Francisco Valadares, 3050"
313,Sarandira,10069820,03:30:00,44,0,0,22,2025-01-02T00:00:00.000Z,-43.299144740000,-21.782115940000,"Avenida Doutor Francisco Álvares de Assis, 1677"
313,Sarandira,10074272,03:30:00,49,0,0,22,2025-01-02T00:00:00.000Z,-43.305002570000,-21.791250710000,BR-267 oeste - Trevo LMG-874
313,Sarandira,10074913,03:30:00,38,0,1,22,2025-01-02T00:00:00.000Z,-43.292737640000,-21.771433860000,"Rua Padre Acácio Duarte, 117"
313,Sarandira,10273869,03:30:00,27,0,0,23,2025-01-02T00:00:00.000Z,-43.240208270000,-21.767435250000,BR-267 oeste
313,Sarandira,10074265,03:30:00,61,0,1,21,2025-01-02T00:00:00.000Z,-43.330440520000,-21.775579450000,"Avenida Francisco Valadares, 1301"
313,Sarandira,10273875,03:30:00,24,0,0,23,2025-01-02T00:00:00.000Z,-43.214310150000,-21.756603340000,BR-267 oeste
313,Sarandira,10074200,03:30:00,68,0,0,19,2025-01-02T00:00:00.000Z,-43.338568100000,-21.764444350000,"Rua Pinto de Moura, 87"
313,Sarandira,10273881,03:30:00,19,0,0,23,2025-01-02T00:00:00.000Z,-43.190370770000,-21.751383450000,BR-267 oeste
313,Sarandira,10074190,03:30:00,64,0,0,20,2025-01-02T00:00:00.000Z,-43.332865120000,-21.769213310000,"Avenida Francisco Valadares, 447"
313,Sarandira,10069833,03:30:00,33,0,0,23,2025-01-02T00:00:00.000Z,-43.284673690000,-21.757835470000,BR-267 oeste
313,Sarandira,10074279,03:30:00,50,0,0,22,2025-01-02T00:00:00.000Z,-43.305141450000,-21.789373400000,BR-267 oeste
313,Sarandira,10074228,03:30:00,21,0,0,23,2025-01-02T00:00:00.000Z,-43.199014070000,-21.747326010000,BR-267 oeste
313,Sarandira,10074246,03:30:00,52,0,0,22,2025-01-02T00:00:00.000Z,-43.312652590000,-21.790294650000,BR-267 oeste
313,Sarandira,10273895,03:30:00,10,0,0,23,2025-01-02T00:00:00.000Z,-43.171761410000,-21.785284840000,JFA-460 norte
313,Sarandira,10074227,03:30:00,2,18,0,24,2025-01-02T00:00:00.000Z,-43.187800050000,-21.828602390000,Rua Santana
313,Sarandira,10074187,03:30:00,65,0,0,20,2025-01-02T00:00:00.000Z,-43.335178220000,-21.769430990000,"Avenida Francisco Valadares, 231"
313,Sarandira,10074257,03:30:00,60,0,0,22,2025-01-02T00:00:00.000Z,-43.329725210000,-21.777299610000,"Avenida Francisco Valadares, 1811"
313,Sarandira,10069549,03:30:00,62,0,1,20,2025-01-02T00:00:00.000Z,-43.330379040000,-21.771872450000,"Avenida Francisco Valadares, 1001"
313,Sarandira,10074266,03:30:00,22,0,0,23,2025-01-02T00:00:00.000Z,-43.207794190000,-21.749555860000,BR-267 oeste
313,Sarandira,10074555,03:30:00,16,0,0,23,2025-01-02T00:00:00.000Z,-43.177939290000,-21.756217090000,BR-267 oeste - Entrada JFA-460 para Sarandira
313,Sarandira,10273873,03:30:00,25,0,0,23,2025-01-02T00:00:00.000Z,-43.218849410000,-21.759741260000,BR-267 oeste
313,Sarandira,10273871,03:30:00,26,0,0,23,2025-01-02T00:00:00.000Z,-43.221817730000,-21.760714450000,BR-267 oeste
313,Sarandira,10273901,03:30:00,7,0,0,23,2025-01-02T00:00:00.000Z,-43.175439550000,-21.796387720000,JFA-260 leste
313,Sarandira,10072939,03:30:00,28,0,0,23,2025-01-02T00:00:00.000Z,-43.253817440000,-21.760393300000,BR-267 oeste
313,Sarandira,10074255,03:30:00,53,0,0,22,2025-01-02T00:00:00.000Z,-43.323650360000,-21.791711810000,BR-267 oeste
313,Sarandira,10273883,03:30:00,18,0,0,23,2025-01-02T00:00:00.000Z,-43.188157950000,-21.750406890000,BR-267 oeste
313,Sarandira,10069854,03:30:00,35,0,0,23,2025-01-02T00:00:00.000Z,-43.288272860000,-21.767410280000,BR-267 oeste
313,Sarandira,10069813,03:30:00,42,0,0,22,2025-01-02T00:00:00.000Z,-43.296940740000,-21.776843170000,BR-267 oeste
313,Sarandira,10069833,05:10:00,33,0,0,11,2025-01-02T00:00:00.000Z,-43.284673690000,-21.757835470000,BR-267 oeste
313,Sarandira,10069820,05:10:00,44,0,0,22,2025-01-02T00:00:00.000Z,-43.299144740000,-21.782115940000,"Avenida Doutor Francisco Álvares de Assis, 1677"
313,Sarandira,10074203,05:10:00,67,0,0,20,2025-01-02T00:00:00.000Z,-43.336701300000,-21.765830680000,"Praça Pantaleone Arcuri Neto, 187"
313,Sarandira,10074579,05:10:00,30,0,1,9,2025-01-02T00:00:00.000Z,-43.272271870000,-21.747153740000,BR-267 oeste
313,Sarandira,10074190,05:10:00,64,0,0,20,2025-01-02T00:00:00.000Z,-43.332865120000,-21.769213310000,"Avenida Francisco Valadares, 447"
