routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
740,HUMAITÁ,10069998,05:30,1,0,0,0,2024-11-02,-43.49975204,-21.80339241,05:30,JFA-470 norte - Ponto Final da Cachoeira de Humaitá
740,HUMAITÁ,10437500,05:30,2,0,0,0,2024-11-02,-43.49462969,-21.80079442,05:31:58,JFA-470 norte
740,HUMAITÁ,10437503,05:30,3,0,0,0,2024-11-02,-43.49363191,-21.79862777,05:32:37,JFA-470 norte
740,HUMAITÁ,10437504,05:30,4,0,0,0,2024-11-02,-43.49520798,-21.79466532,05:33:49,JFA-470 norte
740,HUMAITÁ,10437506,05:30,5,0,0,0,2024-11-02,-43.49958712,-21.79215719,05:35:11,JFA-470 norte
740,HUMAITÁ,10437508,05:30,6,0,0,0,2024-11-02,-43.50089604,-21.79082226,05:35:43,JFA-470 norte
740,HUMAITÁ,10070000,05:30,7,0,0,0,2024-11-02,-43.50293959,-21.78868815,05:36:32,JFA-470 norte - Ponto Final do Granjeamento Jardim Casa Verde
740,HUMAITÁ,10070007,05:30,8,0,0,0,2024-11-02,-43.50381374,-21.78621886,05:37:16,JFA-470 norte
740,HUMAITÁ,10070009,05:30,9,0,0,0,2024-11-02,-43.50398016,-21.78477465,05:37:40,JFA-470 norte
740,HUMAITÁ,10437512,05:30,10,0,0,0,2024-11-02,-43.50413385,-21.7796271,05:39:18,JFA-470 norte
740,HUMAITÁ,10437514,05:30,11,0,0,0,2024-11-02,-43.50046246,-21.77654251,05:40:42,JFA-470 norte
740,HUMAITÁ,10437516,05:30,12,0,0,0,2024-11-02,-43.49975801,-21.7746513,05:41:16,JFA-470 norte
740,HUMAITÁ,10437517,05:30,13,0,0,0,2024-11-02,-43.49723885,-21.77258088,05:41:36,JFA-470 norte
740,HUMAITÁ,10437519,05:30,14,0,0,0,2024-11-02,-43.49513249,-21.77131326,05:41:56,JFA-470 norte
740,HUMAITÁ,10437521,05:30,15,0,0,0,2024-11-02,-43.49226789,-21.7695746,05:42:16,"Rua Lindolfo Henriques de Aquino, 19"
740,HUMAITÁ,10074048,05:30,16,0,0,0,2024-11-02,-43.49229294,-21.76848888,05:42:36,JFA-155 norte
