routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
259,Santa Paula(Av R. Branco),10071951,06:25:00,19,2,0,25,2025-01-02T00:00:00.000Z,-43.347425700000,-21.738261560000,"Rua Américo Lobo, 1895"
259,Santa Paula(Av R. Branco),10070858,06:25:00,34,0,3,20,2025-01-02T00:00:00.000Z,-43.345006170000,-21.779867960000,"Avenida Barão do Rio Branco, 4318"
259,Santa Paula(Av R. Branco),10073413,06:25:00,6,1,0,15,2025-01-02T00:00:00.000Z,-43.346142890000,-21.728940780000,"Rua Jorge Knopp, 82"
259,Santa Paula(Av R. Branco),10070856,06:25:00,36,0,5,12,2025-01-02T00:00:00.000Z,-43.344184510000,-21.782827580000,"Avenida Barão do Rio Branco, 4900"
259,Santa Paula(Av R. Branco),10070849,06:25:00,27,11,5,34,2025-01-02T00:00:00.000Z,-43.350452480000,-21.758563720000,"Avenida Barão do Rio Branco, 1896"
259,Santa Paula(Av R. Branco),10070785,06:25:00,32,0,3,27,2025-01-02T00:00:00.000Z,-43.346020820000,-21.775462450000,"Avenida Barão do Rio Branco, 3820"
259,Santa Paula(Av R. Branco),10070782,06:25:00,40,0,0,0,2025-01-02T00:00:00.000Z,-43.339535370000,-21.784302300000,"Avenida Presidente João Goulart, 300 - Carrefour"
259,Santa Paula(Av R. Branco),10072868,06:25:00,5,5,0,14,2025-01-02T00:00:00.000Z,-43.346045850000,-21.728113790000,"Rua Vitar Maria de Oliveira, 539"
259,Santa Paula(Av R. Branco),10070778,06:25:00,38,0,6,3,2025-01-02T00:00:00.000Z,-43.342930750000,-21.784722920000,"Avenida Barão do Rio Branco, 5164"
259,Santa Paula(Av R. Branco),10070855,06:25:00,35,0,3,17,2025-01-02T00:00:00.000Z,-43.344570660000,-21.781533710000,"Avenida Barão do Rio Branco, 4476"
259,Santa Paula(Av R. Branco),10070779,06:25:00,39,0,3,0,2025-01-02T00:00:00.000Z,-43.341753210000,-21.785463640000,"Avenida Barão do Rio Branco, 5300"
