routeshortname,routelongname,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
626,Jd Natal / Via Rio Branco,05:20,1,0,0,0,2024-11-01,-43.40334534,-21.73355003,"Rua Antônio Carlos da Silva, 805 - Ponto Final do Jardim Natal 1"
626,Jd Natal / Via Rio Branco,05:20,2,0,0,0,2024-11-01,-43.40291118,-21.73207326,"Rua Antônio Carlos da Silva, 669"
626,Jd Natal / Via Rio Branco,05:20,3,2,0,2,2024-11-01,-43.40216446,-21.73127482,"Rua Antônio Bernardo, 255"
626,Jd Natal / Via Rio Branco,05:20,4,2,0,4,2024-11-01,-43.40158505,-21.7316654,"Rua Guidoval, 511"
626,Jd Natal / Via Rio Branco,05:20,5,1,0,5,2024-11-01,-43.40167606,-21.73229657,"Rua Geraldo Scaldine Machado, 603"
626,Jd Natal / Via Rio Branco,05:20,6,0,0,5,2024-11-01,-43.40216941,-21.73384857,"Rua Geraldo Scaldine Machado, 245"
626,Jd Natal / Via Rio Branco,05:20,7,1,0,6,2024-11-01,-43.40155554,-21.73577328,"Rua Geraldo Scaldine Machado, 65"
626,Jd Natal / Via Rio Branco,05:20,8,6,0,12,2024-11-01,-43.40097564,-21.73660932,"Rua Abílio Gomes, 631"
626,Jd Natal / Via Rio Branco,05:20,9,2,0,14,2024-11-01,-43.40011471,-21.73640323,"Rua Abílio Gomes, 531"
626,Jd Natal / Via Rio Branco,05:20,10,1,0,15,2024-11-01,-43.39842033,-21.73564696,"Rua Abílio Gomes, 312"
626,Jd Natal / Via Rio Branco,05:20,11,0,0,15,2024-11-01,-43.39666367,-21.73478579,"Rua Tomás Gonzaga, 333"
626,Jd Natal / Via Rio Branco,05:20,12,0,1,14,2024-11-01,-43.39489633,-21.73471564,"Rua Tomás Gonzaga, 155"
626,Jd Natal / Via Rio Branco,05:20,13,3,0,17,2024-11-01,-43.39314651,-21.73559258,"Avenida Presidente Juscelino Kubitschek, 765"
626,Jd Natal / Via Rio Branco,05:20,14,0,0,17,2024-11-01,-43.39146805,-21.73615265,"Avenida Presidente Juscelino Kubitschek, 567"
626,Jd Natal / Via Rio Branco,05:20,15,0,0,17,2024-11-01,-43.38983917,-21.73655109,"Avenida Presidente Juscelino Kubitschek, 313"
626,Jd Natal / Via Rio Branco,05:20,16,2,0,19,2024-11-01,-43.38690865,-21.73855751,"Avenida Olavo Bilac, 985"
626,Jd Natal / Via Rio Branco,05:20,17,0,0,19,2024-11-01,-43.3855629,-21.73973625,"Avenida Olavo Bilac, 763"
626,Jd Natal / Via Rio Branco,05:20,18,0,0,19,2024-11-01,-43.38416373,-21.74041748,"Avenida Olavo Bilac, 617"
626,Jd Natal / Via Rio Branco,05:20,19,0,0,19,2024-11-01,-43.38272929,-21.74062266,"Avenida Olavo Bilac, 495"
626,Jd Natal / Via Rio Branco,05:20,20,1,0,20,2024-11-01,-43.38000107,-21.73887062,"Avenida Olavo Bilac, 131"
626,Jd Natal / Via Rio Branco,05:20,21,0,0,20,2024-11-01,-43.37705552,-21.73937502,"Rua Bernardo Mascarenhas, 1697"
626,Jd Natal / Via Rio Branco,05:20,22,0,0,20,2024-11-01,-43.37521744,-21.74103001,"Rua Bernardo Mascarenhas, 1425"
626,Jd Natal / Via Rio Branco,05:20,23,0,1,19,2024-11-01,-43.37414551,-21.74197388,"Rua Bernardo Mascarenhas, 1277"
626,Jd Natal / Via Rio Branco,05:20,24,0,1,18,2024-11-01,-43.37301254,-21.74280167,"Rua Bernardo Mascarenhas, 1125"
626,Jd Natal / Via Rio Branco,05:20,25,0,1,17,2024-11-01,-43.37057906,-21.74428636,"Rua Bernardo Mascarenhas, 829"
626,Jd Natal / Via Rio Branco,05:20,26,0,0,17,2024-11-01,-43.3690629,-21.74511871,"Rua Bernardo Mascarenhas, 647"
626,Jd Natal / Via Rio Branco,05:20,27,0,0,17,2024-11-01,-43.3676796,-21.74591987,"Rua Bernardo Mascarenhas, 477"
626,Jd Natal / Via Rio Branco,05:20,28,0,0,17,2024-11-01,-43.36540222,-21.74591255,"Avenida Coronel Vidal, 249"
626,Jd Natal / Via Rio Branco,05:20,29,0,1,16,2024-11-01,-43.36340332,-21.74700281,"Avenida Rui Barbosa, 11"
626,Jd Natal / Via Rio Branco,05:20,30,0,0,16,2024-11-01,-43.35760498,-21.74868965,"Avenida dos Andradas, 1103"
