routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
735,VILA ESPERANÇA II,10073801,06:30,1,0,0,0,2024-11-02,-43.44416905,-21.68750394,06:30,"Rua Custódio Lopes de Matos, 475"
735,VILA ESPERANÇA II,10073820,06:30,2,3,0,3,2024-11-02,-43.4434601,-21.68830841,06:30:54,"Rua Custódio Lopes de Matos, 353"
735,VILA ESPERANÇA II,10073905,06:30,3,3,1,5,2024-11-02,-43.44227386,-21.68860323,06:31:34,"Rua Custódio Lopes de Matos, 233"
735,VILA ESPERANÇA II,10073904,06:30,4,0,0,5,2024-11-02,-43.44018495,-21.68826902,06:32:14,"Rua Custódio Lopes de Matos, 15"
735,VILA ESPERANÇA II,10074632,06:30,5,1,0,6,2024-11-02,-43.43882537,-21.68791008,06:33:14,"Rua Dona Ana Sales, 361"
735,VILA ESPERANÇA II,10073891,06:30,6,0,0,6,2024-11-02,-43.43698192,-21.68762958,06:33:47,"Rua dos Guararapes, 391"
735,VILA ESPERANÇA II,10073872,06:30,7,0,0,6,2024-11-02,-43.43780518,-21.68808771,06:34:21,"Avenida Inês Garcia, 400"
735,VILA ESPERANÇA II,10074637,06:30,8,0,0,6,2024-11-02,-43.43779714,-21.68962387,06:34:54,"Rua Evaristo da Veiga, 391"
735,VILA ESPERANÇA II,10073630,06:30,9,0,0,6,2024-11-02,-43.43704559,-21.6899913,06:35:27,"Rua Henrique Dias, 327"
735,VILA ESPERANÇA II,10070208,06:30,10,0,5,1,2024-11-02,-43.43510031,-21.68936712,06:36:01,"Rua Henrique Dias, 125"
735,VILA ESPERANÇA II,10069926,06:30,11,2,0,3,2024-11-02,-43.43422616,-21.68910243,06:36:34,"Rua Henrique Dias, 33"
735,VILA ESPERANÇA II,10070262,06:30,12,0,0,3,2024-11-02,-43.43270051,-21.69100571,06:36:54,Avenida Presidente Juscelino Kubitschek
735,VILA ESPERANÇA II,10070403,06:30,13,0,2,1,2024-11-02,-43.43220901,-21.69226456,06:37:14,"Avenida Presidente Juscelino Kubitschek, 6313"
735,VILA ESPERANÇA II,10070398,06:30,14,0,0,1,2024-11-02,-43.43114471,-21.69452095,06:37:34,"Avenida Presidente Juscelino Kubitschek, 6145"
735,VILA ESPERANÇA II,10070414,06:30,15,0,0,1,2024-11-02,-43.4296527,-21.69548979,06:37:44,"Avenida Presidente Juscelino Kubitschek, 5901"
735,VILA ESPERANÇA II,10074208,06:30,16,0,0,1,2024-11-02,-43.42842102,-21.69607162,06:37:54,"Avenida Presidente Juscelino Kubitschek, 5890"
735,VILA ESPERANÇA II,10070408,06:30,17,0,0,1,2024-11-02,-43.42580032,-21.69803441,06:38:14,"Avenida Presidente Juscelino Kubitschek, 5637"
735,VILA ESPERANÇA II,10069612,06:30,18,0,0,1,2024-11-02,-43.42345428,-21.6999334,06:40:14,"Avenida Presidente Juscelino Kubitschek, 5531"
