routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
520,Aeroporto,10071090,05:00:00,36,22,2,22,2025-01-02T00:00:00.000Z,-43.349991800000,-21.759861420000,"Avenida Barão do Rio Branco, 2037"
520,Aeroporto,10072986,05:00:00,27,0,0,0,2025-01-02T00:00:00.000Z,-43.363685610000,-21.782396320000,"Avenida Doutor Paulo Japiassu Coelho, 630"
520,Aeroporto,10070328,05:00:00,5,3,0,7,2025-01-02T00:00:00.000Z,-43.390995260000,-21.791031170000,"Rua Acácio Alves Alvim, 2520"
520,Aeroporto,10071028,05:00:00,18,0,0,5,2025-01-02T00:00:00.000Z,-43.372095340000,-21.793649240000,"Avenida Prefeito Mello Reis, 501"
520,Aeroporto,10070931,05:00:00,9,0,0,4,2025-01-02T00:00:00.000Z,-43.388776550000,-21.795834550000,"Rua dos Pinheirais, 255"
520,Aeroporto,10391000,05:00:00,11,1,0,5,2025-01-02T00:00:00.000Z,-43.388844130000,-21.798941490000,"Rua dos Pinheirais, 141"
520,Aeroporto,10070323,05:00:00,2,1,0,2,2025-01-02T00:00:00.000Z,-43.391278690000,-21.786463570000,"Rua Acácio Alves Alvim, 2076"
520,Aeroporto,10072823,05:00:00,25,0,0,0,2025-01-02T00:00:00.000Z,-43.364752180000,-21.784700410000,"Avenida Doutor Paulo Japiassu Coelho, 320"
520,Aeroporto,10071104,05:00:00,37,0,0,22,2025-01-02T00:00:00.000Z,-43.350868230000,-21.756460190000,"Avenida Barão do Rio Branco, 1655"
520,Aeroporto,10074440,05:00:00,38,10,0,32,2025-01-02T00:00:00.000Z,-43.350521320000,-21.754441080000,"Rua Silva Jardim, 152"
520,Aeroporto,10070939,05:00:00,8,0,1,4,2025-01-02T00:00:00.000Z,-43.390434790000,-21.794486710000,"Rua das Margaridas, 130"
520,Aeroporto,10070981,05:00:00,15,0,0,5,2025-01-02T00:00:00.000Z,-43.384414670000,-21.793138500000,Avenida Guadalajara - Aeroporto da Serrinha
520,Aeroporto,10070321,05:00:00,3,0,0,2,2025-01-02T00:00:00.000Z,-43.390906050000,-21.788278950000,"Rua Acácio Alves Alvim, 2286"
520,Aeroporto,10070983,05:00:00,16,0,0,5,2025-01-02T00:00:00.000Z,-43.381141070000,-21.795972820000,"Avenida Guadalajara, 535"
520,Aeroporto,10070370,05:00:00,4,4,2,4,2025-01-02T00:00:00.000Z,-43.390575690000,-21.789694060000,"Rua Acácio Alves Alvim, 2384"
520,Aeroporto,10070999,05:00:00,13,0,0,5,2025-01-02T00:00:00.000Z,-43.385056850000,-21.797164780000,"Rua das Margaridas, 192"
520,Aeroporto,10070893,05:00:00,6,0,1,6,2025-01-02T00:00:00.000Z,-43.392467500000,-21.792297360000,"Rua das Rosas, 150"
520,Aeroporto,10072818,05:00:00,22,0,1,3,2025-01-02T00:00:00.000Z,-43.363783480000,-21.788779140000,"Avenida Deusdedith Salgado, 1351"
520,Aeroporto,10072822,05:00:00,26,0,0,0,2025-01-02T00:00:00.000Z,-43.364978790000,-21.783510210000,"Avenida Doutor Paulo Japiassu Coelho, 528"
520,Aeroporto,10071096,05:00:00,34,1,0,1,2025-01-02T00:00:00.000Z,-43.347631230000,-21.768984840000,"Avenida Barão do Rio Branco, 3105"
520,Aeroporto,10071087,05:00:00,35,2,1,2,2025-01-02T00:00:00.000Z,-43.348548910000,-21.765426560000,"Avenida Barão do Rio Branco, 2675"
520,Aeroporto,10073697,05:00:00,14,0,0,5,2025-01-02T00:00:00.000Z,-43.384767530000,-21.795087810000,"Rua das Margaridas, 60"
520,Aeroporto,10072819,05:00:00,21,0,0,4,2025-01-02T00:00:00.000Z,-43.364950100000,-21.790440180000,"Avenida Deusdedith Salgado, 1597"
520,Aeroporto,10069810,05:00:00,30,1,0,1,2025-01-02T00:00:00.000Z,-43.355831500000,-21.775662250000,"Avenida Presidente Itamar Franco, 2463"
520,Aeroporto,10070940,05:00:00,10,0,0,4,2025-01-02T00:00:00.000Z,-43.388709790000,-21.796922360000,"Rua dos Pinheirais, 225"
520,Aeroporto,10390999,05:00:00,7,0,1,5,2025-01-02T00:00:00.000Z,-43.391711460000,-21.793330810000,"Rua das Margaridas, 845"
520,Aeroporto,10072820,05:00:00,20,0,1,4,2025-01-02T00:00:00.000Z,-43.366055010000,-21.793181750000,"Avenida Deusdedith Salgado, 1945"
520,Aeroporto,10072963,05:00:00,31,2,1,2,2025-01-02T00:00:00.000Z,-43.354705810000,-21.774360660000,"Avenida Presidente Itamar Franco, 2335"
520,Aeroporto,10072825,05:00:00,23,1,2,2,2025-01-02T00:00:00.000Z,-43.362385270000,-21.787457900000,"Avenida Deusdedith Salgado, 1189"
520,Aeroporto,10072824,05:00:00,24,0,2,0,2025-01-02T00:00:00.000Z,-43.363301160000,-21.785971820000,"Avenida Doutor Paulo Japiassu Coelho, 142"
520,Aeroporto,10070989,05:00:00,17,0,0,5,2025-01-02T00:00:00.000Z,-43.374117610000,-21.794126290000,"Avenida Prefeito Mello Reis, 651"
520,Aeroporto,10071964,05:00:00,33,0,0,0,2025-01-02T00:00:00.000Z,-43.348846440000,-21.770535030000,"Rua Doutor Romualdo, 155"
520,Aeroporto,10069811,05:00:00,32,0,2,0,2025-01-02T00:00:00.000Z,-43.352050780000,-21.771301270000,"Avenida Presidente Itamar Franco, 1901"
520,Aeroporto,10070302,05:00:00,12,0,0,5,2025-01-02T00:00:00.000Z,-43.386893750000,-21.799548220000,"Rua Tiago Machado dos Santos, 200"
520,Aeroporto,10072905,05:00:00,28,0,0,0,2025-01-02T00:00:00.000Z,-43.362110630000,-21.781216720000,"Avenida Presidente Itamar Franco, 3261"
520,Aeroporto,10072911,05:00:00,29,0,0,0,2025-01-02T00:00:00.000Z,-43.358677950000,-21.778109020000,"Avenida Presidente Itamar Franco, 3001"
520,Aeroporto,10071019,05:00:00,19,0,0,5,2025-01-02T00:00:00.000Z,-43.369075780000,-21.794628140000,"Avenida Prefeito Mello Reis, 301"
520,Aeroporto,10070311,05:00:00,1,1,0,1,2025-01-02T00:00:00.000Z,-43.391616110000,-21.784974420000,"Rua Acácio Alves Alvim, 1916 - Ponto Final do Aeroporto"
520,Aeroporto,10072992,05:20:00,13,0,0,0,2025-01-02T00:00:00.000Z,-43.362698790000,-21.786809920000,"Avenida Doutor Paulo Japiassu Coelho, 109"
520,Aeroporto,10070241,05:20:00,27,1,0,1,2025-01-02T00:00:00.000Z,-43.391956560000,-21.800366610000,"Rua Porto Alegre, 120"
520,Aeroporto,10070389,05:20:00,44,0,0,4,2025-01-02T00:00:00.000Z,-43.396032700000,-21.793602410000,"Rua Otília de Souza Leal, 1171"
520,Aeroporto,10070301,05:20:00,51,0,0,4,2025-01-02T00:00:00.000Z,-43.390238720000,-21.785406780000,"Rua das Esmeraldas, 165"
520,Aeroporto,10070874,05:20:00,42,0,0,4,2025-01-02T00:00:00.000Z,-43.401194570000,-21.797302350000,"Alameda dos Manacás, 150"
520,Aeroporto,10073013,05:20:00,6,0,0,0,2025-01-02T00:00:00.000Z,-43.351871010000,-21.770731280000,"Avenida Presidente Itamar Franco, 1840"
520,Aeroporto,10070850,05:20:00,3,0,9,0,2025-01-02T00:00:00.000Z,-43.349557910000,-21.762090170000,"Avenida Barão do Rio Branco, 2300"
520,Aeroporto,10072990,05:20:00,14,0,0,0,2025-01-02T00:00:00.000Z,-43.363550070000,-21.788155390000,"Avenida Deusdedith Salgado, 1298"
520,Aeroporto,10071047,05:20:00,26,0,0,0,2025-01-02T00:00:00.000Z,-43.390952470000,-21.801421380000,"Rua das Petúnias, 100"
520,Aeroporto,10070234,05:20:00,37,0,0,0,2025-01-02T00:00:00.000Z,-43.399661940000,-21.800059430000,"Rua Natal, 350"
520,Aeroporto,10070339,05:20:00,43,0,0,4,2025-01-02T00:00:00.000Z,-43.397624850000,-21.794322330000,"Rua Otília de Souza Leal, 1405"
520,Aeroporto,10070992,05:20:00,21,0,0,2,2025-01-02T00:00:00.000Z,-43.384613270000,-21.794603240000,"Rua das Margaridas, 10"
520,Aeroporto,10072488,05:20:00,34,0,0,1,2025-01-02T00:00:00.000Z,-43.397981760000,-21.803438730000,"Rua Brasília, 327"
520,Aeroporto,10072987,05:20:00,9,0,0,0,2025-01-02T00:00:00.000Z,-43.359088900000,-21.778182980000,"Avenida Presidente Itamar Franco, 3050"
520,Aeroporto,10069525,05:20:00,31,0,0,1,2025-01-02T00:00:00.000Z,-43.396766660000,-21.803132270000,"Rua Maceió, 470"
520,Aeroporto,10391001,05:20:00,50,0,0,4,2025-01-02T00:00:00.000Z,-43.389949500000,-21.786884810000,"Rua das Esmeraldas, 283"
520,Aeroporto,10071101,05:20:00,24,0,0,1,2025-01-02T00:00:00.000Z,-43.388441450000,-21.800812190000,"Rua das Petúnias, 122"
520,Aeroporto,10070877,05:20:00,39,0,0,0,2025-01-02T00:00:00.000Z,-43.401304890000,-21.797780910000,"Rua Natal, 4"
520,Aeroporto,10391003,05:20:00,48,0,0,4,2025-01-02T00:00:00.000Z,-43.389551760000,-21.788697260000,"Rua das Esmeraldas, 435"
520,Aeroporto,10074211,05:20:00,41,4,0,4,2025-01-02T00:00:00.000Z,-43.402284140000,-21.797528580000,"Rua Nestor Vasconcelos Netto, 32"
520,Aeroporto,10072909,05:20:00,7,0,0,0,2025-01-02T00:00:00.000Z,-43.355148240000,-21.774674510000,"Avenida Presidente Itamar Franco, 2360"
520,Aeroporto,10069529,05:20:00,25,0,1,0,2025-01-02T00:00:00.000Z,-43.389688010000,-21.801173960000,"Rua das Petúnias, 55"
520,Aeroporto,10072988,05:20:00,16,1,0,3,2025-01-02T00:00:00.000Z,-43.365813490000,-21.791688440000,"Avenida Deusdedith Salgado, 1700"
520,Aeroporto,10074440,05:20:00,1,3,0,3,2025-01-02T00:00:00.000Z,-43.350521320000,-21.754441080000,"Rua Silva Jardim, 152"
520,Aeroporto,10071027,05:20:00,19,0,1,2,2025-01-02T00:00:00.000Z,-43.374141690000,-21.793867110000,"Avenida Prefeito Mello Reis, 650"
520,Aeroporto,10072961,05:20:00,8,0,0,0,2025-01-02T00:00:00.000Z,-43.356761650000,-21.775926440000,"Avenida Presidente Itamar Franco, 2520"
520,Aeroporto,10070853,05:20:00,4,1,0,1,2025-01-02T00:00:00.000Z,-43.348877890000,-21.764589280000,"Avenida Barão do Rio Branco, 2570"
520,Aeroporto,10072757,05:20:00,5,0,1,0,2025-01-02T00:00:00.000Z,-43.350345380000,-21.768384770000,"Avenida Presidente Itamar Franco, 1622"
