routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
724,SANTA LUCIA / D.INDUSTRIAL,10073894,05:10,1,0,0,0,2024-11-01,-43.41743871,-21.70815189,05:10,"Rua Tenente Guimarães, 106 - Ponto Final da Linha 724"
724,SANTA LUCIA / D.INDUSTRIAL,10071228,05:10,2,0,0,0,2024-11-01,-43.41823578,-21.70698166,05:12:39,"Avenida Doutor Bezerra de Menezes, 999"
724,SANTA LUCIA / D.INDUSTRIAL,10071221,05:10,3,0,0,0,2024-11-01,-43.41910958,-21.7061395,05:12:59,"Avenida Doutor Bezerra de Menezes, 795"
724,SANTA LUCIA / D.INDUSTRIAL,10071139,05:10,4,0,0,0,2024-11-01,-43.41998041,-21.70518761,05:13:19,"Avenida Doutor Bezerra de Menezes, 665"
724,SANTA LUCIA / D.INDUSTRIAL,10071134,05:10,5,0,0,0,2024-11-01,-43.42154753,-21.70357211,05:13:39,"Avenida Doutor Bezerra de Menezes, 455"
724,SANTA LUCIA / D.INDUSTRIAL,10071130,05:10,6,0,0,0,2024-11-01,-43.42289424,-21.70227808,05:13:59,"Avenida Doutor Bezerra de Menezes, 295"
724,SANTA LUCIA / D.INDUSTRIAL,10071167,05:10,7,0,0,0,2024-11-01,-43.42438519,-21.70074376,05:13:59,"Avenida Doutor Bezerra de Menezes, 27"
724,SANTA LUCIA / D.INDUSTRIAL,10071849,05:10,8,0,0,0,2024-11-01,-43.42571206,-21.7014123,05:14:39,"Rua General Almerindo da Silva Gomes, 200"
724,SANTA LUCIA / D.INDUSTRIAL,10071815,05:10,9,0,0,0,2024-11-01,-43.42592394,-21.70261574,05:14:49,"Rua Guimarães Júnior, 90"
724,SANTA LUCIA / D.INDUSTRIAL,10071820,05:10,10,0,0,0,2024-11-01,-43.42565429,-21.70424665,05:14:59,"Rua Guimarães Júnior, 234"
724,SANTA LUCIA / D.INDUSTRIAL,10071690,05:10,11,0,0,0,2024-11-01,-43.42546105,-21.70529747,05:15:33,"Rua Guimarães Júnior, 300"
724,SANTA LUCIA / D.INDUSTRIAL,10071694,05:10,12,0,0,0,2024-11-01,-43.42529345,-21.70643806,05:15:53,"Rua Guimarães Júnior, 410"
724,SANTA LUCIA / D.INDUSTRIAL,10071652,05:10,13,0,0,0,2024-11-01,-43.42474604,-21.70882963,05:16:13,"Rua Guimarães Júnior, 556"
724,SANTA LUCIA / D.INDUSTRIAL,10406455,05:10,14,0,0,0,2024-11-01,-43.42448389,-21.71053076,05:16:33,"Rua Guimarães Júnior, 726"
724,SANTA LUCIA / D.INDUSTRIAL,10071743,05:10,15,1,0,1,2024-11-01,-43.42427695,-21.71186447,05:16:53,"Rua Guimarães Júnior, 797"
724,SANTA LUCIA / D.INDUSTRIAL,10071570,05:10,16,0,0,1,2024-11-01,-43.42499851,-21.7121443,05:17:19,"Rua José Simpliciano Alves, 170"
724,SANTA LUCIA / D.INDUSTRIAL,10071496,05:10,17,1,0,2,2024-11-01,-43.42550123,-21.71126556,05:17:39,"Rua Salvador Del Duca, 363 - Ponto Final da Linha 721"
724,SANTA LUCIA / D.INDUSTRIAL,10071531,05:10,18,1,0,3,2024-11-01,-43.42572773,-21.70999952,05:17:59,"Rua Salvador Del Duca, 775"
724,SANTA LUCIA / D.INDUSTRIAL,10071614,05:10,19,1,0,4,2024-11-01,-43.42597961,-21.70870972,05:18:19,"Rua Salvador Del Duca, 725"
724,SANTA LUCIA / D.INDUSTRIAL,10071610,05:10,20,0,0,4,2024-11-01,-43.42617035,-21.70775414,05:19:58,"Rua Salvador Del Duca, 633"
724,SANTA LUCIA / D.INDUSTRIAL,10071626,05:10,21,0,0,4,2024-11-01,-43.42632079,-21.70690155,05:20:18,"Rua Salvador Del Duca, 585"
724,SANTA LUCIA / D.INDUSTRIAL,10071641,05:10,22,0,0,4,2024-11-01,-43.42661667,-21.70528984,05:20:38,"Rua Salvador Del Duca, 451"
724,SANTA LUCIA / D.INDUSTRIAL,10071581,05:10,23,0,0,4,2024-11-01,-43.42677153,-21.70431371,05:20:58,"Rua Salvador Del Duca, 343"
724,SANTA LUCIA / D.INDUSTRIAL,10071202,05:10,24,0,0,4,2024-11-01,-43.42801738,-21.70193291,05:21:04,"Rua Álvaro Cruz Lemos, 220"
724,SANTA LUCIA / D.INDUSTRIAL,10069647,05:10,25,0,0,4,2024-11-01,-43.4288874,-21.70198155,05:21:56,"Avenida Doutor Simeão de Faria, 290"
724,SANTA LUCIA / D.INDUSTRIAL,10070479,05:10,26,1,1,4,2024-11-01,-43.43015806,-21.70319136,05:22:49,"Avenida Doutor Simeão de Faria, 410"
724,SANTA LUCIA / D.INDUSTRIAL,10070476,05:10,27,0,0,4,2024-11-01,-43.43131592,-21.70462513,05:23:42,"Avenida Doutor Simeão de Faria, 600"
724,SANTA LUCIA / D.INDUSTRIAL,10074341,05:10,28,0,0,4,2024-11-01,-43.43255329,-21.70508606,05:24:34,"Rua Monsenhor Francisco de Paula Salgado, 66"
724,SANTA LUCIA / D.INDUSTRIAL,10074331,05:10,29,0,0,4,2024-11-01,-43.43391705,-21.70448875,05:24:54,"Rua Monsenhor Francisco de Paula Salgado, 194"
724,SANTA LUCIA / D.INDUSTRIAL,10074330,05:10,30,0,0,4,2024-11-01,-43.43479717,-21.70409289,05:25:14,"Rua Monsenhor Francisco de Paula Salgado, 290"
724,SANTA LUCIA / D.INDUSTRIAL,10074480,05:10,31,3,0,7,2024-11-01,-43.4361434,-21.70395698,05:25:34,"Rua Antônio José Cosso, 111"
724,SANTA LUCIA / D.INDUSTRIAL,10074479,05:10,32,0,0,7,2024-11-01,-43.4366802,-21.70519915,05:25:54,"Rua Jair de Oliveira Pires, 385"
724,SANTA LUCIA / D.INDUSTRIAL,10074482,05:10,33,0,0,7,2024-11-01,-43.43569569,-21.70560597,05:26:14,"Rua Jair de Oliveira Pires, 275"
