routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
710,NOVO TRIUNFO,10071099,05:20,1,5,0,5,2024-11-02,-43.34804809,-21.75911568,05:20,"Avenida Getúlio Vargas, 661"
710,NOVO TRIUNFO,10071116,05:20,2,11,5,11,2024-11-02,-43.34295273,-21.76057053,05:25:39,"Travessa Doutor Prisco, 30"
710,NOVO TRIUNFO,10070900,05:20,3,0,11,0,2024-11-02,-43.34937286,-21.75488663,05:27:59,"Avenida Francisco Bernardino, 582"
710,NOVO TRIUNFO,10074758,05:20,4,1,0,1,2024-11-02,-43.35174942,-21.74833298,05:30:19,"Avenida Brasil, 3762"
710,NOVO TRIUNFO,10074769,05:20,5,8,0,9,2024-11-02,-43.35479736,-21.74449158,05:31:59,"Avenida Brasil, 2872"
710,NOVO TRIUNFO,10074617,05:20,6,0,0,9,2024-11-02,-43.35712433,-21.744133,05:32:59,"Avenida Brasil, 4200"
710,NOVO TRIUNFO,10074620,05:20,7,0,0,9,2024-11-02,-43.35931015,-21.74397659,05:33:29,"Rua Américo Lobo, 421"
710,NOVO TRIUNFO,10074625,05:20,8,2,0,11,2024-11-02,-43.36394501,-21.74394472,05:33:59,"Rua Américo Lobo, 56"
710,NOVO TRIUNFO,10074596,05:20,9,0,1,10,2024-11-02,-43.36631393,-21.74326484,05:35:11,"Avenida Brasil, 538"
710,NOVO TRIUNFO,10074604,05:20,10,0,0,10,2024-11-02,-43.36735916,-21.74192503,05:35:40,"Avenida Brasil, 5555"
710,NOVO TRIUNFO,10074605,05:20,11,0,0,10,2024-11-02,-43.36945343,-21.7400074,05:36,"Avenida Brasil, 6150"
710,NOVO TRIUNFO,10074606,05:20,12,1,0,11,2024-11-02,-43.37488174,-21.73755455,05:37,"Avenida Brasil, 11250 em frente ao Terminal Rodoviário"
710,NOVO TRIUNFO,10074607,05:20,13,0,0,11,2024-11-02,-43.37690735,-21.73721504,05:37:40,"Avenida Brasil, 5000"
710,NOVO TRIUNFO,10074609,05:20,14,0,0,11,2024-11-02,-43.37965393,-21.73678207,05:38,"Avenida Brasil, 7340"
710,NOVO TRIUNFO,10074672,05:20,15,0,0,11,2024-11-02,-43.38383102,-21.73693848,05:38:40,"Avenida Brasil, 7690"
710,NOVO TRIUNFO,10074679,05:20,16,0,0,11,2024-11-02,-43.39021683,-21.73627853,05:40,"Avenida Presidente Juscelino Kubitschek, 324"
710,NOVO TRIUNFO,10074678,05:20,17,0,0,11,2024-11-02,-43.39201355,-21.73573494,05:40:40,"Avenida Presidente Juscelino Kubitschek, 456"
710,NOVO TRIUNFO,10074682,05:20,18,0,1,10,2024-11-02,-43.39437866,-21.73438644,05:41,"Avenida Presidente Juscelino Kubitschek, 850"
710,NOVO TRIUNFO,10074639,05:20,19,0,0,10,2024-11-02,-43.39553452,-21.73157883,05:42:40,"Avenida Presidente Juscelino Kubitschek, 1000"
710,NOVO TRIUNFO,10074657,05:20,20,1,0,11,2024-11-02,-43.39614201,-21.72715187,05:43:41,"Avenida Presidente Juscelino Kubitschek, 1600"
710,NOVO TRIUNFO,10074656,05:20,21,3,1,13,2024-11-02,-43.3963691,-21.72212446,05:44:41,"Avenida Presidente Juscelino Kubitschek, 2400"
710,NOVO TRIUNFO,10074660,05:20,22,0,0,13,2024-11-02,-43.40008164,-21.71887305,05:45:41,"Avenida Presidente Juscelino Kubitschek, 2900"
710,NOVO TRIUNFO,10070129,05:20,23,0,0,13,2024-11-02,-43.405159,-21.71617889,05:46:41,"Avenida Presidente Juscelino Kubitschek, 3200"
710,NOVO TRIUNFO,10074108,05:20,24,1,5,9,2024-11-02,-43.40818024,-21.71435738,05:47:01,"Avenida Presidente Juscelino Kubitschek, 3450"
710,NOVO TRIUNFO,10074115,05:20,25,1,0,10,2024-11-02,-43.41007233,-21.7133503,05:47:41,"Avenida Presidente Juscelino Kubitschek, 3680"
710,NOVO TRIUNFO,10074124,05:20,26,0,0,10,2024-11-02,-43.41643906,-21.70686722,05:49:21,"Avenida Presidente Juscelino Kubitschek, 4820"
710,NOVO TRIUNFO,10074192,05:20,27,0,0,10,2024-11-02,-43.41836166,-21.70477867,05:49:49,"Avenida Presidente Juscelino Kubitschek, 5060"
710,NOVO TRIUNFO,10074188,05:20,28,0,1,9,2024-11-02,-43.42123032,-21.70178604,05:50:17,"Avenida Presidente Juscelino Kubitschek, 5350"
710,NOVO TRIUNFO,10074204,05:20,29,0,0,9,2024-11-02,-43.42195892,-21.7010498,05:50:45,"Avenida Presidente Juscelino Kubitschek, 5680"
710,NOVO TRIUNFO,10074198,05:20,30,0,2,7,2024-11-02,-43.42481995,-21.69846153,05:51:13,"Avenida Presidente Juscelino Kubitschek, 5570"
710,NOVO TRIUNFO,10074208,05:20,31,0,3,4,2024-11-02,-43.42842102,-21.69607162,05:51:41,"Avenida Presidente Juscelino Kubitschek, 5890"
710,NOVO TRIUNFO,10074152,05:20,32,0,0,4,2024-11-02,-43.43053055,-21.6946728,05:52:01,"Avenida Presidente Juscelino Kubitschek, 6080"
