routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
426,Grajaú,10071045,05:30,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,05:38:01,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,05:30,8,0,0,0,2024-11-01,-43.34649277,-21.74835014,05:38:20,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,05:30,9,2,0,2,2024-11-01,-43.34552002,-21.74806023,05:38:41,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,05:30,10,0,0,2,2024-11-01,-43.34449375,-21.74793096,05:39:21,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,05:30,11,1,0,3,2024-11-01,-43.34414935,-21.74667853,05:39:41,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,05:30,12,1,0,4,2024-11-01,-43.34370714,-21.74557818,05:40:01,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,05:30,13,6,0,10,2024-11-01,-43.34339905,-21.74435615,05:40:21,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,05:30,14,0,0,10,2024-11-01,-43.34434539,-21.74339996,05:42:09,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,07:10,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,07:20:31,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,07:10,8,1,0,1,2024-11-01,-43.34649277,-21.74835014,07:20:51,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,07:10,9,1,0,2,2024-11-01,-43.34552002,-21.74806023,07:21:45,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,07:10,10,0,0,2,2024-11-01,-43.34449375,-21.74793096,07:22:05,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,07:10,11,1,0,3,2024-11-01,-43.34414935,-21.74667853,07:22:23,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,07:10,12,1,0,4,2024-11-01,-43.34370714,-21.74557818,07:23:31,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,07:10,13,5,0,9,2024-11-01,-43.34339905,-21.74435615,07:23:51,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,07:10,14,0,0,9,2024-11-01,-43.34434539,-21.74339996,07:24:11,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,08:20,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,08:29:25,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,08:20,8,3,0,3,2024-11-01,-43.34649277,-21.74835014,08:42:45,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,08:20,9,1,0,4,2024-11-01,-43.34552002,-21.74806023,08:43:05,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,08:20,10,0,0,4,2024-11-01,-43.34449375,-21.74793096,08:43:25,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,08:20,11,0,0,4,2024-11-01,-43.34414935,-21.74667853,08:43:45,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,08:20,12,0,0,4,2024-11-01,-43.34370714,-21.74557818,08:44:05,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,08:20,13,5,0,9,2024-11-01,-43.34339905,-21.74435615,08:44:25,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,08:20,14,0,0,9,2024-11-01,-43.34434539,-21.74339996,08:44:45,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,09:05,7,1,0,1,2024-11-01,-43.34578609,-21.74861398,09:31:58,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,09:05,8,0,0,1,2024-11-01,-43.34649277,-21.74835014,09:32:18,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,09:05,9,2,0,3,2024-11-01,-43.34552002,-21.74806023,09:32:38,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,09:05,10,0,0,3,2024-11-01,-43.34449375,-21.74793096,09:32:58,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,09:05,11,1,0,4,2024-11-01,-43.34414935,-21.74667853,09:33:18,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,09:05,12,2,0,6,2024-11-01,-43.34370714,-21.74557818,09:33:38,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,09:05,13,3,0,9,2024-11-01,-43.34339905,-21.74435615,09:33:58,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,09:05,14,0,0,9,2024-11-01,-43.34434539,-21.74339996,09:34:18,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071108,10:35,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,10:37:53,"Avenida Getúlio Vargas, 835"
426,Grajaú,10070903,10:35,2,4,0,4,2024-11-01,-43.34353638,-21.75967216,10:41:33,"Avenida Francisco Bernardino, 162"
426,Grajaú,10073810,10:35,3,0,0,4,2024-11-01,-43.34828949,-21.75475502,10:43:43,"Rua Benjamin Constant, 369"
426,Grajaú,10070909,10:35,4,0,0,4,2024-11-01,-43.34473038,-21.75289726,10:45:53,"Rua Professor Lander, 42"
426,Grajaú,10070902,10:35,5,0,4,0,2024-11-01,-43.34399414,-21.75102997,10:46:33,"Rua Nossa Senhora do Líbano, 10"
426,Grajaú,10071070,10:35,6,2,0,2,2024-11-01,-43.34458923,-21.7491188,10:47:03,"Rua Nossa Senhora do Líbano, 188"
426,Grajaú,10071045,10:35,7,0,2,0,2024-11-01,-43.34578609,-21.74861398,10:47:33,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,10:35,8,0,0,0,2024-11-01,-43.34649277,-21.74835014,10:48:03,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,10:35,9,1,0,1,2024-11-01,-43.34552002,-21.74806023,10:48:33,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,10:35,10,0,0,1,2024-11-01,-43.34449375,-21.74793096,10:49:03,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,10:35,11,2,0,3,2024-11-01,-43.34414935,-21.74667853,10:49:33,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,10:35,12,0,0,3,2024-11-01,-43.34370714,-21.74557818,10:49:53,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,10:35,13,5,0,8,2024-11-01,-43.34339905,-21.74435615,10:50:33,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,10:35,14,0,0,8,2024-11-01,-43.34434539,-21.74339996,10:50:53,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,11:20,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,11:32:23,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,11:20,8,0,0,0,2024-11-01,-43.34649277,-21.74835014,11:32:43,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,11:20,9,1,0,1,2024-11-01,-43.34552002,-21.74806023,11:34:03,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,11:20,10,0,0,1,2024-11-01,-43.34449375,-21.74793096,11:34:21,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,11:20,11,0,0,1,2024-11-01,-43.34414935,-21.74667853,11:34:39,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,11:20,12,2,0,3,2024-11-01,-43.34370714,-21.74557818,11:35:41,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,11:20,13,5,0,8,2024-11-01,-43.34339905,-21.74435615,11:36:43,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,11:20,14,0,0,8,2024-11-01,-43.34434539,-21.74339996,11:37:03,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,12:05,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,12:15:53,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,12:05,8,1,0,1,2024-11-01,-43.34649277,-21.74835014,12:16:08,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,12:05,9,2,0,3,2024-11-01,-43.34552002,-21.74806023,12:17:53,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,12:05,10,0,0,3,2024-11-01,-43.34449375,-21.74793096,12:18:23,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,12:05,11,0,0,3,2024-11-01,-43.34414935,-21.74667853,12:18:53,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,12:05,12,0,0,3,2024-11-01,-43.34370714,-21.74557818,12:19:54,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,12:05,13,3,0,6,2024-11-01,-43.34339905,-21.74435615,12:20:14,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,12:05,14,0,0,6,2024-11-01,-43.34434539,-21.74339996,12:20:34,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071045,12:50,7,0,0,0,2024-11-01,-43.34578609,-21.74861398,13:10:42,"Rua Roque Picorelli, 96"
426,Grajaú,10071040,12:50,8,0,0,0,2024-11-01,-43.34649277,-21.74835014,13:11:02,"Rua Roque Picorelli, 180"
426,Grajaú,10071082,12:50,9,1,0,1,2024-11-01,-43.34552002,-21.74806023,13:11:22,"Rua Gerardo Marini, 70"
426,Grajaú,10070920,12:50,10,0,0,1,2024-11-01,-43.34449375,-21.74793096,13:11:42,"Rua Nossa Senhora do Líbano, 350"
426,Grajaú,10070984,12:50,11,0,0,1,2024-11-01,-43.34414935,-21.74667853,13:12:02,"Rua Nossa Senhora do Líbano, 496"
426,Grajaú,10071035,12:50,12,1,0,2,2024-11-01,-43.34370714,-21.74557818,13:12:22,"Rua Nossa Senhora do Líbano, 600"
426,Grajaú,10071033,12:50,13,8,0,10,2024-11-01,-43.34339905,-21.74435615,13:12:42,"Rua Nossa Senhora do Líbano, 770"
426,Grajaú,10071499,12:50,14,0,0,10,2024-11-01,-43.34434539,-21.74339996,13:13:02,"Rua Professor Batista de Andrade, 55 - Ponto Final do Grajaú"
426,Grajaú,10071108,13:35,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,13:35,"Avenida Getúlio Vargas, 835"
426,Grajaú,10070903,13:35,2,9,0,9,2024-11-01,-43.34353638,-21.75967216,13:40:42,"Avenida Francisco Bernardino, 162"
426,Grajaú,10073810,13:35,3,0,0,9,2024-11-01,-43.34828949,-21.75475502,13:41:02,"Rua Benjamin Constant, 369"
426,Grajaú,10070909,13:35,4,1,0,10,2024-11-01,-43.34473038,-21.75289726,13:43:10,"Rua Professor Lander, 42"
426,Grajaú,10070902,13:35,5,0,0,10,2024-11-01,-43.34399414,-21.75102997,13:45:42,"Rua Nossa Senhora do Líbano, 10"
426,Grajaú,10071070,13:35,6,0,9,1,2024-11-01,-43.34458923,-21.7491188,13:46:02,"Rua Nossa Senhora do Líbano, 188"
426,Grajaú,10071108,15:50,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,15:50,"Avenida Getúlio Vargas, 835"
426,Grajaú,10070903,15:50,2,6,0,6,2024-11-01,-43.34353638,-21.75967216,15:53:27,"Avenida Francisco Bernardino, 162"
426,Grajaú,10073810,15:50,3,0,0,6,2024-11-01,-43.34828949,-21.75475502,15:55:39,"Rua Benjamin Constant, 369"
426,Grajaú,10070909,15:50,4,4,4,6,2024-11-01,-43.34473038,-21.75289726,15:57:43,"Rua Professor Lander, 42"
426,Grajaú,10070902,15:50,5,1,6,1,2024-11-01,-43.34399414,-21.75102997,15:59:47,"Rua Nossa Senhora do Líbano, 10"
426,Grajaú,10071070,15:50,6,0,0,1,2024-11-01,-43.34458923,-21.7491188,16:00:07,"Rua Nossa Senhora do Líbano, 188"
426,Grajaú,10071108,16:35,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,16:35,"Avenida Getúlio Vargas, 835"
426,Grajaú,10070903,16:35,2,7,0,7,2024-11-01,-43.34353638,-21.75967216,16:39:05,"Avenida Francisco Bernardino, 162"
426,Grajaú,10073810,16:35,3,0,0,7,2024-11-01,-43.34828949,-21.75475502,16:40:39,"Rua Benjamin Constant, 369"
426,Grajaú,10070909,16:35,4,0,0,7,2024-11-01,-43.34473038,-21.75289726,16:43:22,"Rua Professor Lander, 42"
426,Grajaú,10070902,16:35,5,0,0,7,2024-11-01,-43.34399414,-21.75102997,16:46:05,"Rua Nossa Senhora do Líbano, 10"
426,Grajaú,10071070,16:35,6,0,7,0,2024-11-01,-43.34458923,-21.7491188,16:46:25,"Rua Nossa Senhora do Líbano, 188"
426,Grajaú,10071108,18:05,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,18:05,"Avenida Getúlio Vargas, 835"
426,Grajaú,10070903,18:05,2,5,0,5,2024-11-01,-43.34353638,-21.75967216,18:11,"Avenida Francisco Bernardino, 162"
426,Grajaú,10073810,18:05,3,0,0,5,2024-11-01,-43.34828949,-21.75475502,18:14,"Rua Benjamin Constant, 369"
