routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
436,Linhares,10071108,06:50,1,0,0,0,2024-11-01,-43.34933186,-21.75814461,06:50,"Avenida Getúlio Vargas, 835"
436,Linhares,10070903,06:50,2,1,0,1,2024-11-01,-43.34353638,-21.75967216,06:54:29,"Avenida Francisco Bernardino, 162"
436,Linhares,10073810,06:50,3,0,1,0,2024-11-01,-43.34828949,-21.75475502,06:57:10,"Rua Benjamin Constant, 369"
436,Linhares,10070909,06:50,4,0,0,0,2024-11-01,-43.34473038,-21.75289726,06:59:51,"Rua Professor Lander, 42"
436,Linhares,10074098,06:50,5,0,0,0,2024-11-01,-43.34366989,-21.7511156,07:00:51,"Rua do Monte, 142"
436,Linhares,10074095,06:50,6,0,0,0,2024-11-01,-43.34225988,-21.75015302,07:01:11,"Rua do Monte, 344"
436,Linhares,10071422,06:50,7,0,0,0,2024-11-01,-43.3389076,-21.7482357,07:02:51,"Rua João Henrique Vila Real, 111"
436,Linhares,10071430,06:50,8,1,0,1,2024-11-01,-43.33840549,-21.74709246,07:03:31,"Rua João Henrique Vila Real, 275"
436,Linhares,10071439,06:50,9,0,0,1,2024-11-01,-43.33830928,-21.74333191,07:04:11,"Rua João Henrique Vila Real, 124"
436,Linhares,10071442,06:50,10,0,0,1,2024-11-01,-43.33526218,-21.74197349,07:05:11,"Rua João Henrique Vila Real, 1100"
436,Linhares,10071434,06:50,11,0,1,0,2024-11-01,-43.33201992,-21.73932963,07:05:51,"Rua Diva Garcia, 1180"
436,Linhares,10071436,06:50,12,0,0,0,2024-11-01,-43.33041,-21.73635483,07:07:09,"Rua João Henrique Vila Real, 1580"
436,Linhares,10070653,06:50,13,1,0,1,2024-11-01,-43.32886207,-21.73425126,07:07:51,"Rua Ministro Odilon Braga, 26"
436,Linhares,10070655,06:50,14,1,1,1,2024-11-01,-43.3277812,-21.73499805,07:10:11,"Rua Ministro Odilon Braga, 130"
436,Linhares,10070534,06:50,15,1,1,1,2024-11-01,-43.32757664,-21.73651166,07:11:32,"Rua Roberto Hargreaves, 401"
436,Linhares,10070526,06:50,16,0,0,1,2024-11-01,-43.32670892,-21.73698892,07:12:32,"Rua Roberto Hargreaves, 263"
436,Linhares,10070524,06:50,17,0,0,1,2024-11-01,-43.32672453,-21.7362036,07:13:02,"Rua Roberto Hargreaves, 167"
436,Linhares,10070582,06:50,18,0,0,1,2024-11-01,-43.32707405,-21.73568141,07:13:32,"Rua Roberto Hargreaves, 91"
436,Linhares,10070578,06:50,19,14,0,15,2024-11-01,-43.32586288,-21.73622322,07:14:32,"Rua José Sobreira, 228"
436,Linhares,10070586,06:50,20,1,0,16,2024-11-01,-43.32526016,-21.73659134,07:17:12,"Rua José Sobreira, 306"
436,Linhares,10070590,06:50,21,2,0,18,2024-11-01,-43.32453156,-21.73713875,07:18:12,"Rua José Sobreira, 404"
436,Linhares,10070594,06:50,22,0,0,18,2024-11-01,-43.32436669,-21.73758857,07:18:52,"Rua José Sobreira, 464"
436,Linhares,10070592,06:50,23,0,0,18,2024-11-01,-43.32338482,-21.73790032,07:18:57,"Rua José Sobreira, 600"
436,Linhares,10070560,06:50,24,2,0,20,2024-11-01,-43.32289326,-21.73710639,07:19:52,"Rua José Sobreira, 720"
436,Linhares,10070554,06:50,25,2,0,22,2024-11-01,-43.3234824,-21.73622151,07:20:42,"Rua José Sobreira, 826"
436,Linhares,10363429,06:50,26,1,0,23,2024-11-01,-43.32340269,-21.7350361,07:21:32,"Rua José Sobreira, 1000"
436,Linhares,10070570,06:50,27,0,0,23,2024-11-01,-43.32411897,-21.73513794,07:21:52,"Rua Ângelo Biggi, 321"
