routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
716,DISTRITO INDUSTRIAL,10071099,05:30,1,0,0,0,2024-11-02,-43.34804809,-21.75911568,05:30,"Avenida Getúlio Vargas, 661"
716,DISTRITO INDUSTRIAL,10071116,05:30,2,16,0,16,2024-11-02,-43.34295273,-21.76057053,05:33:57,"Travessa Doutor Prisco, 30"
716,DISTRITO INDUSTRIAL,10070900,05:30,3,0,0,16,2024-11-02,-43.34937286,-21.75488663,05:36:57,"Avenida Francisco Bernardino, 582"
716,DISTRITO INDUSTRIAL,10074758,05:30,4,0,0,16,2024-11-02,-43.35174942,-21.74833298,05:39:57,"Avenida Brasil, 3762"
716,DISTRITO INDUSTRIAL,10074769,05:30,5,6,2,20,2024-11-02,-43.35479736,-21.74449158,05:42:17,"Avenida Brasil, 2872"
716,DISTRITO INDUSTRIAL,10074617,05:30,6,0,2,18,2024-11-02,-43.35712433,-21.744133,05:43:36,"Avenida Brasil, 4200"
716,DISTRITO INDUSTRIAL,10074620,05:30,7,0,3,15,2024-11-02,-43.35931015,-21.74397659,05:43:56,"Rua Américo Lobo, 421"
716,DISTRITO INDUSTRIAL,10074625,05:30,8,9,3,21,2024-11-02,-43.36394501,-21.74394472,05:44:16,"Rua Américo Lobo, 56"
716,DISTRITO INDUSTRIAL,10074596,05:30,9,0,1,20,2024-11-02,-43.36631393,-21.74326484,05:46:31,"Avenida Brasil, 538"
716,DISTRITO INDUSTRIAL,10074604,05:30,10,0,0,20,2024-11-02,-43.36735916,-21.74192503,05:46:56,"Avenida Brasil, 5555"
716,DISTRITO INDUSTRIAL,10074605,05:30,11,0,0,20,2024-11-02,-43.36945343,-21.7400074,05:47:16,"Avenida Brasil, 6150"
716,DISTRITO INDUSTRIAL,10074606,05:30,12,0,0,20,2024-11-02,-43.37488174,-21.73755455,05:47:56,"Avenida Brasil, 11250 em frente ao Terminal Rodoviário"
716,DISTRITO INDUSTRIAL,10074607,05:30,13,0,0,20,2024-11-02,-43.37690735,-21.73721504,05:48:36,"Avenida Brasil, 5000"
716,DISTRITO INDUSTRIAL,10074609,05:30,14,1,0,21,2024-11-02,-43.37965393,-21.73678207,05:49:16,"Avenida Brasil, 7340"
716,DISTRITO INDUSTRIAL,10074672,05:30,15,0,0,21,2024-11-02,-43.38383102,-21.73693848,05:49:56,"Avenida Brasil, 7690"
716,DISTRITO INDUSTRIAL,10074679,05:30,16,0,0,21,2024-11-02,-43.39021683,-21.73627853,05:51:36,"Avenida Presidente Juscelino Kubitschek, 324"
716,DISTRITO INDUSTRIAL,10074678,05:30,17,1,0,22,2024-11-02,-43.39201355,-21.73573494,05:52:16,"Avenida Presidente Juscelino Kubitschek, 456"
716,DISTRITO INDUSTRIAL,10074682,05:30,18,2,0,24,2024-11-02,-43.39437866,-21.73438644,05:53:36,"Avenida Presidente Juscelino Kubitschek, 850"
716,DISTRITO INDUSTRIAL,10074639,05:30,19,0,0,24,2024-11-02,-43.39553452,-21.73157883,05:55:55,"Avenida Presidente Juscelino Kubitschek, 1000"
716,DISTRITO INDUSTRIAL,10074657,05:30,20,0,0,24,2024-11-02,-43.39614201,-21.72715187,05:56:35,"Avenida Presidente Juscelino Kubitschek, 1600"
716,DISTRITO INDUSTRIAL,10074656,05:30,21,0,0,24,2024-11-02,-43.3963691,-21.72212446,05:57:55,"Avenida Presidente Juscelino Kubitschek, 2400"
716,DISTRITO INDUSTRIAL,10074660,05:30,22,0,0,24,2024-11-02,-43.40008164,-21.71887305,05:58:55,"Avenida Presidente Juscelino Kubitschek, 2900"
716,DISTRITO INDUSTRIAL,10070129,05:30,23,0,5,19,2024-11-02,-43.405159,-21.71617889,06:00:05,"Avenida Presidente Juscelino Kubitschek, 3200"
716,DISTRITO INDUSTRIAL,10074108,05:30,24,2,8,13,2024-11-02,-43.40818024,-21.71435738,06:01:15,"Avenida Presidente Juscelino Kubitschek, 3450"
716,DISTRITO INDUSTRIAL,10074115,05:30,25,0,3,10,2024-11-02,-43.41007233,-21.7133503,06:02:15,"Avenida Presidente Juscelino Kubitschek, 3680"
716,DISTRITO INDUSTRIAL,10074124,05:30,26,0,0,10,2024-11-02,-43.41643906,-21.70686722,06:03:55,"Avenida Presidente Juscelino Kubitschek, 4820"
716,DISTRITO INDUSTRIAL,10074192,05:30,27,0,0,10,2024-11-02,-43.41836166,-21.70477867,06:04:45,"Avenida Presidente Juscelino Kubitschek, 5060"
716,DISTRITO INDUSTRIAL,10074188,05:30,28,0,0,10,2024-11-02,-43.42123032,-21.70178604,06:05:35,"Avenida Presidente Juscelino Kubitschek, 5350"
716,DISTRITO INDUSTRIAL,10074204,05:30,29,0,0,10,2024-11-02,-43.42195892,-21.7010498,06:06:14,"Avenida Presidente Juscelino Kubitschek, 5680"
716,DISTRITO INDUSTRIAL,10074198,05:30,30,0,0,10,2024-11-02,-43.42481995,-21.69846153,06:06:54,"Avenida Presidente Juscelino Kubitschek, 5570"
716,DISTRITO INDUSTRIAL,10074208,05:30,31,0,3,7,2024-11-02,-43.42842102,-21.69607162,06:07:24,"Avenida Presidente Juscelino Kubitschek, 5890"
716,DISTRITO INDUSTRIAL,10074152,05:30,32,0,3,4,2024-11-02,-43.43053055,-21.6946728,06:07:54,"Avenida Presidente Juscelino Kubitschek, 6080"
716,DISTRITO INDUSTRIAL,10074155,05:30,33,0,0,4,2024-11-02,-43.43184662,-21.69251251,06:08:34,"Avenida Presidente Juscelino Kubitschek, 6300"
716,DISTRITO INDUSTRIAL,10074169,05:30,34,2,4,2,2024-11-02,-43.43281174,-21.6900444,06:08:54,"Avenida Presidente Juscelino Kubitschek, 6530"
716,DISTRITO INDUSTRIAL,10073889,05:30,35,0,2,0,2024-11-02,-43.43416512,-21.68802599,06:10:14,"Rua Martins Barbosa, 50"
716,DISTRITO INDUSTRIAL,10073897,05:30,36,0,0,0,2024-11-02,-43.43533313,-21.68836663,06:10:34,"Rua Martins Barbosa, 186"
716,DISTRITO INDUSTRIAL,10074665,05:30,37,0,0,0,2024-11-02,-43.43617368,-21.68729874,06:11:34,"Rua Paulo Garcia, 374"
716,DISTRITO INDUSTRIAL,10073837,05:30,38,0,0,0,2024-11-02,-43.4366908,-21.68588331,06:12:14,"Rua Paulo Garcia, 562"
716,DISTRITO INDUSTRIAL,10070270,05:30,39,0,0,0,2024-11-02,-43.43695259,-21.68516553,06:15:52,"Rua Paulo Garcia, 630"
716,DISTRITO INDUSTRIAL,10070274,05:30,40,0,0,0,2024-11-02,-43.43818665,-21.68521543,06:16:12,"Avenida Afonso Garcia, 348"
716,DISTRITO INDUSTRIAL,10070564,05:30,41,0,0,0,2024-11-02,-43.43923652,-21.68520927,06:16:32,"Rua Evaristo da Veiga, 840"
716,DISTRITO INDUSTRIAL,10070550,05:30,42,0,0,0,2024-11-02,-43.43856345,-21.6840919,06:16:52,"Rua Professora Helena Antipoff, 129"
716,DISTRITO INDUSTRIAL,10070572,05:30,43,0,0,0,2024-11-02,-43.43805086,-21.68461006,06:17:12,"Rua dos Guararapes, 795"
716,DISTRITO INDUSTRIAL,10070573,05:30,44,0,0,0,2024-11-02,-43.43738211,-21.68398077,06:17:32,"Rua Paulo Garcia, 790"
716,DISTRITO INDUSTRIAL,10070438,05:30,45,0,0,0,2024-11-02,-43.4371171,-21.68265946,06:17:34,"Rua Galileu Picoreli, 50"
716,DISTRITO INDUSTRIAL,10070427,05:30,46,0,0,0,2024-11-02,-43.43601406,-21.68089109,06:18:13,"Rua Galileu Picoreli, 244"
