routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
524,Sao Mateus,10071327,13:30,1,0,0,0,2024-11-01,-43.35655081,-21.77861326,13:33:39,"Rua Guaçuí, 155 - Ponto Final do São Mateus"
524,Sao Mateus,10071326,13:30,2,1,0,1,2024-11-01,-43.35723746,-21.77954831,13:33:59,"Rua Guaçuí, 43"
524,Sao Mateus,10391107,13:30,3,3,0,4,2024-11-01,-43.35694447,-21.77858639,13:34:59,"Rua São Mateus, 1265"
524,Sao Mateus,10072892,13:30,4,1,0,5,2024-11-01,-43.35524988,-21.77679358,13:35:59,"Rua São Mateus, 997"
524,Sao Mateus,10074366,13:30,5,0,0,5,2024-11-01,-43.35399711,-21.77531242,13:37:59,"Rua São Mateus, 821"
524,Sao Mateus,10072889,13:30,6,0,0,5,2024-11-01,-43.35207045,-21.77330378,13:38:39,"Rua São Mateus, 513"
524,Sao Mateus,10072885,13:30,7,0,0,5,2024-11-01,-43.35059285,-21.77139049,13:40:19,"Rua São Mateus, 257"
524,Sao Mateus,10071964,13:30,8,0,0,5,2024-11-01,-43.34884644,-21.77053503,13:43,"Rua Doutor Romualdo, 155"
524,Sao Mateus,10071096,13:30,9,2,1,6,2024-11-01,-43.34763123,-21.76898484,13:45:40,"Avenida Barão do Rio Branco, 3105"
524,Sao Mateus,10071087,13:30,10,0,0,6,2024-11-01,-43.34854891,-21.76542656,13:48,"Avenida Barão do Rio Branco, 2675"
524,Sao Mateus,10071090,13:30,11,0,5,1,2024-11-01,-43.3499918,-21.75986142,13:50:10,"Avenida Barão do Rio Branco, 2037"
524,Sao Mateus,10071104,13:30,12,0,0,1,2024-11-01,-43.35086823,-21.75646019,13:52:20,"Avenida Barão do Rio Branco, 1655"
524,Sao Mateus,10074440,13:30,13,0,0,1,2024-11-01,-43.35052132,-21.75444108,13:52:40,"Rua Silva Jardim, 152"
524,Sao Mateus,10074440,23:00,1,0,0,0,2024-11-01,-43.35052132,-21.75444108,23:05,"Rua Silva Jardim, 152"
524,Sao Mateus,10070849,23:00,2,2,0,2,2024-11-01,-43.35045248,-21.75856372,23:05:40,"Avenida Barão do Rio Branco, 1896"
524,Sao Mateus,10070850,23:00,3,3,0,5,2024-11-01,-43.34955791,-21.76209017,23:08:20,"Avenida Barão do Rio Branco, 2300"
524,Sao Mateus,10070853,23:00,4,0,0,5,2024-11-01,-43.34887789,-21.76458928,23:10,"Avenida Barão do Rio Branco, 2570"
524,Sao Mateus,10070854,23:00,5,1,2,4,2024-11-01,-43.34809429,-21.7676287,23:11,"Avenida Barão do Rio Branco, 2900"
524,Sao Mateus,10072886,23:00,6,0,0,4,2024-11-01,-43.35023057,-21.77007897,23:12:57,"Rua São Mateus, 110"
524,Sao Mateus,10072884,23:00,7,0,0,4,2024-11-01,-43.35130083,-21.77204132,23:14,"Rua São Mateus, 382"
524,Sao Mateus,10072890,23:00,8,0,0,4,2024-11-01,-43.3524437,-21.77345276,23:14:20,"Rua São Mateus, 578"
524,Sao Mateus,10072888,23:00,9,0,0,4,2024-11-01,-43.35417938,-21.7753391,23:15:21,"Rua São Mateus, 840"
524,Sao Mateus,10072891,23:00,10,0,1,3,2024-11-01,-43.35546482,-21.77670268,23:16,"Rua São Mateus, 1030"
524,Sao Mateus,10072758,23:00,11,0,1,2,2024-11-01,-43.35751736,-21.77906007,23:16:41,"Rua São Mateus, 1320"
524,Sao Mateus,10366669,23:00,12,0,1,1,2024-11-01,-43.35748474,-21.78203802,23:17:21,"Ladeira Alexandre Leonel, 430"
524,Sao Mateus,10071329,23:00,13,0,1,0,2024-11-01,-43.35928091,-21.78156991,23:18:21,"Rua Ataliba de Barros, 172"
524,Sao Mateus,10071308,23:00,14,0,0,0,2024-11-01,-43.35795331,-21.78326425,23:20:21,"Alameda Pássaros da Polônia, 40"
524,Sao Mateus,10071305,23:00,15,0,0,0,2024-11-01,-43.35581219,-21.78455353,23:21:01,"Rua Luz Interior, 400"
524,Sao Mateus,10070069,23:00,16,0,0,0,2024-11-01,-43.35683119,-21.78568459,23:22:21,"Rua Pétala Misteriosa, 80"
524,Sao Mateus,10070070,23:00,17,0,0,0,2024-11-01,-43.35782492,-21.78725931,23:22:41,"Rua Pétala Misteriosa, 455"
524,Sao Mateus,10070068,23:00,18,0,0,0,2024-11-01,-43.35618901,-21.78547087,23:23:01,"Rua Pétala Misteriosa, 45"
524,Sao Mateus,10071303,23:00,19,0,0,0,2024-11-01,-43.35560799,-21.78446317,23:23:21,"Rua Luz Interior, 405"
524,Sao Mateus,10071307,23:00,20,0,0,0,2024-11-01,-43.35795101,-21.78307213,23:23:28,"Alameda Pássaros da Polônia, 33"
524,Sao Mateus,10071330,23:00,21,0,0,0,2024-11-01,-43.35734558,-21.78230858,23:24:54,"Ladeira Alexandre Leonel, 447"
524,Sao Mateus,10071323,23:00,22,0,0,0,2024-11-01,-43.35645967,-21.77987134,23:26:21,"Rua Guaçuí, 565"
524,Sao Mateus,10391108,23:00,23,0,0,0,2024-11-01,-43.35570985,-21.77893463,23:26:41,"Rua Guaçuí, 473"
524,Sao Mateus,10391109,23:00,24,0,0,0,2024-11-01,-43.35512632,-21.77823872,23:27:01,"Rua Guaçuí, 427"
524,Sao Mateus,10071328,23:00,25,0,0,0,2024-11-01,-43.3556781,-21.77791596,23:27:21,"Rua Guaçuí, 271"
524,Sao Mateus,10071327,23:00,26,0,0,0,2024-11-01,-43.35655081,-21.77861326,23:27:41,"Rua Guaçuí, 155 - Ponto Final do São Mateus"
524,Sao Mateus,10074440,06:15,1,0,0,0,2024-11-02,-43.35052132,-21.75444108,06:16:48,"Rua Silva Jardim, 152"
524,Sao Mateus,10070849,06:15,2,9,0,9,2024-11-02,-43.35045248,-21.75856372,06:18:09,"Avenida Barão do Rio Branco, 1896"
524,Sao Mateus,10070850,06:15,3,1,0,10,2024-11-02,-43.34955791,-21.76209017,06:20:09,"Avenida Barão do Rio Branco, 2300"
524,Sao Mateus,10070853,06:15,4,0,0,10,2024-11-02,-43.34887789,-21.76458928,06:21:29,"Avenida Barão do Rio Branco, 2570"
524,Sao Mateus,10070854,06:15,5,0,1,9,2024-11-02,-43.34809429,-21.7676287,06:22:49,"Avenida Barão do Rio Branco, 2900"
524,Sao Mateus,10072886,06:15,6,0,0,9,2024-11-02,-43.35023057,-21.77007897,06:24:17,"Rua São Mateus, 110"
524,Sao Mateus,10072884,06:15,7,0,0,9,2024-11-02,-43.35130083,-21.77204132,06:25:09,"Rua São Mateus, 382"
524,Sao Mateus,10072890,06:15,8,0,0,9,2024-11-02,-43.3524437,-21.77345276,06:26:49,"Rua São Mateus, 578"
524,Sao Mateus,10072888,06:15,9,0,6,3,2024-11-02,-43.35417938,-21.7753391,06:28:09,"Rua São Mateus, 840"
524,Sao Mateus,10072891,06:15,10,0,0,3,2024-11-02,-43.35546482,-21.77670268,06:29:09,"Rua São Mateus, 1030"
524,Sao Mateus,10072758,06:15,11,0,3,0,2024-11-02,-43.35751736,-21.77906007,06:30:09,"Rua São Mateus, 1320"
