routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
170,Zona Nordeste / UFJF,10073788,07:00,1,0,0,0,2024-11-25,-43.36722946,-21.77429248,07:00,Campus UFJF - Faculdade de Direito
170,Zona Nordeste / UFJF,10070388,07:00,2,3,0,3,2024-11-25,-43.3700087,-21.77335455,07:01,Campus UFJF - Reitoria
170,Zona Nordeste / UFJF,10073102,07:00,3,10,0,13,2024-11-25,-43.369825,-21.77209165,07:06:22,"Rua José Lourenço Kelmer, 1357"
170,Zona Nordeste / UFJF,10072570,07:00,4,3,5,11,2024-11-25,-43.35429242,-21.74295558,07:11:43,"Avenida Barão do Rio Branco, 407"
170,Zona Nordeste / UFJF,10072603,07:00,5,0,0,11,2024-11-25,-43.35471826,-21.74128772,07:17:05,"Avenida Barão do Rio Branco, 227"
170,Zona Nordeste / UFJF,10072607,07:00,6,0,0,11,2024-11-25,-43.35644674,-21.73490181,07:20:02,"Avenida Barão do Rio Branco, 229"
170,Zona Nordeste / UFJF,10072596,07:00,7,0,0,11,2024-11-25,-43.35672099,-21.73390055,07:22:59,"Avenida Barão do Rio Branco, 11"
170,Zona Nordeste / UFJF,10073392,07:00,8,0,0,11,2024-11-25,-43.35657319,-21.73034947,07:23:59,"Avenida Juiz de Fora, 550"
170,Zona Nordeste / UFJF,10073454,07:00,9,0,0,11,2024-11-25,-43.35640511,-21.72867707,07:24:59,"Avenida Juiz de Fora, 690"
170,Zona Nordeste / UFJF,10073478,07:00,10,1,0,12,2024-11-25,-43.35470116,-21.72729574,07:25:28,"Avenida Juiz de Fora, 1060"
170,Zona Nordeste / UFJF,10073476,07:00,11,0,1,11,2024-11-25,-43.35143661,-21.72562408,07:26:39,"Avenida Juiz de Fora, 1530"
170,Zona Nordeste / UFJF,10073437,07:00,12,2,0,13,2024-11-25,-43.35107136,-21.71717804,07:28:59,"Avenida Juiz de Fora, 28"
170,Zona Nordeste / UFJF,10073427,07:00,13,0,1,12,2024-11-25,-43.35204315,-21.71464348,07:30:39,"Avenida Juiz de Fora, 380"
170,Zona Nordeste / UFJF,10073429,07:00,14,0,0,12,2024-11-25,-43.35316008,-21.7114037,07:31:19,"Avenida Juiz de Fora, 598"
170,Zona Nordeste / UFJF,10071239,07:00,15,0,0,12,2024-11-25,-43.35534722,-21.71048571,07:31:39,"Avenida Juiz de Fora, 696"
170,Zona Nordeste / UFJF,10073449,07:00,16,0,1,11,2024-11-25,-43.35755883,-21.70940991,07:32:39,"Avenida Juiz de Fora, 1020 - Unipac"
170,Zona Nordeste / UFJF,10073450,07:00,17,0,1,10,2024-11-25,-43.35897129,-21.70900447,07:32:59,"Avenida Juiz de Fora, 450"
170,Zona Nordeste / UFJF,10073269,07:00,18,0,3,7,2024-11-25,-43.36009598,-21.70691109,07:33:35,"Avenida Juiz de Fora, 600 - SEST/SENAT"
170,Zona Nordeste / UFJF,10073264,07:00,19,0,0,7,2024-11-25,-43.35836071,-21.70244248,07:34:11,Avenida Juiz de Fora
170,Zona Nordeste / UFJF,10073287,07:00,20,0,0,7,2024-11-25,-43.35657537,-21.69758606,07:35:19,"Avenida Juiz de Fora, 220"
170,Zona Nordeste / UFJF,10073285,07:00,21,0,0,7,2024-11-25,-43.35504728,-21.69563265,07:35:39,"Avenida Juiz de Fora, 460"
170,Zona Nordeste / UFJF,10069560,07:00,22,0,0,7,2024-11-25,-43.35310871,-21.69433719,07:36:39,"Avenida Juiz de Fora, 704"
170,Zona Nordeste / UFJF,10073224,07:00,23,0,1,6,2024-11-25,-43.35076523,-21.69168091,07:37:39,"Avenida Juiz de Fora, 1100"
170,Zona Nordeste / UFJF,10071597,07:00,24,0,0,6,2024-11-25,-43.34914184,-21.69081533,07:38:39,"Rua Diomar Monteiro, 86"
170,Zona Nordeste / UFJF,10071648,07:00,25,0,0,6,2024-11-25,-43.34633255,-21.69078679,07:39:39,"Rua Diomar Monteiro, 380"
170,Zona Nordeste / UFJF,10071663,07:00,26,0,0,6,2024-11-25,-43.34493637,-21.69053459,07:39:59,"Rua Diomar Monteiro, 520"
170,Zona Nordeste / UFJF,10071659,07:00,27,0,0,6,2024-11-25,-43.34128952,-21.69047165,07:40:19,"Rua Diomar Monteiro, 890"
170,Zona Nordeste / UFJF,10071657,07:00,28,0,0,6,2024-11-25,-43.33962858,-21.69054398,07:40:39,"Rua Diomar Monteiro, 1060"
170,Zona Nordeste / UFJF,10071666,07:00,29,1,0,7,2024-11-25,-43.33750822,-21.69143538,07:41:19,"Rua Diomar Monteiro, 1260"
170,Zona Nordeste / UFJF,10071665,07:00,30,0,0,7,2024-11-25,-43.33424997,-21.69133408,07:41:39,"Rua Diomar Monteiro, 1520"
170,Zona Nordeste / UFJF,10071744,07:00,31,0,0,7,2024-11-25,-43.33008349,-21.68764822,07:42:37,"Rua Diomar Monteiro, 61"
170,Zona Nordeste / UFJF,10071740,07:00,32,0,0,7,2024-11-25,-43.32799372,-21.68486838,07:42:59,"Rua Diomar Monteiro, 521"
170,Zona Nordeste / UFJF,10071736,07:00,33,0,0,7,2024-11-25,-43.32700193,-21.68363693,07:43:19,"Rua Diomar Monteiro, 640"
170,Zona Nordeste / UFJF,10074467,07:00,34,0,0,7,2024-11-25,-43.3255654,-21.68265319,07:43:39,"Rua Diomar Monteiro, 2900"
170,Zona Nordeste / UFJF,10071734,07:00,35,0,0,7,2024-11-25,-43.3237316,-21.68141174,07:43:59,"Rua Diomar Monteiro, 3180"
170,Zona Nordeste / UFJF,10071754,07:00,36,0,0,7,2024-11-25,-43.32149506,-21.68004227,07:44:19,"Rua Diomar Monteiro, 6"
170,Zona Nordeste / UFJF,10071750,07:00,37,0,0,7,2024-11-25,-43.32070655,-21.67817307,07:44:33,"Rua Diomar Monteiro, 28"
170,Zona Nordeste / UFJF,10071748,07:00,38,0,0,7,2024-11-25,-43.32073593,-21.67604637,07:44:59,"Rua Diomar Monteiro, 580"
170,Zona Nordeste / UFJF,10071746,07:00,39,0,0,7,2024-11-25,-43.31876672,-21.67422031,07:45:19,"Avenida Orlando Riani, 20"
170,Zona Nordeste / UFJF,10071757,07:00,40,0,0,7,2024-11-25,-43.31752396,-21.67350182,07:45:39,"Avenida Orlando Riani, 300"
170,Zona Nordeste / UFJF,10071755,07:00,41,0,0,7,2024-11-25,-43.31616795,-21.67270969,07:45:59,"Avenida Orlando Riani, 250"
170,Zona Nordeste / UFJF,10071759,07:00,42,0,0,7,2024-11-25,-43.31337357,-21.67137337,07:46:19,"Avenida Orlando Riani, 534"
170,Zona Nordeste / UFJF,10071711,07:00,43,0,0,7,2024-11-25,-43.31134796,-21.67048836,07:46:39,"Avenida Orlando Riani, 700"
170,Zona Nordeste / UFJF,10071708,07:00,44,0,0,7,2024-11-25,-43.30975806,-21.66944812,07:46:59,"Avenida Orlando Riani, 900"
170,Zona Nordeste / UFJF,10071517,07:00,45,0,0,7,2024-11-25,-43.30769599,-21.66838636,07:47:29,"Avenida Orlando Riani, 2020"
170,Zona Nordeste / UFJF,10071703,07:00,46,0,4,3,2024-11-25,-43.30569435,-21.66701642,07:47:59,"Avenida Orlando Riani, 2200"
170,Zona Nordeste / UFJF,10071722,07:00,47,0,3,0,2024-11-25,-43.30459976,-21.66657448,07:49:53,"Avenida Orlando Riani, 2256"
170,Zona Nordeste / UFJF,10071544,07:00,48,0,0,0,2024-11-25,-43.30292714,-21.6648922,07:51:47,"Rua José Alberto de Castilho, 81"
170,Zona Nordeste / UFJF,10071539,07:00,49,0,0,0,2024-11-25,-43.30350876,-21.66487312,07:53:41,"Rua Aníbal Beligoli, 225"
170,Zona Nordeste / UFJF,10071535,07:00,50,0,0,0,2024-11-25,-43.30478525,-21.66623689,07:54:13,"Rua Aníbal Beligoli, 407 - Ponto Final da Linha 101"
170,Zona Nordeste / UFJF,10071535,11:00,1,3,0,3,2024-11-25,-43.30478525,-21.66623689,11:01:59,"Rua Aníbal Beligoli, 407 - Ponto Final da Linha 101"
170,Zona Nordeste / UFJF,10071493,11:00,2,4,0,7,2024-11-25,-43.30581653,-21.66681168,11:03:39,"Avenida Orlando Riani, 2195"
170,Zona Nordeste / UFJF,10071513,11:00,3,0,0,7,2024-11-25,-43.30944699,-21.66909308,11:04:59,"Avenida Orlando Riani, 925"
