routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
752,PENIDO,10074192,07:30:00,27,0,0,16,2025-01-02T00:00:00.000Z,-43.418361660000,-21.704778670000,"Avenida Presidente Juscelino Kubitschek, 5060"
752,PENIDO,10072779,07:30:00,82,0,0,0,2025-01-02T00:00:00.000Z,-43.602403280000,-21.760956860000,"Rua São José, 45"
752,PENIDO,10072723,07:30:00,76,0,0,0,2025-01-02T00:00:00.000Z,-43.576493740000,-21.749629160000,BR-267 oeste
752,PENIDO,10070270,07:30:00,39,0,0,9,2025-01-02T00:00:00.000Z,-43.436952590000,-21.685165530000,"Rua Paulo Garcia, 630"
752,PENIDO,10437565,07:30:00,70,0,0,0,2025-01-02T00:00:00.000Z,-43.552193150000,-21.734025490000,BR-267 oeste
752,PENIDO,10437558,07:30:00,79,0,0,0,2025-01-02T00:00:00.000Z,-43.598348620000,-21.759371830000,BR-267 oeste - Entrada JFA-457 para Toledos
752,PENIDO,11974385,07:30:00,63,0,0,0,2025-01-02T00:00:00.000Z,-43.538825190000,-21.722785280000,Rua Coronel João Carlos Afonso Cunha
752,PENIDO,10074108,07:30:00,24,2,0,16,2025-01-02T00:00:00.000Z,-43.408180240000,-21.714357380000,"Avenida Presidente Juscelino Kubitschek, 3450"
752,PENIDO,10074657,07:30:00,20,0,0,14,2025-01-02T00:00:00.000Z,-43.396142010000,-21.727151870000,"Avenida Presidente Juscelino Kubitschek, 1600"
752,PENIDO,10074665,07:30:00,37,1,0,9,2025-01-02T00:00:00.000Z,-43.436173680000,-21.687298740000,"Rua Paulo Garcia, 374"
752,PENIDO,10074208,07:30:00,31,0,0,16,2025-01-02T00:00:00.000Z,-43.428421020000,-21.696071620000,"Avenida Presidente Juscelino Kubitschek, 5890"
752,PENIDO,10072771,07:30:00,86,0,0,0,2025-01-02T00:00:00.000Z,-43.605700370000,-21.762159060000,Avenida Francisco Lindolfo - Ponto Final de Valadares
752,PENIDO,10074606,07:30:00,12,0,0,19,2025-01-02T00:00:00.000Z,-43.374881740000,-21.737554550000,"Avenida Brasil, 11250 em frente ao Terminal Rodoviário"
752,PENIDO,10074656,07:30:00,21,0,1,13,2025-01-02T00:00:00.000Z,-43.396369100000,-21.722124460000,"Avenida Presidente Juscelino Kubitschek, 2400"
752,PENIDO,10070258,07:30:00,42,0,3,0,2025-01-02T00:00:00.000Z,-43.441790820000,-21.680834680000,"Avenida Antônio Simão Firjam, 530"
752,PENIDO,10070129,07:30:00,23,0,0,14,2025-01-02T00:00:00.000Z,-43.405159000000,-21.716178890000,"Avenida Presidente Juscelino Kubitschek, 3200"
752,PENIDO,10073837,07:30:00,38,0,0,9,2025-01-02T00:00:00.000Z,-43.436690800000,-21.685883310000,"Rua Paulo Garcia, 562"
752,PENIDO,10072883,07:30:00,50,0,0,2,2025-01-02T00:00:00.000Z,-43.483593700000,-21.708806620000,BR-267 oeste
752,PENIDO,10074607,07:30:00,13,0,0,19,2025-01-02T00:00:00.000Z,-43.376907350000,-21.737215040000,"Avenida Brasil, 5000"
752,PENIDO,10074620,07:30:00,7,0,0,17,2025-01-02T00:00:00.000Z,-43.359310150000,-21.743976590000,"Rua Américo Lobo, 421"
752,PENIDO,10437576,07:30:00,54,0,0,0,2025-01-02T00:00:00.000Z,-43.500703910000,-21.705079800000,BR-267 oeste
752,PENIDO,10437574,07:30:00,55,0,0,0,2025-01-02T00:00:00.000Z,-43.504577020000,-21.705692840000,BR-267 oeste
752,PENIDO,10073488,07:30:00,80,0,0,0,2025-01-02T00:00:00.000Z,-43.600198170000,-21.760029020000,BR-267 oeste - Entrada para Valadares
752,PENIDO,10072783,07:30:00,81,0,0,0,2025-01-02T00:00:00.000Z,-43.601517320000,-21.760620350000,"Rua São José, 93"
752,PENIDO,10074672,07:30:00,15,0,0,19,2025-01-02T00:00:00.000Z,-43.383831020000,-21.736938480000,"Avenida Brasil, 7690"
752,PENIDO,10074124,07:30:00,26,0,0,16,2025-01-02T00:00:00.000Z,-43.416439060000,-21.706867220000,"Avenida Presidente Juscelino Kubitschek, 4820"
752,PENIDO,10072715,07:30:00,73,0,0,0,2025-01-02T00:00:00.000Z,-43.552798690000,-21.743385080000,BR-267 oeste - Entrada JFA-170
752,PENIDO,10072741,07:30:00,59,0,0,0,2025-01-02T00:00:00.000Z,-43.522426070000,-21.714252480000,BR-267 oeste
752,PENIDO,10437572,07:30:00,60,0,0,0,2025-01-02T00:00:00.000Z,-43.527774300000,-21.717016390000,BR-267 oeste
752,PENIDO,10074660,07:30:00,22,1,0,14,2025-01-02T00:00:00.000Z,-43.400081640000,-21.718873050000,"Avenida Presidente Juscelino Kubitschek, 2900"
752,PENIDO,10074609,07:30:00,14,0,0,19,2025-01-02T00:00:00.000Z,-43.379653930000,-21.736782070000,"Avenida Brasil, 7340"
752,PENIDO,10072717,07:30:00,77,0,0,0,2025-01-02T00:00:00.000Z,-43.587371290000,-21.753226770000,BR-267 oeste - Entrada JFA-456 para Ribeirão do Carmo
752,PENIDO,10072751,07:30:00,62,0,0,0,2025-01-02T00:00:00.000Z,-43.538201210000,-21.722572180000,BR-267 oeste - Entrada de Penido
752,PENIDO,10070086,07:30:00,68,0,0,0,2025-01-02T00:00:00.000Z,-43.542865270000,-21.725336000000,Rua Coronel João Carlos Afonso Cunha
752,PENIDO,10074333,07:30:00,45,0,0,1,2025-01-02T00:00:00.000Z,-43.448635460000,-21.693315490000,BR-040 sul
