routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
126,Jd. América / Eldorado,10072269,06:55,1,0,0,0,2024-11-02,-43.34543168,-21.79139793,06:55:09,"Rua Almiro Ribeiro Toledo, 193 - Ponto Final do Jardim América"
126,Jd. América / Eldorado,10072271,06:55,2,0,0,0,2024-11-02,-43.34508682,-21.79029465,06:55:17,"Rua Almiro Ribeiro Toledo, 65"
126,Jd. América / Eldorado,10070044,06:55,3,6,0,6,2024-11-02,-43.34472422,-21.7885769,06:56:17,"Avenida Santa Luzia, 401"
126,Jd. América / Eldorado,10071926,06:55,4,5,6,5,2024-11-02,-43.34536743,-21.78758812,06:57:37,"Avenida Santa Luzia, 307"
126,Jd. América / Eldorado,10069946,06:55,5,4,5,4,2024-11-02,-43.34484547,-21.78607728,06:59:17,"Rua Água Limpa, 197"
126,Jd. América / Eldorado,10071871,06:55,6,4,4,4,2024-11-02,-43.34532643,-21.78461829,07:00:37,"Rua Chácara, 243"
126,Jd. América / Eldorado,10070045,06:55,7,0,0,4,2024-11-02,-43.34675431,-21.78225517,07:02:37,"Rua Dom Silvério, 525"
126,Jd. América / Eldorado,10070032,06:55,8,2,1,5,2024-11-02,-43.34602476,-21.78008812,07:02:57,"Rua Barão de Aquino, 11"
126,Jd. América / Eldorado,10069985,06:55,9,1,1,5,2024-11-02,-43.34556878,-21.77800793,07:04:37,"Rua Belmiro Braga, 31"
126,Jd. América / Eldorado,10070852,06:55,10,1,5,1,2024-11-02,-43.34606141,-21.77488708,07:06:17,"Avenida Barão do Rio Branco, 3801"
126,Jd. América / Eldorado,10071092,06:55,11,10,1,10,2024-11-02,-43.34698063,-21.77146111,07:07:17,"Avenida Barão do Rio Branco, 3375"
126,Jd. América / Eldorado,10071096,06:55,12,3,4,9,2024-11-02,-43.34763123,-21.76898484,07:08:57,"Avenida Barão do Rio Branco, 3105"
126,Jd. América / Eldorado,10071087,06:55,13,7,7,9,2024-11-02,-43.34854891,-21.76542656,07:10:57,"Avenida Barão do Rio Branco, 2675"
126,Jd. América / Eldorado,10071090,06:55,14,5,9,5,2024-11-02,-43.3499918,-21.75986142,07:13:17,"Avenida Barão do Rio Branco, 2037"
126,Jd. América / Eldorado,10071104,06:55,15,3,5,3,2024-11-02,-43.35086823,-21.75646019,07:14:57,"Avenida Barão do Rio Branco, 1655"
126,Jd. América / Eldorado,10070863,06:55,16,0,0,3,2024-11-02,-43.35257764,-21.7499392,07:17:17,"Avenida Barão do Rio Branco, 1225"
126,Jd. América / Eldorado,10070910,06:55,17,0,1,2,2024-11-02,-43.35335962,-21.74683461,07:18:56,"Avenida Barão do Rio Branco, 867"
126,Jd. América / Eldorado,10073790,06:55,18,2,0,4,2024-11-02,-43.35482963,-21.74334132,07:20:36,"Rua Américo Lobo, 875"
126,Jd. América / Eldorado,10070180,06:55,19,0,0,4,2024-11-02,-43.35666079,-21.74375375,07:21:26,"Rua Américo Lobo, 683"
126,Jd. América / Eldorado,10074620,06:55,20,0,0,4,2024-11-02,-43.35931015,-21.74397659,07:22:16,"Rua Américo Lobo, 421"
126,Jd. América / Eldorado,10069646,06:55,21,4,0,8,2024-11-02,-43.36320877,-21.74286652,07:23:36,"Avenida Rui Barbosa, 440"
126,Jd. América / Eldorado,10069619,06:55,22,0,8,0,2024-11-02,-43.36300469,-21.74053924,07:24:56,"Avenida Rui Barbosa, 732"
126,Jd. América / Eldorado,10070956,06:55,23,0,0,0,2024-11-02,-43.36237418,-21.73807409,07:26:36,"Avenida Rui Barbosa, 1016"
126,Jd. América / Eldorado,10070952,06:55,24,0,0,0,2024-11-02,-43.36123168,-21.73701577,07:27:16,"Avenida Rui Barbosa, 1200"
126,Jd. América / Eldorado,10069798,06:55,25,0,0,0,2024-11-02,-43.36204529,-21.73577118,07:27:56,"Rua Luís Rocha, 132"
126,Jd. América / Eldorado,10071423,06:55,26,0,0,0,2024-11-02,-43.36288452,-21.73498154,07:28:16,"Rua Luís Rocha, 246"
126,Jd. América / Eldorado,10071417,06:55,27,0,0,0,2024-11-02,-43.36355448,-21.73370361,07:28:36,"Rua Luís Rocha, 420"
126,Jd. América / Eldorado,10071420,06:55,28,0,0,0,2024-11-02,-43.36459351,-21.7320244,07:29:16,"Rua Luís Rocha, 652"
126,Jd. América / Eldorado,10069807,06:55,29,0,0,0,2024-11-02,-43.36402404,-21.73141592,07:29:56,"Rua Major Maximiano Campos, 172"
126,Jd. América / Eldorado,10069740,06:55,30,1,0,1,2024-11-02,-43.36272979,-21.73204226,07:30:49,"Rua Queluz, 285"
126,Jd. América / Eldorado,10069784,06:55,31,0,0,1,2024-11-02,-43.36344004,-21.73195882,07:31:33,"Praca Major Geraldo Esteves da Silva, 60"
126,Jd. América / Eldorado,10069735,06:55,32,0,0,1,2024-11-02,-43.36331177,-21.73067284,07:31:53,"Rua Professor Pelino de Oliveira, 466"
126,Jd. América / Eldorado,10069750,06:55,33,0,0,1,2024-11-02,-43.36477971,-21.72907012,07:32:36,"Rua Archanjo Campos Miranda, 540"
