routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
610,Amazonia,10074445,05:05:00,31,0,0,3,2025-01-02T00:00:00.000Z,-43.355403900000,-21.749750140000,"Avenida dos Andradas, 811"
610,Amazonia,10071954,05:05:00,34,1,1,2,2025-01-02T00:00:00.000Z,-43.350414280000,-21.756219860000,"Rua Jarbas de Leri Santos, 1665"
610,Amazonia,10074442,05:05:00,33,0,1,2,2025-01-02T00:00:00.000Z,-43.352596280000,-21.753387450000,"Avenida dos Andradas, 309"
610,Amazonia,10074550,05:05:00,26,0,0,3,2025-01-02T00:00:00.000Z,-43.369062900000,-21.745118710000,"Rua Bernardo Mascarenhas, 647"
610,Amazonia,10074541,05:05:00,28,0,0,3,2025-01-02T00:00:00.000Z,-43.365402220000,-21.745912550000,"Avenida Coronel Vidal, 249"
610,Amazonia,10074578,05:05:00,20,0,0,3,2025-01-02T00:00:00.000Z,-43.380001070000,-21.738870620000,"Avenida Olavo Bilac, 131"
610,Amazonia,10070562,05:05:00,10,1,0,5,2025-01-02T00:00:00.000Z,-43.398420330000,-21.735646960000,"Rua Abílio Gomes, 312"
610,Amazonia,10074589,05:05:00,23,0,0,4,2025-01-02T00:00:00.000Z,-43.374145510000,-21.741973880000,"Rua Bernardo Mascarenhas, 1277"
610,Amazonia,10070567,05:05:00,12,1,3,3,2025-01-02T00:00:00.000Z,-43.394896330000,-21.734715640000,"Rua Tomás Gonzaga, 155"
610,Amazonia,10073950,05:05:00,5,0,0,1,2025-01-02T00:00:00.000Z,-43.402760980000,-21.742904350000,"Rua Doutor Milton Ladeira, 291"
610,Amazonia,10074574,05:05:00,19,0,0,3,2025-01-02T00:00:00.000Z,-43.382729290000,-21.740622660000,"Avenida Olavo Bilac, 495"
610,Amazonia,10070565,05:05:00,8,2,0,4,2025-01-02T00:00:00.000Z,-43.400975640000,-21.736609320000,"Rua Abílio Gomes, 631"
610,Amazonia,10069686,05:05:00,15,0,0,2,2025-01-02T00:00:00.000Z,-43.389839170000,-21.736551090000,"Avenida Presidente Juscelino Kubitschek, 313"
