routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
737,JÓQUEI CLUBE,10071099,06:05,1,0,0,0,2024-11-01,-43.34804809,-21.75911568,06:05,"Avenida Getúlio Vargas, 661"
737,JÓQUEI CLUBE,10071116,06:05,2,3,0,3,2024-11-01,-43.34295273,-21.76057053,06:07:20,"Travessa Doutor Prisco, 30"
737,JÓQUEI CLUBE,10071960,06:05,3,2,3,2,2024-11-01,-43.35216904,-21.75346756,06:10:59,"Avenida dos Andradas, 236"
737,JÓQUEI CLUBE,10071958,06:05,4,0,0,2,2024-11-01,-43.35367584,-21.75169373,06:13:19,"Avenida dos Andradas, 540"
737,JÓQUEI CLUBE,10074311,06:05,5,4,0,6,2024-11-01,-43.35520018,-21.74974601,06:14:19,"Avenida dos Andradas, 806"
737,JÓQUEI CLUBE,10074505,06:05,6,0,2,4,2024-11-01,-43.35827637,-21.74836922,06:15:39,"Avenida dos Andradas, 1170"
737,JÓQUEI CLUBE,10074503,06:05,7,0,0,4,2024-11-01,-43.36150896,-21.74748482,06:16:19,"Rua Mariano Procópio, 1396"
737,JÓQUEI CLUBE,10069651,06:05,8,0,0,4,2024-11-01,-43.36350729,-21.74662521,06:16:51,"Avenida Rui Barbosa, 22"
737,JÓQUEI CLUBE,10074496,06:05,9,0,0,4,2024-11-01,-43.36441803,-21.74508138,06:17:19,"Rua Doutor Henrique Burnier, 202"
737,JÓQUEI CLUBE,10074497,06:05,10,0,0,4,2024-11-01,-43.36831284,-21.74541384,06:18:19,"Rua Bernardo Mascarenhas, 566"
737,JÓQUEI CLUBE,10074516,06:05,11,0,0,4,2024-11-01,-43.37012863,-21.74434662,06:18:39,"Rua Bernardo Mascarenhas, 786"
737,JÓQUEI CLUBE,10074511,06:05,12,0,0,4,2024-11-01,-43.37250942,-21.74288528,06:19:39,"Rua Bernardo Mascarenhas, 1066"
737,JÓQUEI CLUBE,10074573,06:05,13,0,0,4,2024-11-01,-43.37416077,-21.7417246,06:19:59,"Rua Bernardo Mascarenhas, 1286"
737,JÓQUEI CLUBE,10074576,06:05,14,1,0,5,2024-11-01,-43.3753624,-21.74071121,06:20:39,"Rua Bernardo Mascarenhas, 1478"
737,JÓQUEI CLUBE,10074565,06:05,15,0,0,5,2024-11-01,-43.37676239,-21.73943329,06:22:23,"Rua Bernardo Mascarenhas, 1680"
737,JÓQUEI CLUBE,10074569,06:05,16,1,3,3,2024-11-01,-43.38041389,-21.73896365,06:22:43,"Avenida Olavo Bilac, 198"
737,JÓQUEI CLUBE,10074552,06:05,17,0,0,3,2024-11-01,-43.38431251,-21.74023512,06:25:18,"Avenida Olavo Bilac, 640"
737,JÓQUEI CLUBE,10074547,06:05,18,2,0,5,2024-11-01,-43.38673782,-21.73846817,06:25:38,"Avenida Olavo Bilac, 980"
