routeshortname,routelongname,stopid,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,horario,stopname
429,Linhares,10074069,05:50,1,0,0,0,2024-11-02,-43.31701994,-21.73507711,05:50,"Rua Ângelo Biggi, 1191 - Ponto Final da Linha 429 nos Dias úteis"
429,Linhares,10074082,05:50,2,0,0,0,2024-11-02,-43.31801987,-21.73462677,05:53:22,"Rua Ângelo Biggi, 1053"
429,Linhares,10074087,05:50,3,0,0,0,2024-11-02,-43.31865549,-21.73422205,05:53:45,"Rua Ângelo Biggi, 983"
429,Linhares,10074084,05:50,4,0,0,0,2024-11-02,-43.32060945,-21.73509924,05:54:08,"Rua Ângelo Biggi, 765"
429,Linhares,10074094,05:50,5,5,0,5,2024-11-02,-43.32310486,-21.73483849,05:54:28,"Rua Ângelo Biggi, 509"
429,Linhares,10070570,05:50,6,0,0,5,2024-11-02,-43.32411897,-21.73513794,05:55:40,"Rua Ângelo Biggi, 321"
429,Linhares,10070576,05:50,7,0,0,5,2024-11-02,-43.32485962,-21.73483849,05:55:58,"Rua Ângelo Biggi, 277 - Ponto Final da Linha 436"
429,Linhares,10071342,05:50,8,2,2,5,2024-11-02,-43.32668757,-21.73277371,05:56:28,"Rua Diva Garcia, 2199"
429,Linhares,10071339,05:50,9,1,0,6,2024-11-02,-43.32894063,-21.73400603,05:57:28,"Rua Diva Garcia, 1965"
429,Linhares,10071365,05:50,10,0,0,6,2024-11-02,-43.33088684,-21.73555183,05:58:28,"Rua Diva Garcia, 1663"
429,Linhares,10071363,05:50,11,0,0,6,2024-11-02,-43.3321606,-21.73753497,05:58:48,"Rua Diva Garcia, 1385"
429,Linhares,10071364,05:50,12,0,0,6,2024-11-02,-43.33239829,-21.73910141,05:59:08,"Rua Diva Garcia, 1195"
429,Linhares,10071368,05:50,13,0,0,6,2024-11-02,-43.33536446,-21.74168567,05:59:48,"Rua Diva Garcia, 651"
429,Linhares,10071366,05:50,14,0,0,6,2024-11-02,-43.33644414,-21.74201498,06:00:06,"Rua Diva Garcia, 567"
429,Linhares,10071367,05:50,15,0,0,6,2024-11-02,-43.33857488,-21.74324036,06:00:23,"Rua Diva Garcia, 169"
429,Linhares,10071371,05:50,16,0,0,6,2024-11-02,-43.33868301,-21.74571142,06:00:48,"Rua Vitorino Braga, 1269"
429,Linhares,10074101,05:50,17,0,0,6,2024-11-02,-43.3391571,-21.74756241,06:01:08,"Rua Vitorino Braga, 1015"
429,Linhares,10074103,05:50,18,0,0,6,2024-11-02,-43.34044011,-21.74875691,06:01:28,"Rua Vitorino Braga, 883"
429,Linhares,10074066,05:50,19,0,0,6,2024-11-02,-43.34299265,-21.75008443,06:01:48,"Rua Vitorino Braga, 581"
429,Linhares,10074062,05:50,20,2,0,8,2024-11-02,-43.3445245,-21.75106726,06:02:08,"Rua Vitorino Braga, 361"
429,Linhares,10074067,05:50,21,0,1,7,2024-11-02,-43.34532261,-21.75245094,06:02:48,"Avenida Garibaldi Campinhos, 333"
429,Linhares,10073807,05:50,22,0,0,7,2024-11-02,-43.34744996,-21.75424023,06:04:08,"Rua Benjamin Constant, 263"
429,Linhares,10070915,05:50,23,0,0,7,2024-11-02,-43.34981918,-21.75532532,06:04:28,"Rua Benjamin Constant, 570"
429,Linhares,10071108,05:50,24,0,7,0,2024-11-02,-43.34933186,-21.75814461,06:04:28,"Avenida Getúlio Vargas, 835"
429,Linhares,10074069,06:45,1,2,0,2,2024-11-02,-43.31701994,-21.73507711,06:45,"Rua Ângelo Biggi, 1191 - Ponto Final da Linha 429 nos Dias úteis"
429,Linhares,10074082,06:45,2,2,0,4,2024-11-02,-43.31801987,-21.73462677,06:48:47,"Rua Ângelo Biggi, 1053"
429,Linhares,10074087,06:45,3,2,0,6,2024-11-02,-43.31865549,-21.73422205,06:49:27,"Rua Ângelo Biggi, 983"
429,Linhares,10074084,06:45,4,0,0,6,2024-11-02,-43.32060945,-21.73509924,06:50:27,"Rua Ângelo Biggi, 765"
429,Linhares,10074094,06:45,5,3,0,9,2024-11-02,-43.32310486,-21.73483849,06:50:47,"Rua Ângelo Biggi, 509"
429,Linhares,10070570,06:45,6,1,0,10,2024-11-02,-43.32411897,-21.73513794,06:51:47,"Rua Ângelo Biggi, 321"
429,Linhares,10070576,06:45,7,0,0,10,2024-11-02,-43.32485962,-21.73483849,06:52:27,"Rua Ângelo Biggi, 277 - Ponto Final da Linha 436"
429,Linhares,10071342,06:45,8,0,2,8,2024-11-02,-43.32668757,-21.73277371,06:53:07,"Rua Diva Garcia, 2199"
429,Linhares,10071339,06:45,9,1,0,9,2024-11-02,-43.32894063,-21.73400603,06:54:27,"Rua Diva Garcia, 1965"
429,Linhares,10071365,06:45,10,1,0,10,2024-11-02,-43.33088684,-21.73555183,06:55:27,"Rua Diva Garcia, 1663"
429,Linhares,10071363,06:45,11,0,0,10,2024-11-02,-43.3321606,-21.73753497,06:56:07,"Rua Diva Garcia, 1385"
429,Linhares,10071364,06:45,12,0,0,10,2024-11-02,-43.33239829,-21.73910141,06:56:27,"Rua Diva Garcia, 1195"
429,Linhares,10071368,06:45,13,0,0,10,2024-11-02,-43.33536446,-21.74168567,06:57:07,"Rua Diva Garcia, 651"
429,Linhares,10071366,06:45,14,0,0,10,2024-11-02,-43.33644414,-21.74201498,06:57:27,"Rua Diva Garcia, 567"
429,Linhares,10071367,06:45,15,1,0,11,2024-11-02,-43.33857488,-21.74324036,06:57:47,"Rua Diva Garcia, 169"
