routeshortname,routelongname,departuretime,stopsequence,boarding,landing,occupation,day,stop_lon,stop_lat,stopname
309,Terras Altas,06:00,1,10,0,10,2024-11-01,-43.2959379,-21.76730178,"Rua Geraldo Dias Passos, 731 - Ponto Final do Terras Altas"
309,Terras Altas,06:00,2,0,1,9,2024-11-01,-43.29643059,-21.7688908,"Rua Geraldo Dias Passos, 571"
309,Terras Altas,06:00,3,0,0,9,2024-11-01,-43.29602384,-21.77231142,"Rua Geraldo Dias Passos, 111"
309,Terras Altas,06:00,4,0,1,8,2024-11-01,-43.29556274,-21.77628708,BR-267 oeste
309,Terras Altas,06:00,5,0,0,8,2024-11-01,-43.29694074,-21.77684317,BR-267 oeste
309,Terras Altas,06:00,6,0,0,8,2024-11-01,-43.29791641,-21.77971591,BR-267 oeste
309,Terras Altas,06:00,7,0,0,8,2024-11-01,-43.29914474,-21.78211594,"Avenida Doutor Francisco Álvares de Assis, 1677"
309,Terras Altas,06:00,8,0,0,8,2024-11-01,-43.30096054,-21.78477564,"Avenida Doutor Francisco Álvares de Assis, 515"
309,Terras Altas,06:00,9,0,0,8,2024-11-01,-43.29965973,-21.78769493,"Avenida Doutor Francisco Álvares de Assis, 161"
309,Terras Altas,06:00,10,0,0,8,2024-11-01,-43.30098724,-21.78921509,"Avenida Doutor Francisco Álvares de Assis, 33"
309,Terras Altas,06:00,11,0,0,8,2024-11-01,-43.30260849,-21.79086685,"Avenida Doutor Francisco Álvares de Assis, 409"
309,Terras Altas,06:00,12,0,0,8,2024-11-01,-43.30500257,-21.79125071,BR-267 oeste - Trevo LMG-874
309,Terras Altas,06:00,13,0,0,8,2024-11-01,-43.30514145,-21.7893734,BR-267 oeste
309,Terras Altas,06:00,14,0,0,8,2024-11-01,-43.31121063,-21.78772926,BR-267 oeste
309,Terras Altas,06:00,15,0,0,8,2024-11-01,-43.31265259,-21.79029465,BR-267 oeste
309,Terras Altas,06:00,16,0,0,8,2024-11-01,-43.32365036,-21.79171181,BR-267 oeste
309,Terras Altas,06:00,17,0,0,8,2024-11-01,-43.32560349,-21.78953171,BR-267 oeste
309,Terras Altas,06:00,18,0,0,8,2024-11-01,-43.32250977,-21.78697968,BR-267 oeste
309,Terras Altas,06:00,19,0,0,8,2024-11-01,-43.32152546,-21.78096666,"Avenida Francisco Valadares, 3050"
309,Terras Altas,06:00,20,0,0,8,2024-11-01,-43.3218525,-21.77908332,"Avenida Francisco Valadares, 2750"
309,Terras Altas,06:00,21,0,0,8,2024-11-01,-43.32316589,-21.77812386,"Avenida Francisco Valadares, 2785"
309,Terras Altas,06:00,22,0,0,8,2024-11-01,-43.32615662,-21.77806854,"Avenida Francisco Valadares, 2235"
309,Terras Altas,06:00,23,0,0,8,2024-11-01,-43.32843781,-21.77757072,"Avenida Francisco Valadares, 1931"
309,Terras Altas,06:00,24,0,0,8,2024-11-01,-43.32972521,-21.77729961,"Avenida Francisco Valadares, 1811"
309,Terras Altas,06:00,25,0,0,8,2024-11-01,-43.33044052,-21.77557945,"Avenida Francisco Valadares, 1301"
309,Terras Altas,06:00,26,0,0,8,2024-11-01,-43.33037904,-21.77187245,"Avenida Francisco Valadares, 1001"
309,Terras Altas,06:00,27,0,0,8,2024-11-01,-43.33056406,-21.77010134,"Avenida Francisco Valadare, 701 - Ponte"
309,Terras Altas,06:00,28,0,0,8,2024-11-01,-43.33286512,-21.76921331,"Avenida Francisco Valadares, 447"
309,Terras Altas,06:00,29,0,0,8,2024-11-01,-43.33517822,-21.76943099,"Avenida Francisco Valadares, 231"
309,Terras Altas,06:00,30,0,0,8,2024-11-01,-43.33722355,-21.7690805,"Rua Osório de Almeida, 969"
309,Terras Altas,06:00,31,0,0,8,2024-11-01,-43.3367013,-21.76583068,"Praça Pantaleone Arcuri Neto, 187"
309,Terras Altas,06:00,32,0,0,8,2024-11-01,-43.3385681,-21.76444435,"Rua Pinto de Moura, 87"
309,Terras Altas,06:00,33,0,2,6,2024-11-01,-43.3399859,-21.76240487,"Rua da Bahia, 31"
309,Terras Altas,06:00,34,6,6,6,2024-11-01,-43.34353638,-21.75967216,"Avenida Francisco Bernardino, 162"
309,Terras Altas,06:00,35,0,0,6,2024-11-01,-43.34838104,-21.75691414,"Rua São Sebastião, 437"
309,Terras Altas,06:25,1,0,0,0,2024-11-01,-43.34838104,-21.75691414,"Rua São Sebastião, 437"
309,Terras Altas,06:25,2,7,0,7,2024-11-01,-43.34580994,-21.7608242,"Avenida Getúlio Vargas, 367"
309,Terras Altas,06:25,3,0,0,7,2024-11-01,-43.34204865,-21.76272964,"Rua Espírito Santo, 393"
309,Terras Altas,06:25,4,0,0,7,2024-11-01,-43.3402282,-21.76382606,"Rua Osório de Almeida, 184"
309,Terras Altas,06:25,5,0,0,7,2024-11-01,-43.33755365,-21.76595495,"Praça Pantaleone Arcuri Neto, 20 - Cemitério Municipal"
309,Terras Altas,06:25,6,0,0,7,2024-11-01,-43.33715198,-21.76951769,"Rua Osório de Almeida, 22"
309,Terras Altas,06:25,7,0,0,7,2024-11-01,-43.33628927,-21.76963475,"Avenida Francisco Valadares, 70"
309,Terras Altas,06:25,8,0,0,7,2024-11-01,-43.33524288,-21.76955076,"Avenida Francisco Valadares, 210"
309,Terras Altas,06:25,9,0,0,7,2024-11-01,-43.33277922,-21.76949057,"Avenida Francisco Valadares, 470"
309,Terras Altas,06:25,10,0,0,7,2024-11-01,-43.32999873,-21.77253182,"Avenida Francisco Valadares, 1030"
309,Terras Altas,06:25,11,0,0,7,2024-11-01,-43.33085817,-21.77588355,"Avenida Francisco Valadares, 1300"
309,Terras Altas,06:25,12,0,0,7,2024-11-01,-43.33010864,-21.77744102,"Avenida Francisco Valadares, 1808"
309,Terras Altas,06:25,13,0,0,7,2024-11-01,-43.32868576,-21.77772522,"Avenida Francisco Valadares, 1930"
309,Terras Altas,06:25,14,0,0,7,2024-11-01,-43.32743269,-21.77802965,"Avenida Francisco Valadares, 2104"
309,Terras Altas,06:25,15,0,0,7,2024-11-01,-43.32593078,-21.77835321,"Avenida Francisco Valadares, 2250"
309,Terras Altas,06:25,16,0,0,7,2024-11-01,-43.32353997,-21.77823881,"Avenida Francisco Valadares, 2780"
309,Terras Altas,06:25,17,0,0,7,2024-11-01,-43.32276917,-21.78188101,"Avenida Francisco Valadares, 2298"
309,Terras Altas,06:25,18,0,0,7,2024-11-01,-43.32326889,-21.78620529,BR-267 leste
309,Terras Altas,06:25,19,0,0,7,2024-11-01,-43.32539749,-21.78920407,BR-267 leste
309,Terras Altas,06:25,20,0,0,7,2024-11-01,-43.32639527,-21.79032614,BR-267 leste
309,Terras Altas,06:25,21,0,0,7,2024-11-01,-43.32384872,-21.79202461,BR-267 leste
309,Terras Altas,06:25,22,0,0,7,2024-11-01,-43.31261063,-21.7904129,BR-267 leste
309,Terras Altas,06:25,23,0,0,7,2024-11-01,-43.31064224,-21.78759384,BR-267 leste
309,Terras Altas,06:25,24,0,0,7,2024-11-01,-43.30461502,-21.79177666,"Avenida Doutor Francisco Álvares de Assis, 168 - Trevo LMG-874"
309,Terras Altas,06:25,25,0,0,7,2024-11-01,-43.30262375,-21.79107475,"Avenida Doutor Francisco Álvares de Assis, 356"
309,Terras Altas,06:25,26,0,0,7,2024-11-01,-43.30102158,-21.78951454,"Avenida Doutor Francisco Álvares de Assis, 568"
309,Terras Altas,06:25,27,0,0,7,2024-11-01,-43.30017853,-21.78671074,"Avenida Doutor Francisco Álvares de Assis, 1000"
309,Terras Altas,06:25,28,0,0,7,2024-11-01,-43.30088043,-21.78504753,"Avenida Doutor Francisco Álvares de Assis, 1200"
309,Terras Altas,06:25,29,0,0,7,2024-11-01,-43.29901319,-21.78227645,"Avenida Doutor Francisco Álvares de Assis, 1760"
309,Terras Altas,06:25,30,0,0,7,2024-11-01,-43.29748905,-21.77933498,BR-267 leste
309,Terras Altas,06:25,31,0,0,7,2024-11-01,-43.29688393,-21.77701635,BR-267 leste
309,Terras Altas,06:25,32,0,0,7,2024-11-01,-43.29559946,-21.77646033,BR-267 leste
309,Terras Altas,06:25,33,0,0,7,2024-11-01,-43.29354858,-21.77461624,BR-267 leste - Trevo do Retiro
309,Terras Altas,06:25,34,0,0,7,2024-11-01,-43.29383147,-21.77449441,BR-267 oeste - Trevo do Retiro
309,Terras Altas,06:25,35,0,0,7,2024-11-01,-43.29783428,-21.77073144,"Avenida Fernando Senra, 50"
309,Terras Altas,06:25,36,1,0,8,2024-11-01,-43.29894948,-21.76847057,"Avenida Fernando Senra, 290"
309,Terras Altas,06:25,37,4,0,12,2024-11-01,-43.29825735,-21.76605936,"Avenida Fernando Senra, 600"
309,Terras Altas,06:25,38,2,0,14,2024-11-01,-43.30091214,-21.76626829,Rua Nicolau Lammoglia
309,Terras Altas,06:25,39,7,0,21,2024-11-01,-43.30221999,-21.76819386,Rua Expedicionário Orlindo Ferreira Cristino
309,Terras Altas,06:25,40,0,0,21,2024-11-01,-43.30351746,-21.76870176,Rua Expedicionario Orlindo Ferreira Cristino
309,Terras Altas,06:25,41,0,0,21,2024-11-01,-43.302845,-21.76786995,"Rua Boanerges Barbosa de Castro, 450"
309,Terras Altas,06:25,42,0,0,21,2024-11-01,-43.30070305,-21.76708196,Rua Adairo Martins Rúbio
309,Terras Altas,06:25,43,1,0,22,2024-11-01,-43.29682922,-21.76532555,"Avenida Fernando Senra, 750"
309,Terras Altas,06:25,44,5,0,27,2024-11-01,-43.29441452,-21.76424408,"Rua Geraldo Dias Passos, 1201"
309,Terras Altas,06:25,45,1,0,28,2024-11-01,-43.29427767,-21.76507771,"Rua Geraldo Dias Passos, 1161"
309,Terras Altas,06:25,46,1,0,29,2024-11-01,-43.29475784,-21.76621819,"Rua Geraldo Dias Passos, 991"
309,Terras Altas,06:25,47,0,0,29,2024-11-01,-43.2959379,-21.76730178,"Rua Geraldo Dias Passos, 731 - Ponto Final do Terras Altas"
309,Terras Altas,07:20,1,0,0,0,2024-11-01,-43.2959379,-21.76730178,"Rua Geraldo Dias Passos, 731 - Ponto Final do Terras Altas"
309,Terras Altas,07:20,2,0,0,0,2024-11-01,-43.29643059,-21.7688908,"Rua Geraldo Dias Passos, 571"
309,Terras Altas,07:20,3,0,0,0,2024-11-01,-43.29602384,-21.77231142,"Rua Geraldo Dias Passos, 111"
309,Terras Altas,07:20,4,0,0,0,2024-11-01,-43.29556274,-21.77628708,BR-267 oeste
309,Terras Altas,07:20,5,0,0,0,2024-11-01,-43.29694074,-21.77684317,BR-267 oeste
309,Terras Altas,07:20,6,0,0,0,2024-11-01,-43.29791641,-21.77971591,BR-267 oeste
309,Terras Altas,07:20,7,0,0,0,2024-11-01,-43.29914474,-21.78211594,"Avenida Doutor Francisco Álvares de Assis, 1677"
309,Terras Altas,07:20,8,0,0,0,2024-11-01,-43.30096054,-21.78477564,"Avenida Doutor Francisco Álvares de Assis, 515"
309,Terras Altas,07:20,9,0,0,0,2024-11-01,-43.29965973,-21.78769493,"Avenida Doutor Francisco Álvares de Assis, 161"
309,Terras Altas,07:20,10,0,0,0,2024-11-01,-43.30098724,-21.78921509,"Avenida Doutor Francisco Álvares de Assis, 33"
309,Terras Altas,07:20,11,0,0,0,2024-11-01,-43.30260849,-21.79086685,"Avenida Doutor Francisco Álvares de Assis, 409"
